Energy,XFEL Harm,Fund Sq,Bin 1,Bin 1 err,Bin 3,Bin 3 err,Bin 5,Bin 5 err,Bin 7,Bin 7 err,Bin 9,Bin 9 err,Bin 11,Bin 11 err,Bin 13,Bin 13 err,Bin 15,Bin 15 err
1.098234496440581097e+03,2.784726009173720840e+01,1.465354396358920397e+01,1.285345381921416674e+00,5.964336789094173419e+00,5.197998551583851601e+00,2.859621166107793044e+00,2.417094254099149797e+00,2.565563075896802658e+00,-1.893436914484529554e+00,2.595171381327645133e+00,-4.668099890103813543e+00,1.227579930958086596e+00,-3.482460409582510241e+00,3.519454818083198155e+00,-4.837453213181968970e+00,4.736215613638144362e+00,-9.770818699011499575e+00,4.773974279897682749e+00
1.098843445019381988e+03,2.957330733707680537e+01,1.760678758001852628e+01,-8.354571454907588901e-01,3.932890726146271110e+00,4.283935784250400225e+00,2.379463949840696202e+00,2.220210298145131045e+00,3.911155811457583731e+00,-2.294744710669311072e+00,4.344349966955824982e+00,-2.430436266458789074e+00,1.733299624432738106e+00,-4.835928276673892690e+00,7.905116163333816282e+00,-2.633197861540812479e+00,4.894881685316340381e+00,-5.291432761343789259e+00,3.915487949071990492e+00
1.099452970803301469e+03,3.127195101049828807e+01,2.083988789615507642e+01,-3.129652052269395468e-01,3.270019593791157586e+00,2.961024805115355374e+00,3.898448978506888984e+00,4.490564247493374239e+00,5.401082282000574608e+00,-1.477091139593667890e+00,2.349716151179698453e+00,-2.891351262269381550e-02,3.183888074340110563e+00,-3.345765224210699440e+00,6.054552639494384714e+00,-7.268682223265709119e+00,4.357548894499798209e+00,-7.960660129933320839e+00,3.265600404468576023e+00
1.100063074613403387e+03,3.289238249231579658e+01,2.453334735318355797e+01,-5.388510480242492129e+00,3.297100021729390651e+00,1.808665524031541239e+00,2.833012563704802478e+00,1.068062246572125673e+00,3.187169922491007945e+00,-2.335036424113530185e+00,3.093445981934888067e+00,2.816739871227118552e+00,2.344479915008085946e+00,-5.689040813215427761e+00,3.350440154498560030e+00,-9.205976349265123204e+00,1.507721738833206704e+00,-1.238552274294015909e+01,6.178359526002795477e+00
1.100673757272310013e+03,3.452541329725293906e+01,2.865985315269843170e+01,-3.142690003943926502e-01,5.370372383998024413e-01,2.168785910746446888e-01,1.652379015144090468e+00,5.969946792680028841e-02,2.607701041242717288e+00,-4.425296169297975091e+00,5.373543037299102210e+00,1.899897689711754767e+00,8.222895395524670858e-01,-9.599994549693017021e+00,6.854749018844144004e-01,-9.999314260092139861e+00,2.526093391290419543e+00,-1.191482397686314698e+01,4.692796048310045265e+00
1.101285019604203853e+03,3.580462502738961206e+01,3.345225689769556965e+01,-5.907516849661434977e-01,3.025757879037285658e+00,-8.692507989604774110e-01,1.160511601327762543e+00,5.231316072931898598e-01,2.405505060554447905e+00,-7.857933096435990583e-01,1.938305334809526936e+00,2.604125068827376932e+00,4.363201459463867948e+00,-8.473206716996031673e+00,6.408036894131086125e-01,-8.169328355243550277e+00,3.829372918001286763e+00,-1.221209313076592728e+01,8.710687254306847649e+00
1.101896862434834475e+03,3.672914912913566354e+01,3.880107302184391216e+01,-8.001804831341031710e-01,5.055258192162090047e+00,-2.021390041569383289e+00,9.630338159416402810e-01,5.388815018271820634e+00,4.390836380709331799e+00,4.075845473321730306e-01,3.435819014198014276e+00,1.953788312165992691e+00,4.330483171367855100e+00,-7.775608543318999644e+00,2.311480990861290330e+00,-7.723387139999545070e+00,1.801048352500168592e+00,-7.816692480538098842e+00,1.214393397370262662e+01
1.102509286591519412e+03,3.761940773252874948e+01,4.484775143824120391e+01,-4.889034210556777005e+00,2.742437249221589823e+00,-1.453635146663830424e+00,1.395205625402032412e+00,4.672136888975870761e-01,9.806191480865209531e-01,-2.853482470353052580e+00,6.323957456582947501e+00,5.301577898845674319e+00,3.436202703233676825e+00,-7.938615352666640312e+00,2.412904878807426545e+00,-1.113026466057260677e+01,2.305486460433002982e+00,-9.031732814403559573e+00,1.100540739145371916e+01
1.103122292903149628e+03,3.838168002138883139e+01,5.125952687290278220e+01,-7.592381182104515069e+00,1.137226994860786533e+01,-8.992801478889104194e-01,3.131592789216075534e+00,2.393369153618027045e+00,3.871768228028089620e+00,-3.757669490278582547e+00,5.902236182211090032e+00,4.131837397882084595e+00,6.366059323415168336e+00,-4.770175381046148466e+00,1.861508493740122061e+00,-1.441912235173493606e+01,2.147054652655372653e+00,-7.413361324510162831e+00,8.210029573153503790e+00
1.103735882200192464e+03,3.912195601403685430e+01,5.739785948341701527e+01,-3.837921311676183223e+00,1.312322651644438132e+01,-4.014387250029773035e+00,1.896263463549351824e+00,1.093430181688001879e+00,2.780331265393728657e+00,-3.943666550462590070e+00,4.744516006237961214e+00,6.348403358357302295e+00,6.855268382697728313e+00,-5.615101114211815236e+00,2.383003695258784305e+00,-1.435129473447693726e+01,3.288327596170788070e+00,-5.058659914833650184e+00,5.299322167691335572e+00
1.104350055314695737e+03,4.010668394320841657e+01,6.261269097861127619e+01,-1.054004303486636873e+00,6.270146188039858792e+00,-6.487804918600673432e+00,2.900161192625366091e+00,2.490361850422095014e+00,1.844890004596432931e+00,-1.650302521629669172e+00,8.348443357429394140e+00,1.184937215779264896e+01,7.564116034340941930e+00,-4.656574532673469768e+00,3.505061386142062307e+00,-9.006407726614932940e+00,4.371797831942995316e+00,-9.805969158628139448e-01,3.019878639713865276e+00
1.104964813080291378e+03,4.132384705221680576e+01,6.655749312114087957e+01,-2.917689436779389300e+00,6.733243483832060505e+00,-4.655292864977308653e+00,1.218140856582518028e+00,1.785072354759573043e+00,1.608163102334381866e+00,-1.429275454513098564e+00,7.345070794318994345e+00,1.234097117284873413e+01,6.424760436168026168e+00,-1.662701104299704413e+00,4.408271819682832771e+00,-2.833178115752313264e+00,7.394780234956749965e+00,1.840585300411599290e+00,7.680349844031487905e+00
1.105580156332198840e+03,4.304792592915539728e+01,6.974534872745104508e+01,-6.155882189556519668e-01,3.883875333028136811e+00,-5.010076873040175016e+00,2.632496271362057882e+00,6.849371408282252105e-01,1.755084066651885877e+00,4.217466169308844992e-01,4.313627714926985490e+00,1.209912987555623864e+01,2.462667660373265122e+00,-1.535528536277941614e+00,5.053483606271408135e+00,4.135148570478388130e+00,6.440869266274285465e+00,7.917032866659742929e+00,5.138397311781734089e+00
1.106196085907229872e+03,4.517771289650958266e+01,7.257357517552121351e+01,-1.646729507684668858e+00,4.204989112344958535e+00,-6.185698226017063206e+00,1.207135641304056151e+00,-6.037571816030814498e-01,2.514815065529945937e+00,5.727974364270816743e+00,4.064115806291192179e+00,1.113900411020962089e+01,1.856320537762025324e+00,4.090312616307831384e+00,3.785290834614324584e+00,1.384771033714676491e+01,5.207026494816918927e+00,1.991923613020125572e+01,8.845965725886399511e+00
1.106812602643791251e+03,4.790153932446332874e+01,7.510208891777759277e+01,1.265384762347953329e-01,3.311215727105890849e+00,-5.096490745437656678e+00,1.976850487631192976e+00,-2.962392624608109148e+00,2.171008156850356308e+00,1.103990845021048450e+01,1.459921077596175065e+00,1.642716196122457362e+01,2.996235672712566522e+00,1.300982403897533324e+01,3.376174238576862940e+00,2.744598634496399470e+01,4.966369587362802207e+00,3.647054232194322054e+01,5.375507583405940260e+00
1.107429707381888875e+03,5.093386468946843593e+01,7.702428474497151001e+01,-2.417563824310355047e-01,3.704507144905441418e+00,-1.629435635630603230e+00,2.327659702723356538e+00,-3.295690077036032672e+00,2.329349519271584956e+00,1.827042572351592753e+01,1.889030334387026944e+00,2.390322406147858558e+01,3.535969380704868215e+00,2.859592320450019542e+01,1.235350860067425893e+00,4.440811175527949217e+01,7.177691554199225443e+00,6.258774827068594959e+01,3.922740133197832879e+00
1.108047400963131849e+03,5.395966707578116939e+01,7.808836182283441474e+01,3.769539387623405791e+00,6.174950607705970818e+00,-1.144104280404818041e+00,3.383018665912068457e+00,-5.183807767423762591e+00,1.998703099813086137e+00,1.233165841670421514e+01,2.562563106909322652e+00,2.227220344042804712e+01,9.604550861145268570e+00,3.037231753419382585e+01,3.878622681572038378e+00,4.582408802223952904e+01,8.400908652867373760e+00,7.565681716093662601e+01,1.026528797890246558e+01
1.108665684230736588e+03,5.685699061412258004e+01,7.907857924241970693e+01,8.420674695902347073e-01,9.435697264333045453e+00,-5.770580510973424282e-01,4.484709377252301898e+00,-7.384229078506048261e+00,4.472062020143674488e+00,1.774498306865639918e+01,4.814313315134974403e+00,2.862222985780554652e+01,9.010013528464686061e+00,3.299793635337186970e+01,8.112339602786072135e+00,5.613578336760582488e+01,6.492852079435333046e+00,8.527001222088593124e+01,9.395679068882520468e+00
1.109284558029529762e+03,5.973287394239220305e+01,7.974602645117960265e+01,4.956779366121348396e+00,6.544287601532777110e+00,1.802699365877084500e-02,2.087955331980965390e+00,-7.319247791605268283e+00,3.704642607645079355e+00,2.156627798821725150e+01,9.228252442785331411e+00,3.233968325036778424e+01,1.534892731994797188e+01,4.171469825827167455e+01,8.909762984419321796e+00,7.744714722740529567e+01,9.033761771947427022e+00,1.086043931266460589e+02,9.416964716266317481e+00
1.109904023205952853e+03,6.271395288021059855e+01,7.999086777914601498e+01,-1.938146837546987911e-01,4.207463348439847373e+00,-1.165194772912152787e+00,7.658482813537682565e-01,-5.893292799279990390e+00,3.755189554106379113e+00,2.759682748314039102e+01,1.192956095375342507e+01,3.712782649506730337e+01,1.345549966143730103e+01,4.472976896725509732e+01,1.137892940084076088e+01,7.498457345204816704e+01,1.576652881328710798e+01,1.035430766075679685e+02,5.803266231376971618e+00
1.110524080608065560e+03,6.530131930006788821e+01,7.921555644901498283e+01,-4.936615697083075460e+00,4.225565639060179457e+00,5.195304580026890440e-01,2.551783194142325240e+00,-8.911584758508302784e+00,2.019154464807243698e+00,2.619913461005181787e+01,1.305635350646982573e+01,2.811608407493586625e+01,1.367821369976742218e+01,3.542900921495936473e+01,5.250824253293653321e+00,5.419801619119132141e+01,1.464178505109034845e+01,8.155685183661067583e+01,7.842277572968895605e+00
1.111144731085549893e+03,6.820553477584188329e+01,7.747993767781039764e+01,1.198837008458016440e+00,4.444048872306135323e+00,-8.934235520427229460e-01,2.198888788731445665e+00,-1.274824054758588865e+01,4.571661196694728702e+00,2.009428049504974112e+01,1.149840796292062350e+01,2.316841242477478957e+01,1.396483104732690173e+01,2.982362947131639430e+01,5.697572143372246600e+00,4.906793277306436352e+01,1.493926938156083040e+01,7.732809919713479019e+01,1.320301377435897017e+01
1.111765975489714720e+03,7.106282893885369845e+01,7.530153273348899745e+01,3.168388899507463830e+00,3.852301063057316011e+00,-5.466651341626823646e-01,1.907072451175988670e+00,-1.098217004129719498e+01,3.735757262136825574e+00,1.792997067629206143e+01,1.244128247975653423e+01,2.122421899112724120e+01,1.472849796598156757e+01,2.768989976108177231e+01,9.616541535793189155e+00,4.563056076208253131e+01,1.622426023642178450e+01,6.773359712467215843e+01,1.811362192745222899e+01
1.112387814673497815e+03,7.401663494086410822e+01,7.299094918641586105e+01,4.516432991279219600e+00,4.361319936978826028e+00,-3.101665354977399147e+00,3.267427195353203917e+00,-6.619689118662724248e+00,1.222911778926477488e+01,1.784376142329940151e+01,1.052756076680612374e+01,2.724177268993918233e+01,1.203311000160342203e+01,2.816688008778553964e+01,1.265945739364187794e+01,4.369529194556620411e+01,1.507508981055780062e+01,7.438966682697237331e+01,1.497672023245528905e+01
1.113010249491471768e+03,7.690935443903499902e+01,7.016552941501369389e+01,3.481749725953678709e+00,9.691390954076606334e+00,-5.185440152682480708e+00,4.566538539713935307e+00,-9.444317440779267159e+00,8.765805046746203644e+00,9.507252739646029127e+00,1.474637838472088447e+01,1.970879746962272705e+01,6.715558198713979188e+00,2.488168949866102864e+01,1.076568987997761440e+01,4.583360750183123855e+01,1.471510317078804952e+01,6.110577936466759041e+01,8.094025582990232337e+00
1.113633280799847398e+03,7.907773378451848600e+01,6.673895603355573769e+01,2.979492379107714140e+00,6.837355356844996734e+00,-6.012094233585355774e+00,2.476762795545858431e+00,-5.049652374880811756e+00,7.713309117889544098e+00,5.984686707688543272e+00,1.747411743655957395e+01,1.105115457897248099e+01,1.095545251039107271e+01,2.523687757887936911e+01,1.012143853771413404e+01,4.518617742882437227e+01,1.132692372293986693e+01,5.497784154977614435e+01,4.383032451938946750e+00
1.114256909456476251e+03,8.000000000000000000e+01,6.179271771876056363e+01,4.836154015724887678e+00,6.090253898378581887e+00,-7.478968137503471780e+00,5.979367444853457947e+00,-4.714091014957820569e+00,7.874560779606704308e+00,1.071275909070853594e+01,1.199958056774673487e+01,1.033599543348310590e+01,1.572778207278357421e+01,2.526821426468524123e+01,8.084251480525674438e+00,4.012710928444639791e+01,1.379516074783276913e+01,5.149347891104025621e+01,1.349847344593032439e+01
1.114881136320856740e+03,7.932644904811662911e+01,5.628459466537697864e+01,7.326972800736560210e+00,7.830414383905227815e+00,-8.377876380601618322e+00,6.618490107245190046e+00,-1.075834524718563578e+01,1.135731426139927613e+01,7.445795715112315527e+00,3.539538218522471968e+00,7.110298988806770915e+00,2.001395690189253784e+01,1.094424472388262437e+01,1.526825386040158161e+00,3.368944475554659590e+01,1.562672613327060489e+01,4.327439587405157084e+01,1.838100548029291659e+01
1.115505962254136193e+03,7.634052598214336172e+01,4.977940521282802422e+01,5.228804228950070687e+00,7.311023229469144624e+00,-9.356261784863720621e+00,6.465083816989783294e+00,-3.383476249674004066e+00,9.267120626486711643e+00,5.775426142727913437e+00,8.070789435194614114e+00,4.335275846725228810e+00,1.520926440458894113e+01,-1.390123497197142344e+00,7.824830686387868717e+00,2.929383188542626115e+01,1.427538792169072934e+01,3.837278735142677988e+01,2.234969821379420196e+01
1.116131388119116082e+03,7.103075600871076745e+01,4.219126104035407820e+01,1.054733241845429781e+01,7.442632980697076128e+00,-1.017812235621713945e+01,9.652505340587342886e+00,-5.057236961516745843e+00,9.241171053409193092e+00,-4.744062178154990761e+00,8.576012153680666827e+00,2.736476323579950076e+00,7.276871383874732757e+00,-5.287803929189824892e+00,1.475248714576935782e+01,1.287707763246171133e+01,1.866967558800072879e+01,2.924829656260989807e+01,1.133173105916431922e+01
1.116757414780254976e+03,6.392415520302651544e+01,3.363328001612817530e+01,9.147117026962162001e+00,1.352990783724637325e+01,-1.349560072747301831e+01,4.332420611080376460e+00,-3.571361799193880415e+00,1.209546314833789715e+01,3.901964768790264770e+00,6.824915107441396955e+00,8.301290289454223981e+00,1.261448296882320719e+01,-7.169787465948900262e+00,1.393520426660771960e+01,4.961897625851463545e+00,1.456910234596097986e+01,1.825039787050625861e+01,1.678730839297101696e+01
1.117384043103673775e+03,5.563566127244500592e+01,2.494657210436167105e+01,2.223920232861464896e+00,4.799930731915187820e+00,-5.089198339956856110e+00,5.719764555879021550e+00,2.520415326305093795e-01,8.248847192456418398e+00,4.347362032978746349e+00,3.558992705050575189e+00,3.749092274291020654e+00,1.182240217407564131e+01,-8.587714872767719498e+00,1.274043922804446716e+01,-8.169007204939097155e-01,8.367465190530992913e+00,6.158918007476340328e+00,2.377722272354615640e+01
1.118011273957158892e+03,4.678633769862710778e+01,1.700613667021328723e+01,4.502791416444065220e+00,5.394712483217513288e+00,-6.728246203050484375e+00,6.747840372844843060e+00,3.858545337163548083e-01,1.299759264696905703e+01,-2.851923508092113480e-02,4.406398017879856965e+00,-3.638833457551489570e+00,6.120901903528954691e+00,-7.893705161095406986e+00,1.133544969999055674e+01,-5.369205688361167184e+00,1.243555004425159893e+01,-4.253431437792869474e-01,2.638136905590704373e+01
1.118639108210165887e+03,3.834269043887348261e+01,1.049547165154103823e+01,2.801990476883934544e+00,7.344069467822285979e+00,-1.627827600820036080e+00,4.059151795975279420e+00,1.602325966861656070e+00,1.548335146350270364e+01,-5.314426196178487771e-01,5.445521605478109706e+00,-4.409985569046814824e+00,4.108335905417625611e+00,-1.113625803167141726e+01,8.166601004877689363e+00,-6.526993426525639741e+00,7.624356650236249422e+00,-4.856613414536639084e-01,1.626932732951997451e+01
1.119267546733824474e+03,3.056780472878727650e+01,5.654225704577440226e+00,2.859233899050236949e-01,5.662169957119715491e+00,3.686742079480945566e+00,1.880997482681094901e+00,6.021470709134011834e+00,1.369743988200943896e+01,7.769849753898844247e-01,2.819315462907598935e+00,-4.504922559264286974e+00,6.655860089758941278e+00,-1.096345849502572811e+01,6.460448832886960702e+00,-1.035396237557722543e+01,8.642143050130703941e+00,-2.940897846396154591e+00,1.501629698886466358e+01
