Energy,XFEL Harm,Fund Sq,Bin 1,Bin 1 err,Bin 3,Bin 3 err,Bin 5,Bin 5 err,Bin 7,Bin 7 err,Bin 9,Bin 9 err,Bin 11,Bin 11 err,Bin 13,Bin 13 err,Bin 15,Bin 15 err
1.069668045000720895e+03,5.589415614199289450e+01,2.449485994989781545e+01,4.467092492372734647e+00,3.914900299294131525e+00,1.798283354762386210e+00,6.503236989247226596e+00,2.255355679853854323e+00,4.963527303671708246e+00,-2.637397723877919820e+00,5.017024635207505412e+00,2.936755367920511617e+00,3.201003827037083305e+00,2.592394169082202215e-01,9.778430622175701359e+00,1.792367300954235132e+00,7.914472970580611388e+00,-7.306566882941031515e+00,1.776808447371870869e+01
1.070250223665237627e+03,5.602561104921760915e+01,2.577987324212902465e+01,6.843999306543775418e+00,7.569120195175824684e+00,5.480793450506737940e-01,5.256638140267116732e+00,3.206150207847973999e+00,5.365655921231544667e+00,-2.468527102982733368e+00,2.247486259165083933e+00,6.020271265831827812e+00,6.682504277396525971e+00,3.924370813032662109e-01,1.003968818310137934e+01,-7.479277660054133026e-02,6.452631731523903902e+00,-1.018301079833624634e+01,1.028986675619224123e+01
1.070832941886104663e+03,5.579677347209965177e+01,2.980289548898306862e+01,5.541641483528564116e+00,9.071681821811504065e+00,9.904639279351682424e-01,3.237950014560825984e+00,2.977285601095891021e+00,2.798793343509683229e+00,-8.838180617153739149e-01,4.174744367309471293e+00,8.545711360178112059e+00,1.083650133090011281e+01,-1.521768732284916270e+00,8.185139946253464416e+00,1.537237561817382359e+00,5.297691744068889541e+00,-1.101572050090282140e+01,1.346430092066463224e+01
1.071416200413751540e+03,5.564782845854652038e+01,3.690800530406283997e+01,1.022854428813764649e+01,1.293648181317246149e+01,-1.053220015751567873e+00,4.928169641306996418e+00,7.821465885669714346e+00,6.067296979644372534e+00,-2.826830473866910776e+00,3.020770474685755325e+00,7.319289365210598142e+00,8.914980176574189841e+00,-1.364290919152305603e+00,8.065396978382976201e+00,5.680245537250243615e-01,9.685836717845788257e+00,-8.946560780588072248e+00,1.283687286122039062e+01
1.072000000000000000e+03,5.619331548154352163e+01,4.769085515268972841e+01,3.292955226271116587e+00,1.307770167974032383e+01,7.664454761789928350e-01,3.443961078819648414e+00,2.560201045194437253e+00,6.147980903745500214e+00,-5.481602119553836694e+00,6.785415267777558768e+00,5.417136381988863825e+00,9.149686978623867262e+00,-3.225078628957845694e+00,8.026240603590663270e+00,-2.534210212100172388e+00,9.961767081608851271e+00,-7.368862585027642353e+00,8.611197245510972209e+00
1.072584341398067409e+03,5.667791719995207700e+01,6.063238604197805870e+01,-3.395943344799194907e+00,8.416922311378099764e+00,-1.699748826753773701e+00,4.314200177406614323e+00,-7.367738453277704602e-01,5.677315575627806865e+00,-1.338241781304314371e+00,7.362902791666277480e+00,4.162591507608245145e+00,9.989633178759977028e+00,-8.640105190186014861e-01,1.102679499608201574e+01,8.363101927773755051e-01,1.413210815501360962e+01,-2.199059972305301702e+00,1.135724032416991669e+01
1.073169225362569250e+03,5.773616244149384613e+01,7.111573550164084168e+01,3.623508212845206966e+00,2.747479795075228992e+00,-3.393207286659590149e+00,6.280209744271862071e+00,-3.072485319998511155e+00,7.603379868751924064e+00,-2.881322687329296972e+00,2.262806591996437078e+00,2.728782700837788067e+00,1.086614549408471930e+01,-8.914188612855392657e-01,1.478952850941665709e+01,5.882021151132572179e+00,1.365077322627869805e+01,-7.193293167218040018e+00,1.329816697551705218e+01
1.073754652649524132e+03,5.968608346140761256e+01,7.666435647807928433e+01,5.408364149144818889e+00,1.133329214102527160e+01,-4.665769836546477478e+00,8.552259114631667103e+00,-7.119195346631745913e+00,1.136504028531631150e+01,-5.556870919116913221e+00,6.785176507038221949e+00,1.990222396371602143e+00,8.697010171406224899e+00,3.999676420470147153e+00,1.611871530941982655e+01,5.406235202233896864e+00,1.714193878396391568e+01,-4.578028354321787674e+00,1.556516220964437203e+01
1.074340624016354923e+03,6.269677908269770938e+01,7.916961649400889200e+01,-5.121890235012566128e-01,7.091861513998289013e+00,-6.442016967580632247e+00,6.071315124792385554e+00,-1.173441747734236174e+01,1.068598639342754808e+01,-3.770119925591387755e+00,9.530897496336624641e+00,-2.768047049869153398e+00,1.284795607589150457e+01,6.287269517914637618e+00,1.119752858548807950e+01,9.331560466254510189e+00,1.641525365351556687e+01,-6.004205215995635392e+00,1.721785932279856723e+01
1.074927140221893296e+03,6.584169291366958987e+01,7.965123261755901751e+01,-2.254538760629826832e+00,4.760361691028347941e+00,-5.477128753801618011e+00,7.435584919128902293e+00,-1.334539160180455042e+01,1.601192361280977039e+01,-2.817175420728347035e+00,8.600596506390470353e+00,-2.812865707498114265e+00,1.412355549901505469e+01,7.945486734210551738e+00,1.386027307559511357e+01,7.598492036132408423e+00,1.650448475142136573e+01,-5.549998003417954351e+00,1.670270403372031254e+01
1.075514202026383145e+03,6.844030671312624747e+01,7.785091101963391225e+01,-1.151857858943579727e+00,9.012392971231175665e+00,-8.338893445742181498e+00,7.202706447579306115e+00,-1.765141459446051897e+01,2.012020948721720615e+01,-1.657739462553507792e+00,1.094648145656066518e+01,-1.207357573761403957e+00,1.319457888937531465e+01,6.544257496264378915e+00,1.354584445060109488e+01,5.447759863626686183e+00,1.159924624801463544e+01,-8.232154839101099242e+00,1.988778985752714945e+01
1.076101810191482627e+03,7.108996169693557476e+01,7.573179390808638800e+01,1.576076665292917456e+00,2.810567472954299539e+00,-9.990544553794968863e+00,8.387666876180269071e+00,-1.828519297976446012e+01,2.534077737931976060e+01,-5.263955132117824398e+00,9.264558949079544803e+00,-8.515851320661909085e-01,1.332828966772449952e+01,2.184593807191769432e+00,1.558041446882279857e+01,6.309580522749797638e+00,1.448307710322512065e+01,-1.417634797377087352e+01,1.756827106684396256e+01
1.076689965480269166e+03,7.302846816990394530e+01,7.251222994248111320e+01,1.459897624734142640e+00,9.654768721540456511e+00,-1.112381327471202574e+01,7.004336508242206882e+00,-1.997081746738118113e+01,2.988941916502541218e+01,-1.063390362055855576e+01,6.159474693484016328e+00,-2.516456687592001917e-01,1.577806600905438117e+01,6.434012260372431236e+00,1.468449622536396504e+01,5.572627291961926410e+00,1.175437708720264496e+01,-1.442584513687552317e+01,2.117408467321734022e+01
1.077278668657240814e+03,7.464536839292188120e+01,6.800269995455350625e+01,3.827870484965737230e+00,8.578520732609380417e+00,-8.429691749822630698e+00,7.450881641402541611e+00,-2.230376105313927226e+01,3.277845579290741540e+01,-8.496331406506291373e+00,7.401848868920668956e+00,9.274570535644064861e+00,1.122295031326486381e+01,1.084665540818580531e+01,1.403239273020800582e+01,7.953706595670041679e+00,1.237220223204199421e+01,-7.300832521424733379e+00,1.354116139706645150e+01
1.077867920488321261e+03,7.614595512376861564e+01,6.318398577095532431e+01,-1.144175578644790248e+00,7.448945323004041441e+00,-9.927512678616318809e+00,6.664952818291961734e+00,-2.738187256919319168e+01,2.929473186786802685e+01,-6.120173339399211265e+00,4.900069192387639383e+00,8.704636545781150758e+00,1.105159914075849059e+01,1.004566565849870585e+01,1.435554070794669457e+01,1.792974685182211259e+00,1.021543610410668457e+01,-8.603838913412838352e+00,1.576439491240226864e+01
