Energy,t0,t0 err,m,m err
5.258935936356416505e+02,7.327408469933055501e-01,1.445832999220213883e-02,-7.647619857385156393e-04,7.365951720568503930e-05
5.260809676307819700e+02,7.214540027283795620e-01,1.578502472174036012e-02,-7.823484373001489845e-04,7.532812298310309293e-05
5.262684401144776984e+02,7.182044944139635012e-01,1.718945692520435636e-02,-8.007625703061669849e-04,7.707794605422509289e-05
5.264560111644013887e+02,7.311721641501847113e-01,1.817137124145230473e-02,-8.165740415662213090e-04,7.858250418327859658e-05
5.266436808583073343e+02,7.625941583660428291e-01,1.871036774843887890e-02,-8.277342554531887673e-04,7.964554826825328085e-05
5.268314492740313426e+02,8.018458782401389762e-01,1.875520714956210519e-02,-8.306320237339635641e-04,7.992171060772008311e-05
5.270193164894916436e+02,8.403646601515332160e-01,1.822639263558544290e-02,-8.289168951155025155e-04,7.975824895286470241e-05
5.272072825826882081e+02,8.715589294934998899e-01,1.729935938384890431e-02,-8.223986487675317850e-04,7.913720685858879574e-05
5.273953476317029754e+02,8.922165894238631711e-01,1.759570574135526505e-02,-8.164018911965412791e-04,7.856611321715101985e-05
5.275835117147006486e+02,9.033013993125612595e-01,1.875115223522731689e-02,-8.114684260426788687e-04,7.809647337470966230e-05
5.277717749099275579e+02,9.147632827224246865e-01,1.780181587205946839e-02,-8.028205953837934698e-04,7.727367489888432731e-05
5.279601372957130252e+02,9.177076321638526490e-01,1.691632973650921204e-02,-7.870014551778648643e-04,7.577002880664539773e-05
5.281485989504686813e+02,9.190560627693058482e-01,1.617314816639371308e-02,-7.694845241094307349e-04,7.410733644230587302e-05
5.283371599526890350e+02,9.221316709716140814e-01,1.563233592017303566e-02,-7.564990064954223593e-04,7.287643976949879617e-05
5.285258203809512452e+02,9.254678279162273924e-01,1.546702976085006717e-02,-7.482867697315974962e-04,7.209877709132118213e-05
5.287145803139151212e+02,9.291674625658111752e-01,1.554484561060635352e-02,-7.415901903733813178e-04,7.146510134568097349e-05
5.289034398303239186e+02,9.327790219471711053e-01,1.526906770380731700e-02,-7.328715325827834951e-04,7.064072284649967187e-05
5.290923990090037705e+02,9.347205254173588385e-01,1.467018244672235218e-02,-7.222459277317074770e-04,6.963704948741747088e-05
