 &plot nbnd=  60, nks=   106 /
   19.038   19.038   23.326   23.326   23.870   23.870   24.022   24.022   27.571   27.571
            0.333333  0.500000  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.681  -57.681  -57.673  -57.673  -57.564  -57.564
  -57.562  -57.562  -57.559  -57.559  -57.557  -57.557   -8.612   -8.612    3.610    3.610
    4.439    4.439    4.931    4.931    6.763    6.763    6.827    6.827    7.023    7.023
    7.071    7.071    7.290    7.290    7.494    7.494    7.627    7.627    8.324    8.324
    8.813    8.813    9.800    9.800   13.284   13.284   15.089   15.089   18.379   18.379
   19.176   19.176   23.237   23.237   23.903   23.903   24.056   24.056   27.740   27.740
            0.366667  0.500000  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.681  -57.681  -57.673  -57.673  -57.564  -57.564
  -57.562  -57.562  -57.559  -57.559  -57.557  -57.557   -8.611   -8.611    3.580    3.580
    4.447    4.447    4.959    4.959    6.769    6.769    6.832    6.832    7.034    7.034
    7.074    7.074    7.262    7.262    7.482    7.482    7.631    7.631    8.355    8.355
    8.819    8.819    9.780    9.780   13.240   13.240   15.065   15.065   18.323   18.323
   19.327   19.327   22.973   22.973   23.860   23.860   24.348   24.348   27.917   27.917
            0.400000  0.500000  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.681  -57.681  -57.673  -57.673  -57.564  -57.564
  -57.562  -57.562  -57.559  -57.559  -57.556  -57.556   -8.610   -8.610    3.557    3.557
    4.453    4.453    4.980    4.980    6.774    6.774    6.831    6.831    7.051    7.051
    7.083    7.083    7.235    7.235    7.471    7.471    7.632    7.632    8.377    8.377
    8.827    8.827    9.765    9.765   13.199   13.199   15.050   15.050   18.276   18.276
   19.478   19.478   22.713   22.713   23.816   23.816   24.641   24.641   28.092   28.092
            0.433333  0.500000  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.681  -57.681  -57.673  -57.673  -57.565  -57.565
  -57.562  -57.562  -57.559  -57.559  -57.556  -57.556   -8.609   -8.609    3.540    3.540
    4.457    4.457    4.996    4.996    6.778    6.778    6.828    6.828    7.065    7.065
    7.097    7.097    7.210    7.210    7.461    7.461    7.631    7.631    8.392    8.392
    8.835    8.835    9.753    9.753   13.165   13.165   15.040   15.040   18.242   18.242
   19.612   19.612   22.496   22.496   23.783   23.783   24.879   24.879   28.239   28.239
            0.466667  0.500000  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.681  -57.681  -57.673  -57.673  -57.565  -57.565
  -57.562  -57.562  -57.559  -57.559  -57.556  -57.556   -8.609   -8.609    3.529    3.529
    4.460    4.460    5.005    5.005    6.782    6.782    6.824    6.824    7.073    7.073
    7.114    7.114    7.190    7.190    7.455    7.455    7.631    7.631    8.400    8.400
    8.841    8.841    9.746    9.746   13.143   13.143   15.036   15.036   18.221   18.221
   19.707   19.707   22.351   22.351   23.764   23.764   25.033   25.033   28.329   28.329
            0.500000  0.500000  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.681  -57.681  -57.673  -57.673  -57.565  -57.565
  -57.562  -57.562  -57.559  -57.559  -57.556  -57.556   -8.608   -8.608    3.526    3.526
    4.461    4.461    5.008    5.008    6.784    6.784    6.822    6.822    7.076    7.076
    7.123    7.123    7.180    7.180    7.452    7.452    7.630    7.630    8.402    8.402
    8.843    8.843    9.744    9.744   13.135   13.135   15.034   15.034   18.214   18.214
   19.742   19.742   22.300   22.300   23.757   23.757   25.087   25.087   28.356   28.356
            0.466667  0.466667  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.681  -57.681  -57.673  -57.673  -57.565  -57.565
  -57.562  -57.562  -57.559  -57.559  -57.556  -57.556   -8.614   -8.604    3.523    3.542
    4.447    4.471    4.988    5.015    6.773    6.788    6.818    6.832    7.069    7.072
    7.094    7.124    7.183    7.207    7.456    7.458    7.628    7.633    8.384    8.411
    8.833    8.845    9.740    9.757   13.138   13.162   15.024   15.051   18.228   18.229
   19.604   19.748   22.337   22.462   23.757   23.784   24.876   25.095   28.111   28.565
            0.433333  0.433333  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.682  -57.681  -57.673  -57.673  -57.565  -57.564
  -57.562  -57.562  -57.559  -57.559  -57.557  -57.556   -8.629   -8.590    3.515    3.590
    4.408    4.502    4.931    5.038    6.746    6.801    6.803    6.862    7.046    7.050
    7.065    7.128    7.193    7.251    7.467    7.474    7.621    7.641    8.336    8.438
    8.802    8.846    9.731    9.792   13.138   13.240   14.994   15.107   18.268   18.273
   19.268   19.764   22.447   22.871   23.756   23.863   24.369   25.120   27.693   28.219
            0.400000  0.400000  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.682  -57.680  -57.673  -57.673  -57.565  -57.564
  -57.563  -57.562  -57.559  -57.558  -57.557  -57.556   -8.654   -8.568    3.502    3.666
    4.350    4.547    4.843    5.076    6.709    6.769    6.818    6.909    6.997    7.022
    7.064    7.134    7.207    7.296    7.483    7.499    7.603    7.650    8.274    8.482
    8.750    8.841    9.720    9.844   13.114   13.360   14.942   15.225   18.332   18.347
   18.857   19.793   22.622   23.407   23.741   23.755   23.996   25.157   27.278   27.602
            0.366667  0.366667  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.682  -57.680  -57.673  -57.673  -57.565  -57.564
  -57.564  -57.561  -57.559  -57.558  -57.557  -57.556   -8.688   -8.537    3.484    3.757
    4.290    4.577    4.761    5.129    6.664    6.715    6.834    6.930    6.988    6.989
    7.079    7.143    7.224    7.341    7.502    7.529    7.569    7.658    8.212    8.547
    8.680    8.822    9.713    9.905   13.044   13.504   14.864   15.424   18.418   18.446
   18.449   19.833   22.848   23.086   23.756   24.000   24.182   25.199   26.897   26.993
            0.333333  0.333333  0.000000
 -100.165 -100.165 -100.165 -100.164  -57.683  -57.679  -57.673  -57.673  -57.565  -57.564
  -57.563  -57.561  -57.559  -57.558  -57.558  -57.556   -8.728   -8.501    3.463    3.832
    4.263    4.494    4.789    5.195    6.614    6.643    6.846    6.884    6.951    7.064
    7.117    7.150    7.245    7.388    7.523    7.523    7.562    7.664    8.159    8.594
    8.632    8.780    9.718    9.972   12.920   13.647   14.758   15.713   18.082   18.521
   18.580   19.886   22.448   23.112   23.760   24.421   24.611   25.235   26.403   26.561
            0.300000  0.300000  0.000000
 -100.165 -100.165 -100.165 -100.164  -57.684  -57.678  -57.673  -57.673  -57.565  -57.565
  -57.563  -57.560  -57.559  -57.558  -57.557  -57.556   -8.772   -8.458    3.439    3.836
    4.327    4.339    4.893    5.275    6.542    6.576    6.834    6.855    6.910    7.151
    7.154    7.175    7.267    7.434    7.470    7.544    7.597    7.667    8.114    8.492
    8.709    8.742    9.740   10.041   12.749   13.759   14.620   16.086   17.805   18.635
   18.739   19.952   21.852   23.392   23.768   24.713   25.199   25.252   25.853   26.280
            0.266667  0.266667  0.000000
