filename,energy,fermi
atomGS/scf.out,-32.71102446,-8.79
atomXCH/scf.out,-47.94450975,-11.1749
bulkXCH/scf.out,-555.9342673775,-5.841875
bulkGS/scf.out,-540.7598033,-6.1446
