-1.77000000e+01 5.48653103e-08 4.94614503e-08 5.49780260e-08 5.62948503e-08 5.09361777e-08 4.99517370e-08 4.94793273e-08 4.80048070e-08 5.84391253e-08 5.02106233e-08 5.19286860e-08 4.19399903e-08 5.05420600e-08 4.58222347e-08 5.14290297e-08 5.35967087e-08 5.12272200e-08 5.07249877e-08 5.47169723e-08 5.29974270e-08
-1.76500000e+01 5.51300033e-08 4.96907063e-08 5.52429510e-08 5.65709477e-08 5.11794780e-08 5.01879133e-08 4.97149053e-08 4.82299403e-08 5.87284863e-08 5.04442197e-08 5.21716163e-08 4.21235953e-08 5.07775463e-08 4.60308253e-08 5.16728587e-08 5.38544290e-08 5.14671543e-08 5.09678510e-08 5.49828580e-08 5.32546407e-08
-1.76000000e+01 5.53966470e-08 4.99215760e-08 5.55098283e-08 5.68491063e-08 5.14245447e-08 5.04257950e-08 4.99522000e-08 4.84566817e-08 5.90200300e-08 5.06794677e-08 5.24162783e-08 4.23084267e-08 5.10147083e-08 4.62408627e-08 5.19184480e-08 5.41140380e-08 5.17087963e-08 5.12124890e-08 5.52507153e-08 5.35137670e-08
-1.75500000e+01 5.56652520e-08 5.01540803e-08 5.57786750e-08 5.71293660e-08 5.16714040e-08 5.06653857e-08 5.01912133e-08 4.86850443e-08 5.93137790e-08 5.09163897e-08 5.26626837e-08 4.24944920e-08 5.12535537e-08 4.64523583e-08 5.21658120e-08 5.43755510e-08 5.19521747e-08 5.14589283e-08 5.55205647e-08 5.37748177e-08
-1.75000000e+01 5.59358287e-08 5.03882290e-08 5.60495060e-08 5.74117303e-08 5.19200610e-08 5.09067170e-08 5.04319777e-08 4.89150467e-08 5.96097490e-08 5.11549910e-08 5.29108470e-08 4.26818080e-08 5.14941087e-08 4.66653250e-08 5.24149743e-08 5.46389873e-08 5.21972923e-08 5.17071770e-08 5.57924207e-08 5.40378197e-08
-1.74500000e+01 5.62084143e-08 5.06240443e-08 5.63223497e-08 5.76962383e-08 5.21705483e-08 5.11497943e-08 5.06745020e-08 4.91467063e-08 5.99079733e-08 5.13952983e-08 5.31607937e-08 4.28703763e-08 5.17363813e-08 4.68797800e-08 5.26659417e-08 5.49043683e-08 5.24441810e-08 5.19572597e-08 5.60663130e-08 5.43027873e-08
-1.74000000e+01 5.64830113e-08 5.08615350e-08 5.65972183e-08 5.79828960e-08 5.24228717e-08 5.13946400e-08 5.09187963e-08 4.93800283e-08 6.02084647e-08 5.16373193e-08 5.34125297e-08 4.30602207e-08 5.19803977e-08 4.70957360e-08 5.29187463e-08 5.51717110e-08 5.26928423e-08 5.22091903e-08 5.63422523e-08 5.45697400e-08
-1.73500000e+01 5.67596577e-08 5.11007263e-08 5.68741397e-08 5.82717380e-08 5.26770567e-08 5.16412723e-08 5.11648937e-08 4.96150443e-08 6.05112577e-08 5.18810790e-08 5.36660820e-08 4.32513437e-08 5.22261650e-08 4.73132047e-08 5.31733940e-08 5.54410383e-08 5.29433100e-08 5.24629927e-08 5.66202690e-08 5.48387030e-08
-1.73000000e+01 5.70383560e-08 5.13416223e-08 5.71531297e-08 5.85627837e-08 5.29331200e-08 5.18897023e-08 5.14127967e-08 4.98517593e-08 6.08163677e-08 5.21265887e-08 5.39214603e-08 4.34437573e-08 5.24737097e-08 4.75322043e-08 5.34299080e-08 5.57123667e-08 5.31955913e-08 5.27186803e-08 5.69003787e-08 5.51096927e-08
-1.72500000e+01 5.73191453e-08 5.15842533e-08 5.74342117e-08 5.88560440e-08 5.31910757e-08 5.21399567e-08 5.16625387e-08 5.00901943e-08 6.11238220e-08 5.23738653e-08 5.41786913e-08 4.36374783e-08 5.27230427e-08 4.77527487e-08 5.36883060e-08 5.59857230e-08 5.34497023e-08 5.29762763e-08 5.71826033e-08 5.53827330e-08
