filename,energy,fermi
atomGS/scf.out,-32.71102441,-8.8101
atomXCH/scf.out,-47.9445148,-11.1935
bulkXCH/scf.out,-21645.154020320002,7.289020000000001
bulkGS/scf.out,-21630.33006277,6.8104
