-2.00000000e+01 3.45074410e-08 3.28571653e-08 3.35118907e-08 3.41002777e-08 3.31539360e-08 3.32666973e-08 3.16087037e-08 3.27531257e-08 3.16266847e-08 3.42617730e-08 3.28645413e-08 3.18618910e-08
-1.99500000e+01 3.46530247e-08 3.29945100e-08 3.36516653e-08 3.42442810e-08 3.32924707e-08 3.34071793e-08 3.17414103e-08 3.28925407e-08 3.17603530e-08 3.44096903e-08 3.30037570e-08 3.19956090e-08
-1.99000000e+01 3.47995560e-08 3.31327353e-08 3.37923357e-08 3.43892203e-08 3.34318943e-08 3.35485747e-08 3.18749770e-08 3.30328670e-08 3.18948920e-08 3.45585927e-08 3.31438810e-08 3.21301910e-08
-1.98500000e+01 3.49470357e-08 3.32718527e-08 3.39339080e-08 3.45351063e-08 3.35722133e-08 3.36908913e-08 3.20094040e-08 3.31741143e-08 3.20303117e-08 3.47084857e-08 3.32849223e-08 3.22656437e-08
-1.98000000e+01 3.50954780e-08 3.34118660e-08 3.40763900e-08 3.46819407e-08 3.37134387e-08 3.38341330e-08 3.21447077e-08 3.33162923e-08 3.21666167e-08 3.48593777e-08 3.34268863e-08 3.24019757e-08
-1.97500000e+01 3.52448897e-08 3.35527863e-08 3.42197890e-08 3.48297407e-08 3.38555750e-08 3.39783130e-08 3.22808890e-08 3.34594070e-08 3.23038193e-08 3.50112830e-08 3.35697857e-08 3.25391930e-08
-1.97000000e+01 3.53952767e-08 3.36946207e-08 3.43641150e-08 3.49785077e-08 3.39986337e-08 3.41234360e-08 3.24179587e-08 3.36034700e-08 3.24419273e-08 3.51642030e-08 3.37136260e-08 3.26773057e-08
-1.96500000e+01 3.55466527e-08 3.38373750e-08 3.45093733e-08 3.51282547e-08 3.41426210e-08 3.42695140e-08 3.25559233e-08 3.37484867e-08 3.25809443e-08 3.53181533e-08 3.38584147e-08 3.28163227e-08
-1.96000000e+01 3.56990210e-08 3.39810627e-08 3.46555760e-08 3.52789890e-08 3.42875460e-08 3.44165510e-08 3.26947927e-08 3.38944697e-08 3.27208837e-08 3.54731393e-08 3.40041630e-08 3.29562470e-08
-1.95500000e+01 3.58523977e-08 3.41256857e-08 3.48027290e-08 3.54307187e-08 3.44334160e-08 3.45645610e-08 3.28345757e-08 3.40414237e-08 3.28617493e-08 3.56291743e-08 3.41508773e-08 3.30970910e-08
-1.95000000e+01 3.60067837e-08 3.42712563e-08 3.49508400e-08 3.55834557e-08 3.45802387e-08 3.47135513e-08 3.29752743e-08 3.41893573e-08 3.30035543e-08 3.57862657e-08 3.42985700e-08 3.32388607e-08
-1.94500000e+01 3.61621947e-08 3.44177810e-08 3.50999193e-08 3.57372023e-08 3.47280250e-08 3.48635263e-08 3.31169057e-08 3.43382830e-08 3.31463037e-08 3.59444220e-08 3.44472447e-08 3.33815660e-08
-1.94000000e+01 3.63186347e-08 3.45652703e-08 3.52499753e-08 3.58919777e-08 3.48767807e-08 3.50145003e-08 3.32594707e-08 3.44882067e-08 3.32900070e-08 3.61036577e-08 3.45969147e-08 3.35252143e-08
-1.93500000e+01 3.64761177e-08 3.47137323e-08 3.54010163e-08 3.60477823e-08 3.50265173e-08 3.51664773e-08 3.34029820e-08 3.46391400e-08 3.34346750e-08 3.62639760e-08 3.47475857e-08 3.36698153e-08
-1.93000000e+01 3.66346507e-08 3.48631730e-08 3.55530487e-08 3.62046307e-08 3.51772427e-08 3.53194723e-08 3.35474457e-08 3.47910900e-08 3.35803110e-08 3.64253933e-08 3.48992707e-08 3.38153783e-08
-1.92500000e+01 3.67942420e-08 3.50136070e-08 3.57060857e-08 3.63625310e-08 3.53289650e-08 3.54734890e-08 3.36928733e-08 3.49440673e-08 3.37269320e-08 3.65879147e-08 3.50519763e-08 3.39619083e-08
-1.92000000e+01 3.69549063e-08 3.51650367e-08 3.58601343e-08 3.65214913e-08 3.54816940e-08 3.56285413e-08 3.38392730e-08 3.50980810e-08 3.38745387e-08 3.67515560e-08 3.52057117e-08 3.41094177e-08
-1.91500000e+01 3.71166450e-08 3.53174757e-08 3.60152017e-08 3.66815233e-08 3.56354367e-08 3.57846367e-08 3.39866483e-08 3.52531430e-08 3.40231473e-08 3.69163237e-08 3.53604880e-08 3.42579123e-08
-1.91000000e+01 3.72794777e-08 3.54709297e-08 3.61713010e-08 3.68426357e-08 3.57902057e-08 3.59417830e-08 3.41350173e-08 3.54092597e-08 3.41727627e-08 3.70822283e-08 3.55163143e-08 3.44074043e-08
-1.90500000e+01 3.74434057e-08 3.56254117e-08 3.63284393e-08 3.70048417e-08 3.59460070e-08 3.60999943e-08 3.42843790e-08 3.55664403e-08 3.43233947e-08 3.72492850e-08 3.56732007e-08 3.45579003e-08
-1.90000000e+01 3.76084457e-08 3.57809280e-08 3.64866260e-08 3.71681457e-08 3.61028530e-08 3.62592747e-08 3.44347523e-08 3.57246983e-08 3.44750560e-08 3.74174973e-08 3.58311540e-08 3.47094120e-08
-1.89500000e+01 3.77746050e-08 3.59374903e-08 3.66458693e-08 3.73325623e-08 3.62607523e-08 3.64196390e-08 3.45861393e-08 3.58840403e-08 3.46277497e-08 3.75868830e-08 3.59901890e-08 3.48619477e-08
-1.89000000e+01 3.79418920e-08 3.60951093e-08 3.68061820e-08 3.74981003e-08 3.64197123e-08 3.65810937e-08 3.47385533e-08 3.60444793e-08 3.47814943e-08 3.77574480e-08 3.61503130e-08 3.50155163e-08
