-2.00000000e+01 2.52672927e-08 2.51806537e-08 2.48892223e-08 2.43188000e-08 2.60754970e-08 2.22058030e-08 2.49562430e-08 2.49077437e-08
-1.99500000e+01 2.53707933e-08 2.52866917e-08 2.49914843e-08 2.44223877e-08 2.61828063e-08 2.22976223e-08 2.50588487e-08 2.50128993e-08
-1.99000000e+01 2.54749427e-08 2.53934127e-08 2.50943903e-08 2.45266507e-08 2.62907940e-08 2.23900237e-08 2.51620983e-08 2.51187340e-08
-1.98500000e+01 2.55797463e-08 2.55008247e-08 2.51979453e-08 2.46315927e-08 2.63994640e-08 2.24830117e-08 2.52659997e-08 2.52252520e-08
-1.98000000e+01 2.56852120e-08 2.56089283e-08 2.53021527e-08 2.47372230e-08 2.65088233e-08 2.25765910e-08 2.53705560e-08 2.53324620e-08
-1.97500000e+01 2.57913423e-08 2.57177367e-08 2.54070207e-08 2.48435463e-08 2.66188763e-08 2.26707657e-08 2.54757750e-08 2.54403690e-08
-1.97000000e+01 2.58981467e-08 2.58272507e-08 2.55125527e-08 2.49505657e-08 2.67296310e-08 2.27655437e-08 2.55816613e-08 2.55489777e-08
-1.96500000e+01 2.60056270e-08 2.59374797e-08 2.56187573e-08 2.50582933e-08 2.68410927e-08 2.28609280e-08 2.56882210e-08 2.56582967e-08
-1.96000000e+01 2.61137917e-08 2.60484290e-08 2.57256370e-08 2.51667287e-08 2.69532660e-08 2.29569240e-08 2.57954590e-08 2.57683313e-08
-1.95500000e+01 2.62226460e-08 2.61601033e-08 2.58332010e-08 2.52758850e-08 2.70661600e-08 2.30535380e-08 2.59033820e-08 2.58790880e-08
-1.95000000e+01 2.63321947e-08 2.62725133e-08 2.59414543e-08 2.53857633e-08 2.71797790e-08 2.31507760e-08 2.60119967e-08 2.59905710e-08
-1.94500000e+01 2.64424457e-08 2.63856587e-08 2.60504003e-08 2.54963733e-08 2.72941287e-08 2.32486417e-08 2.61213067e-08 2.61027913e-08
-1.94000000e+01 2.65534033e-08 2.64995543e-08 2.61600477e-08 2.56077207e-08 2.74092177e-08 2.33471407e-08 2.62313207e-08 2.62157517e-08
-1.93500000e+01 2.66650773e-08 2.66141993e-08 2.62704007e-08 2.57198107e-08 2.75250517e-08 2.34462800e-08 2.63420437e-08 2.63294593e-08
-1.93000000e+01 2.67774683e-08 2.67296073e-08 2.63814683e-08 2.58326533e-08 2.76416370e-08 2.35460643e-08 2.64534813e-08 2.64439230e-08
-1.92500000e+01 2.68905877e-08 2.68457803e-08 2.64932537e-08 2.59462503e-08 2.77589787e-08 2.36464993e-08 2.65656400e-08 2.65591467e-08
-1.92000000e+01 2.70044393e-08 2.69627257e-08 2.66057657e-08 2.60606150e-08 2.78770863e-08 2.37475913e-08 2.66785280e-08 2.66751417e-08
-1.91500000e+01 2.71190293e-08 2.70804540e-08 2.67190100e-08 2.61757483e-08 2.79959653e-08 2.38493460e-08 2.67921497e-08 2.67919090e-08
-1.91000000e+01 2.72343663e-08 2.71989657e-08 2.68329923e-08 2.62916620e-08 2.81156213e-08 2.39517693e-08 2.69065107e-08 2.69094607e-08
-1.90500000e+01 2.73504540e-08 2.73182760e-08 2.69477200e-08 2.64083607e-08 2.82360640e-08 2.40548657e-08 2.70216207e-08 2.70278010e-08
-1.90000000e+01 2.74673033e-08 2.74383837e-08 2.70631977e-08 2.65258510e-08 2.83572983e-08 2.41586440e-08 2.71374840e-08 2.71469377e-08
-1.89500000e+01 2.75849160e-08 2.75593050e-08 2.71794350e-08 2.66441440e-08 2.84793320e-08 2.42631083e-08 2.72541087e-08 2.72668790e-08
-1.89000000e+01 2.77033027e-08 2.76810410e-08 2.72964360e-08 2.67632407e-08 2.86021713e-08 2.43682647e-08 2.73714993e-08 2.73876307e-08
-1.88500000e+01 2.78224690e-08 2.78036003e-08 2.74142103e-08 2.68831560e-08 2.87258260e-08 2.44741210e-08 2.74896653e-08 2.75092023e-08
-1.88000000e+01 2.79424203e-08 2.79269923e-08 2.75327623e-08 2.70038913e-08 2.88503000e-08 2.45806833e-08 2.76086127e-08 2.76316003e-08
-1.87500000e+01 2.80631667e-08 2.80512227e-08 2.76521023e-08 2.71254580e-08 2.89756037e-08 2.46879567e-08 2.77283467e-08 2.77548330e-08
-1.87000000e+01 2.81847123e-08 2.81763023e-08 2.77722343e-08 2.72478633e-08 2.91017433e-08 2.47959470e-08 2.78488777e-08 2.78789063e-08
-1.86500000e+01 2.83070683e-08 2.83022327e-08 2.78931650e-08 2.73711127e-08 2.92287270e-08 2.49046637e-08 2.79702100e-08 2.80038283e-08
-1.86000000e+01 2.84302377e-08 2.84290307e-08 2.80149040e-08 2.74952183e-08 2.93565607e-08 2.50141110e-08 2.80923547e-08 2.81296093e-08
-1.85500000e+01 2.85542307e-08 2.85566973e-08 2.81374563e-08 2.76201820e-08 2.94852547e-08 2.51242960e-08 2.82153133e-08 2.82562540e-08
-1.85000000e+01 2.86790527e-08 2.86852423e-08 2.82608323e-08 2.77460193e-08 2.96148157e-08 2.52352267e-08 2.83390983e-08 2.83837737e-08
-1.84500000e+01 2.88047137e-08 2.88146753e-08 2.83850367e-08 2.78727317e-08 2.97452500e-08 2.53469083e-08 2.84637153e-08 2.85121750e-08
-1.84000000e+01 2.89312200e-08 2.89450030e-08 2.85100803e-08 2.80003327e-08 2.98765690e-08 2.54593487e-08 2.85891707e-08 2.86414667e-08
-1.83500000e+01 2.90585780e-08 2.90762373e-08 2.86359680e-08 2.81288283e-08 3.00087793e-08 2.55725560e-08 2.87154747e-08 2.87716547e-08
-1.83000000e+01 2.91867997e-08 2.92083803e-08 2.87627067e-08 2.82582257e-08 3.01418890e-08 2.56865353e-08 2.88426327e-08 2.89027520e-08
-1.82500000e+01 2.93158877e-08 2.93414480e-08 2.88903067e-08 2.83885383e-08 3.02759050e-08 2.58012933e-08 2.89706550e-08 2.90347640e-08
-1.82000000e+01 2.94458543e-08 2.94754433e-08 2.90187747e-08 2.85197670e-08 3.04108383e-08 2.59168403e-08 2.90995483e-08 2.91676987e-08
-1.81500000e+01 2.95767043e-08 2.96103790e-08 2.91481200e-08 2.86519300e-08 3.05466963e-08 2.60331810e-08 2.92293207e-08 2.93015680e-08
-1.81000000e+01 2.97084493e-08 2.97462620e-08 2.92783483e-08 2.87850283e-08 3.06834873e-08 2.61503237e-08 2.93599803e-08 2.94363787e-08
-1.80500000e+01 2.98410960e-08 2.98831007e-08 2.94094710e-08 2.89190767e-08 3.08212210e-08 2.62682760e-08 2.94915340e-08 2.95721410e-08
-1.80000000e+01 2.99746510e-08 3.00209077e-08 2.95414963e-08 2.90540793e-08 3.09599060e-08 2.63870460e-08 2.96239930e-08 2.97088610e-08
-1.79500000e+01 3.01091263e-08 3.01596857e-08 2.96744283e-08 2.91900500e-08 3.10995507e-08 2.65066410e-08 2.97573623e-08 2.98465523e-08
-1.79000000e+01 3.02445267e-08 3.02994530e-08 2.98082797e-08 2.93269977e-08 3.12401630e-08 2.66270673e-08 2.98916547e-08 2.99852213e-08
-1.78500000e+01 3.03808663e-08 3.04402100e-08 2.99430563e-08 2.94649257e-08 3.13817550e-08 2.67483350e-08 3.00268763e-08 3.01248780e-08
-1.78000000e+01 3.05181473e-08 3.05819747e-08 3.00787707e-08 2.96038533e-08 3.15243343e-08 2.68704520e-08 3.01630360e-08 3.02655327e-08
-1.77500000e+01 3.06563840e-08 3.07247517e-08 3.02154267e-08 2.97437803e-08 3.16679097e-08 2.69934240e-08 3.03001413e-08 3.04071937e-08
-1.77000000e+01 3.07955827e-08 3.08685500e-08 3.03530380e-08 2.98847263e-08 3.18124920e-08 2.71172620e-08 3.04382040e-08 3.05498750e-08
-1.76500000e+01 3.09357520e-08 3.10133853e-08 3.04916133e-08 3.00266930e-08 3.19580910e-08 2.72419737e-08 3.05772323e-08 3.06935797e-08
-1.76000000e+01 3.10769043e-08 3.11592597e-08 3.06311570e-08 3.01696963e-08 3.21047143e-08 2.73675667e-08 3.07172330e-08 3.08383233e-08
-1.75500000e+01 3.12190453e-08 3.13061917e-08 3.07716827e-08 3.03137443e-08 3.22523743e-08 2.74940487e-08 3.08582190e-08 3.09841133e-08
-1.75000000e+01 3.13621887e-08 3.14541833e-08 3.09131973e-08 3.04588453e-08 3.24010807e-08 2.76214303e-08 3.10001977e-08 3.11309610e-08
-1.74500000e+01 3.15063390e-08 3.16032543e-08 3.10557127e-08 3.06050150e-08 3.25508420e-08 2.77497193e-08 3.11431793e-08 3.12788767e-08
-1.74000000e+01 3.16515100e-08 3.17534083e-08 3.11992360e-08 3.07522567e-08 3.27016683e-08 2.78789237e-08 3.12871713e-08 3.14278703e-08
-1.73500000e+01 3.17977100e-08 3.19046573e-08 3.13437800e-08 3.09005897e-08 3.28535723e-08 2.80090537e-08 3.14321873e-08 3.15779543e-08
-1.73000000e+01 3.19449477e-08 3.20570160e-08 3.14893527e-08 3.10500170e-08 3.30065630e-08 2.81401187e-08 3.15782350e-08 3.17291383e-08
-1.72500000e+01 3.20932360e-08 3.22104880e-08 3.16359640e-08 3.12005557e-08 3.31606500e-08 2.82721267e-08 3.17253227e-08 3.18814340e-08
-1.72000000e+01 3.22425817e-08 3.23650937e-08 3.17836247e-08 3.13522143e-08 3.33158463e-08 2.84050853e-08 3.18734637e-08 3.20348510e-08
-1.71500000e+01 3.23930003e-08 3.25208347e-08 3.19323427e-08 3.15050027e-08 3.34721620e-08 2.85390080e-08 3.20226670e-08 3.21894007e-08
-1.71000000e+01 3.25444957e-08 3.26777323e-08 3.20821323e-08 3.16589370e-08 3.36296077e-08 2.86739013e-08 3.21729430e-08 3.23450960e-08
-1.70500000e+01 3.26970840e-08 3.28357920e-08 3.22329997e-08 3.18140217e-08 3.37881933e-08 2.88097757e-08 3.23243003e-08 3.25019467e-08
-1.70000000e+01 3.28507713e-08 3.29950250e-08 3.23849593e-08 3.19702773e-08 3.39479330e-08 2.89466410e-08 3.24767530e-08 3.26599667e-08
-1.69500000e+01 3.30055730e-08 3.31554467e-08 3.25380190e-08 3.21277077e-08 3.41088353e-08 2.90845073e-08 3.26303103e-08 3.28191667e-08
-1.69000000e+01 3.31614980e-08 3.33170657e-08 3.26921940e-08 3.22863307e-08 3.42709143e-08 2.92233850e-08 3.27849810e-08 3.29795590e-08
-1.68500000e+01 3.33185553e-08 3.34798997e-08 3.28474907e-08 3.24461560e-08 3.44341813e-08 2.93632813e-08 3.29407803e-08 3.31411530e-08
-1.68000000e+01 3.34767623e-08 3.36439520e-08 3.30039203e-08 3.26071950e-08 3.45986473e-08 2.95042100e-08 3.30977153e-08 3.33039660e-08
-1.67500000e+01 3.36361223e-08 3.38092463e-08 3.31614970e-08 3.27694650e-08 3.47643230e-08 2.96461803e-08 3.32558007e-08 3.34680067e-08
-1.67000000e+01 3.37966530e-08 3.39757850e-08 3.33202293e-08 3.29329703e-08 3.49312243e-08 2.97892010e-08 3.34150460e-08 3.36332883e-08
-1.66500000e+01 3.39583623e-08 3.41435880e-08 3.34801320e-08 3.30977347e-08 3.50993610e-08 2.99332850e-08 3.35754643e-08 3.37998250e-08
-1.66000000e+01 3.41212653e-08 3.43126657e-08 3.36412133e-08 3.32637610e-08 3.52687447e-08 3.00784423e-08 3.37370660e-08 3.39676293e-08
-1.65500000e+01 3.42853727e-08 3.44830297e-08 3.38034897e-08 3.34310697e-08 3.54393913e-08 3.02246840e-08 3.38998610e-08 3.41367147e-08
-1.65000000e+01 3.44506947e-08 3.46546987e-08 3.39669707e-08 3.35996690e-08 3.56113113e-08 3.03720220e-08 3.40638663e-08 3.43070903e-08
-1.64500000e+01 3.46172473e-08 3.48276773e-08 3.41316660e-08 3.37695773e-08 3.57845190e-08 3.05204657e-08 3.42290893e-08 3.44787767e-08
-1.64000000e+01 3.47850397e-08 3.50019903e-08 3.42975917e-08 3.39408080e-08 3.59590243e-08 3.06700260e-08 3.43955467e-08 3.46517827e-08
-1.63500000e+01 3.49540890e-08 3.51776420e-08 3.44647570e-08 3.41133680e-08 3.61348453e-08 3.08207173e-08 3.45632487e-08 3.48261223e-08
-1.63000000e+01 3.51244013e-08 3.53546523e-08 3.46331783e-08 3.42872817e-08 3.63119930e-08 3.09725493e-08 3.47322080e-08 3.50018120e-08
-1.62500000e+01 3.52959953e-08 3.55330337e-08 3.48028647e-08 3.44625537e-08 3.64904800e-08 3.11255330e-08 3.49024363e-08 3.51788643e-08
-1.62000000e+01 3.54688820e-08 3.57127990e-08 3.49738333e-08 3.46392077e-08 3.66703230e-08 3.12796827e-08 3.50739493e-08 3.53572950e-08
-1.61500000e+01 3.56430730e-08 3.58939680e-08 3.51460960e-08 3.48172510e-08 3.68515350e-08 3.14350097e-08 3.52467597e-08 3.55371150e-08
-1.61000000e+01 3.58185857e-08 3.60765463e-08 3.53196627e-08 3.49967040e-08 3.70341280e-08 3.15915257e-08 3.54208780e-08 3.57183447e-08
-1.60500000e+01 3.59954293e-08 3.62605607e-08 3.54945503e-08 3.51775790e-08 3.72181200e-08 3.17492417e-08 3.55963217e-08 3.59009947e-08
-1.60000000e+01 3.61736243e-08 3.64460150e-08 3.56707707e-08 3.53598900e-08 3.74035243e-08 3.19081733e-08 3.57731023e-08 3.60850807e-08
-1.59500000e+01 3.63531763e-08 3.66329357e-08 3.58483400e-08 3.55436590e-08 3.75903557e-08 3.20683323e-08 3.59512343e-08 3.62706203e-08
-1.59000000e+01 3.65341057e-08 3.68213313e-08 3.60272693e-08 3.57288907e-08 3.77786267e-08 3.22297297e-08 3.61307300e-08 3.64576270e-08
-1.58500000e+01 3.67164250e-08 3.70112177e-08 3.62075767e-08 3.59156143e-08 3.79683567e-08 3.23923817e-08 3.63116073e-08 3.66461210e-08
-1.58000000e+01 3.69001470e-08 3.72026170e-08 3.63892743e-08 3.61038343e-08 3.81595590e-08 3.25563003e-08 3.64938783e-08 3.68361103e-08
-1.57500000e+01 3.70852900e-08 3.73955353e-08 3.65723767e-08 3.62935753e-08 3.83522480e-08 3.27214990e-08 3.66775563e-08 3.70276190e-08
-1.57000000e+01 3.72718653e-08 3.75900010e-08 3.67568997e-08 3.64848510e-08 3.85464433e-08 3.28879890e-08 3.68626597e-08 3.72206600e-08
-1.56500000e+01 3.74598940e-08 3.77860197e-08 3.69428553e-08 3.66776763e-08 3.87421583e-08 3.30557883e-08 3.70492017e-08 3.74152483e-08
-1.56000000e+01 3.76493837e-08 3.79836197e-08 3.71302633e-08 3.68720743e-08 3.89394103e-08 3.32249090e-08 3.72371977e-08 3.76114047e-08
-1.55500000e+01 3.78403560e-08 3.81828107e-08 3.73191350e-08 3.70680527e-08 3.91382130e-08 3.33953647e-08 3.74266610e-08 3.78091437e-08
-1.55000000e+01 3.80328243e-08 3.83836103e-08 3.75094897e-08 3.72656407e-08 3.93385877e-08 3.35671713e-08 3.76176117e-08 3.80084847e-08
-1.54500000e+01 3.82268037e-08 3.85860400e-08 3.77013397e-08 3.74648460e-08 3.95405470e-08 3.37403430e-08 3.78100630e-08 3.82094447e-08
-1.54000000e+01 3.84223133e-08 3.87901137e-08 3.78947070e-08 3.76656947e-08 3.97441123e-08 3.39148947e-08 3.80040297e-08 3.84120423e-08
-1.53500000e+01 3.86193660e-08 3.89958563e-08 3.80896020e-08 3.78682010e-08 3.99492990e-08 3.40908390e-08 3.81995320e-08 3.86162937e-08
-1.53000000e+01 3.88179850e-08 3.92032757e-08 3.82860413e-08 3.80723823e-08 4.01561253e-08 3.42681950e-08 3.83965820e-08 3.88222170e-08
-1.52500000e+01 3.90181787e-08 3.94124037e-08 3.84840457e-08 3.82782640e-08 4.03646060e-08 3.44469767e-08 3.85952027e-08 3.90298340e-08
-1.52000000e+01 3.92199707e-08 3.96232500e-08 3.86836273e-08 3.84858547e-08 4.05747647e-08 3.46271980e-08 3.87954033e-08 3.92391610e-08
-1.51500000e+01 3.94233737e-08 3.98358353e-08 3.88848083e-08 3.86951863e-08 4.07866167e-08 3.48088773e-08 3.89972073e-08 3.94502187e-08
-1.51000000e+01 3.96284103e-08 4.00501820e-08 3.90876023e-08 3.89062683e-08 4.10001797e-08 3.49920287e-08 3.92006300e-08 3.96630273e-08
-1.50500000e+01 3.98350960e-08 4.02663070e-08 3.92920320e-08 3.91191273e-08 4.12154763e-08 3.51766707e-08 3.94056863e-08 3.98776060e-08
-1.50000000e+01 4.00434473e-08 4.04842360e-08 3.94981113e-08 3.93337813e-08 4.14325237e-08 3.53628197e-08 3.96123997e-08 4.00939710e-08
-1.49500000e+01 4.02534883e-08 4.07039793e-08 3.97058557e-08 3.95502487e-08 4.16513410e-08 3.55504913e-08 3.98207833e-08 4.03121497e-08
-1.49000000e+01 4.04652270e-08 4.09255710e-08 3.99152897e-08 3.97685577e-08 4.18719463e-08 3.57397010e-08 4.00308600e-08 4.05321583e-08
-1.48500000e+01 4.06786967e-08 4.11490203e-08 4.01264277e-08 3.99887173e-08 4.20943643e-08 3.59304703e-08 4.02426467e-08 4.07540170e-08
-1.48000000e+01 4.08939040e-08 4.13743563e-08 4.03392927e-08 4.02107640e-08 4.23186127e-08 3.61228140e-08 4.04561623e-08 4.09777507e-08
-1.47500000e+01 4.11108757e-08 4.16015973e-08 4.05538990e-08 4.04347067e-08 4.25447107e-08 3.63167493e-08 4.06714267e-08 4.12033790e-08
-1.47000000e+01 4.13296290e-08 4.18307643e-08 4.07702713e-08 4.06605763e-08 4.27726827e-08 3.65122967e-08 4.08884557e-08 4.14309247e-08
-1.46500000e+01 4.15501830e-08 4.20618860e-08 4.09884293e-08 4.08883893e-08 4.30025483e-08 3.67094740e-08 4.11072753e-08 4.16604057e-08
-1.46000000e+01 4.17725617e-08 4.22949730e-08 4.12083863e-08 4.11181747e-08 4.32343293e-08 3.69082990e-08 4.13279000e-08 4.18918520e-08
