-1.95000000e+01 3.76154987e-08 3.75883817e-08 4.07690867e-08 4.01649220e-08 3.61616503e-08 3.74636423e-08 4.29907287e-08 3.98876657e-08 4.60106413e-08 3.84682687e-08 3.87004077e-08 3.93297673e-08 3.89764540e-08 4.02401767e-08 4.08301730e-08 4.16034700e-08 4.59009670e-08 4.06137930e-08 4.16943123e-08 4.02835573e-08 3.91836767e-08 3.55143580e-08 4.25609070e-08 3.85210147e-08 4.37963737e-08 4.02352220e-08 4.37713933e-08 4.15572377e-08 4.01366537e-08 3.70920163e-08 4.08043607e-08 4.19609617e-08 4.09535753e-08 3.70439443e-08 3.65259470e-08 4.15721183e-08 4.45119490e-08 3.72670593e-08 4.10817217e-08 3.76423167e-08 4.56746720e-08 3.95829300e-08 3.95355423e-08 4.03392373e-08 4.10992830e-08 4.08905353e-08 4.02484720e-08 4.24387873e-08 3.97296953e-08 3.60232050e-08 3.99821720e-08 4.21209573e-08 3.63343637e-08 4.46268723e-08 3.68278537e-08 3.72091313e-08 3.97972123e-08 3.90691460e-08 4.02020130e-08 4.04876893e-08 4.05856950e-08 4.09319803e-08
-1.94500000e+01 3.77720950e-08 3.77455020e-08 4.09449163e-08 4.03389273e-08 3.63114900e-08 3.76241420e-08 4.31818293e-08 4.00607173e-08 4.62193943e-08 3.86332053e-08 3.88633483e-08 3.94984990e-08 3.91409577e-08 4.04140770e-08 4.10070680e-08 4.17862890e-08 4.61127447e-08 4.07905577e-08 4.18763297e-08 4.04585603e-08 3.93498360e-08 3.56597493e-08 4.27483100e-08 3.86848417e-08 4.39911490e-08 4.04089403e-08 4.39653810e-08 4.17398103e-08 4.03090600e-08 3.72472987e-08 4.09845363e-08 4.21457940e-08 4.11334317e-08 3.71993757e-08 3.66788147e-08 4.17554853e-08 4.47152030e-08 3.74190957e-08 4.12635513e-08 3.78032940e-08 4.58834450e-08 3.97566490e-08 3.97057693e-08 4.05150303e-08 4.12747933e-08 4.10663513e-08 4.04218813e-08 4.26284137e-08 3.99008293e-08 3.61736863e-08 4.01555187e-08 4.23073543e-08 3.64851120e-08 4.48258487e-08 3.69813310e-08 3.73636690e-08 3.99682733e-08 3.92347517e-08 4.03770877e-08 4.06637683e-08 4.07586140e-08 4.11119307e-08
-1.94000000e+01 3.79296770e-08 3.79036233e-08 4.11219000e-08 4.05140883e-08 3.64622793e-08 3.77856903e-08 4.33742330e-08 4.02349137e-08 4.64295973e-08 3.87992137e-08 3.90273327e-08 3.96683283e-08 3.93065170e-08 4.05891280e-08 4.11851303e-08 4.19703367e-08 4.63260130e-08 4.09684997e-08 4.20595533e-08 4.06347173e-08 3.95170643e-08 3.58060460e-08 4.29369650e-08 3.88497260e-08 4.41872497e-08 4.05837983e-08 4.41606770e-08 4.19236123e-08 4.04825937e-08 3.74035707e-08 4.11659330e-08 4.23318710e-08 4.13144887e-08 3.73557983e-08 3.68326667e-08 4.19400940e-08 4.49198830e-08 3.75720767e-08 4.14466150e-08 3.79653153e-08 4.60936750e-08 3.99315277e-08 3.98771110e-08 4.06919893e-08 4.14514463e-08 4.12433200e-08 4.05964303e-08 4.28193417e-08 4.00730890e-08 3.63251227e-08 4.03300127e-08 4.24950030e-08 3.66368110e-08 4.50261807e-08 3.71357847e-08 3.75191860e-08 4.01404507e-08 3.94014227e-08 4.05533223e-08 4.08410130e-08 4.09326570e-08 4.12930873e-08
-1.93500000e+01 3.80882577e-08 3.80627580e-08 4.13000457e-08 4.06904167e-08 3.66140267e-08 3.79482903e-08 4.35679493e-08 4.04102643e-08 4.66412610e-08 3.89663120e-08 3.91923667e-08 3.98392710e-08 3.94731377e-08 4.07653400e-08 4.13643690e-08 4.21556193e-08 4.65407850e-08 4.11476190e-08 4.22440010e-08 4.08120377e-08 3.96853740e-08 3.59532543e-08 4.31268960e-08 3.90156830e-08 4.43846880e-08 4.07598090e-08 4.43572963e-08 4.21086553e-08 4.06572613e-08 3.75608377e-08 4.13485617e-08 4.25192037e-08 4.14967617e-08 3.75132247e-08 3.69875087e-08 4.21259460e-08 4.51259933e-08 3.77260097e-08 4.16309293e-08 3.81283897e-08 4.63053740e-08 4.01075807e-08 4.00495813e-08 4.08701260e-08 4.16292493e-08 4.14214473e-08 4.07721207e-08 4.30115753e-08 4.02464867e-08 3.64775207e-08 4.05056697e-08 4.26839193e-08 3.67894677e-08 4.52278733e-08 3.72912177e-08 3.76756807e-08 4.03137527e-08 3.95691747e-08 4.07307280e-08 4.10194327e-08 4.11078290e-08 4.14754607e-08
-1.93000000e+01 3.82478423e-08 3.82229110e-08 4.14793680e-08 4.08679207e-08 3.67667397e-08 3.81119587e-08 4.37629913e-08 4.05867813e-08 4.68544017e-08 3.91345003e-08 3.93584593e-08 4.00113343e-08 3.96408340e-08 4.09427250e-08 4.15447990e-08 4.23421527e-08 4.67570800e-08 4.13279337e-08 4.24296797e-08 4.09905357e-08 3.98547747e-08 3.61013850e-08 4.33181037e-08 3.91827173e-08 4.45834743e-08 4.09369763e-08 4.45552530e-08 4.22949483e-08 4.08330780e-08 3.77191130e-08 4.15324327e-08 4.27077960e-08 4.16802590e-08 3.76716550e-08 3.71433490e-08 4.23130633e-08 4.53335520e-08 3.78809000e-08 4.18165033e-08 3.82925293e-08 4.65185623e-08 4.02848093e-08 4.02231817e-08 4.10494483e-08 4.18082170e-08 4.16007467e-08 4.09489727e-08 4.32051277e-08 4.04210303e-08 3.66308880e-08 4.06824947e-08 4.28741103e-08 3.69430933e-08 4.54309457e-08 3.74476403e-08 3.78331710e-08 4.04881953e-08 3.97380080e-08 4.09093147e-08 4.11990393e-08 4.12841453e-08 4.16590600e-08
-1.92500000e+01 3.84084390e-08 3.83840967e-08 4.16598717e-08 4.10466147e-08 3.69204287e-08 3.82766983e-08 4.39593680e-08 4.07644727e-08 4.70690323e-08 3.93037990e-08 3.95256217e-08 4.01845277e-08 3.98096100e-08 4.11212887e-08 4.17264237e-08 4.25299463e-08 4.69749077e-08 4.15094517e-08 4.26166003e-08 4.11702177e-08 4.00252733e-08 3.62504433e-08 4.35106060e-08 3.93508410e-08 4.47836227e-08 4.11153170e-08 4.47545517e-08 4.24825070e-08 4.10100510e-08 3.78783997e-08 4.17175557e-08 4.28976703e-08 4.18649923e-08 3.78311093e-08 3.73001973e-08 4.25014517e-08 4.55425710e-08 3.80367603e-08 4.20033480e-08 3.84577410e-08 4.67332450e-08 4.04632360e-08 4.03979330e-08 4.12299673e-08 4.19883580e-08 4.17812293e-08 4.11269873e-08 4.34000160e-08 4.05967327e-08 3.67852353e-08 4.08605053e-08 4.30655940e-08 3.70976917e-08 4.56354090e-08 3.76050613e-08 3.79916573e-08 4.06637827e-08 3.99079430e-08 4.10890907e-08 4.13798427e-08 4.14616107e-08 4.18439023e-08
-1.92000000e+01 3.85700590e-08 3.85463170e-08 4.18415700e-08 4.12265077e-08 3.70750993e-08 3.84425180e-08 4.41570973e-08 4.09433510e-08 4.72851673e-08 3.94742083e-08 3.96938613e-08 4.03588630e-08 3.99794753e-08 4.13010477e-08 4.19092593e-08 4.27190120e-08 4.71942867e-08 4.16921817e-08 4.28047760e-08 4.13511007e-08 4.01968847e-08 3.64004393e-08 4.37044127e-08 3.95200613e-08 4.49851440e-08 4.12948377e-08 4.49552110e-08 4.26713387e-08 4.11881887e-08 3.80387090e-08 4.19039470e-08 4.30888267e-08 4.20509730e-08 3.79915850e-08 3.74580623e-08 4.26911200e-08 4.57530653e-08 3.81935943e-08 4.21914773e-08 3.86240360e-08 4.69494430e-08 4.06428630e-08 4.05738370e-08 4.14116937e-08 4.21696803e-08 4.19628997e-08 4.13061820e-08 4.35962427e-08 4.07736030e-08 3.69405690e-08 4.10397040e-08 4.32583737e-08 3.72532727e-08 4.58412680e-08 3.77634897e-08 3.81511540e-08 4.08405303e-08 4.00789780e-08 4.12700710e-08 4.15618543e-08 4.16402403e-08 4.20299897e-08
-1.91500000e+01 3.87327087e-08 3.87095860e-08 4.20244733e-08 4.14076093e-08 3.72307640e-08 3.86094333e-08 4.43561867e-08 4.11234290e-08 4.75028203e-08 3.96457437e-08 3.98631910e-08 4.05343487e-08 4.01504423e-08 4.14820103e-08 4.20933147e-08 4.29093610e-08 4.74152300e-08 4.18761407e-08 4.29942140e-08 4.15331850e-08 4.03696100e-08 3.65513803e-08 4.38995343e-08 3.96903910e-08 4.51880533e-08 4.14755493e-08 4.51572400e-08 4.28614593e-08 4.13675053e-08 3.82000507e-08 4.20916153e-08 4.32812897e-08 4.22382123e-08 3.81531020e-08 3.76169527e-08 4.28820873e-08 4.59650503e-08 3.83514153e-08 4.23808990e-08 3.87914197e-08 4.71671663e-08 4.08237040e-08 4.07509080e-08 4.15946400e-08 4.23521990e-08 4.21457740e-08 4.14865643e-08 4.37938333e-08 4.09516503e-08 3.70968997e-08 4.12201080e-08 4.34524677e-08 3.74098450e-08 4.60485483e-08 3.79229347e-08 3.83116663e-08 4.10184437e-08 4.02511340e-08 4.14522623e-08 4.17450837e-08 4.18200437e-08 4.22173407e-08
-1.91000000e+01 3.88963993e-08 3.88739110e-08 4.22085913e-08 4.15899330e-08 3.73874290e-08 3.87774477e-08 4.45566533e-08 4.13047113e-08 4.77220040e-08 3.98184157e-08 4.00336120e-08 4.07109990e-08 4.03225177e-08 4.16641863e-08 4.22786003e-08 4.31010027e-08 4.76377520e-08 4.20613303e-08 4.31849320e-08 4.17164937e-08 4.05434700e-08 3.67032737e-08 4.40959883e-08 3.98618360e-08 4.53923617e-08 4.16574637e-08 4.53606547e-08 4.30528783e-08 4.15480097e-08 3.83624307e-08 4.22805717e-08 4.34750607e-08 4.24267253e-08 3.83156617e-08 3.77768790e-08 4.30743583e-08 4.61785357e-08 3.85102260e-08 4.25716313e-08 3.89599083e-08 4.73864337e-08 4.10057700e-08 4.09291553e-08 4.17788150e-08 4.25359210e-08 4.23298590e-08 4.16681427e-08 4.39927873e-08 4.11308897e-08 3.72542350e-08 4.14017263e-08 4.36478860e-08 3.75674170e-08 4.62572520e-08 3.80834023e-08 3.84732033e-08 4.11975400e-08 4.04244143e-08 4.16356793e-08 4.19295407e-08 4.20010237e-08 4.24059633e-08
-1.90500000e+01 3.90611360e-08 3.90393003e-08 4.23939377e-08 4.17734893e-08 3.75451033e-08 3.89465767e-08 4.47585090e-08 4.14872137e-08 4.79427370e-08 3.99922270e-08 4.02051450e-08 4.08888170e-08 4.04957147e-08 4.18475873e-08 4.24651287e-08 4.32939533e-08 4.78618730e-08 4.22477737e-08 4.33769347e-08 4.19010300e-08 4.07184653e-08 3.68561277e-08 4.42937773e-08 4.00344103e-08 4.55980847e-08 4.18405907e-08 4.55654643e-08 4.32456093e-08 4.17297133e-08 3.85258620e-08 4.24708307e-08 4.36701583e-08 4.26165157e-08 3.84792750e-08 3.79378497e-08 4.32679537e-08 4.63935440e-08 3.86700390e-08 4.27636807e-08 3.91295067e-08 4.76072567e-08 4.11890727e-08 4.11085893e-08 4.19642327e-08 4.27208573e-08 4.25151703e-08 4.18509337e-08 4.41931307e-08 4.13113257e-08 3.74125840e-08 4.15845663e-08 4.38446387e-08 3.77259980e-08 4.64674010e-08 3.82449067e-08 3.86357773e-08 4.13778213e-08 4.05988273e-08 4.18203317e-08 4.21152397e-08 4.21832027e-08 4.25958723e-08
-1.90000000e+01 3.92269327e-08 3.92057660e-08 4.25805203e-08 4.19582900e-08 3.77037953e-08 3.91168243e-08 4.49617647e-08 4.16709447e-08 4.81650300e-08 4.01671983e-08 4.03777907e-08 4.10678200e-08 4.06700390e-08 4.20322257e-08 4.26529093e-08 4.34882220e-08 4.80875997e-08 4.24354710e-08 4.35702407e-08 4.20868050e-08 4.08946113e-08 3.70099493e-08 4.44929257e-08 4.02081230e-08 4.58052317e-08 4.20249450e-08 4.57716860e-08 4.34396633e-08 4.19126230e-08 3.86903507e-08 4.26624043e-08 4.38665940e-08 4.28076027e-08 3.86439550e-08 3.80998737e-08 4.34628743e-08 4.66100807e-08 3.88308620e-08 4.29570653e-08 3.93002250e-08 4.78296533e-08 4.13736253e-08 4.12892240e-08 4.21509033e-08 4.29070213e-08 4.27017143e-08 4.20349390e-08 4.43948687e-08 4.14929737e-08 3.75719547e-08 4.17686457e-08 4.40427420e-08 3.78855960e-08 4.66790010e-08 3.84074507e-08 3.87993890e-08 4.15593040e-08 4.07743880e-08 4.20062290e-08 4.23021890e-08 4.23665810e-08 4.27870777e-08
-1.89500000e+01 3.93937947e-08 3.93733150e-08 4.27683533e-08 4.21443430e-08 3.78635137e-08 3.92882087e-08 4.51664353e-08 4.18559173e-08 4.83889017e-08 4.03433297e-08 4.05515633e-08 4.12480150e-08 4.08455070e-08 4.22181130e-08 4.28419563e-08 4.36838233e-08 4.83149543e-08 4.26244420e-08 4.37648583e-08 4.22738337e-08 4.10719167e-08 3.71647497e-08 4.46934357e-08 4.03829820e-08 4.60138203e-08 4.22105290e-08 4.59793327e-08 4.36350503e-08 4.20967560e-08 3.88559080e-08 4.28553043e-08 4.40643727e-08 4.29999943e-08 3.88097017e-08 3.82629600e-08 4.36591463e-08 4.68281650e-08 3.89927003e-08 4.31517950e-08 3.94720757e-08 4.80536393e-08 4.15594317e-08 4.14710617e-08 4.23388370e-08 4.30944223e-08 4.28895057e-08 4.22201810e-08 4.45980133e-08 4.16758420e-08 3.77323547e-08 4.19539703e-08 4.42422050e-08 3.80462223e-08 4.68920740e-08 3.85710470e-08 3.89640587e-08 4.17419980e-08 4.09511017e-08 4.21933880e-08 4.24904027e-08 4.25511757e-08 4.29795893e-08
-1.89000000e+01 3.95617313e-08 3.95419610e-08 4.29574470e-08 4.23316653e-08 3.80242697e-08 3.94607337e-08 4.53725317e-08 4.20421420e-08 4.86143643e-08 4.05206420e-08 4.07264720e-08 4.14294133e-08 4.10221223e-08 4.24052573e-08 4.30322810e-08 4.38807683e-08 4.85439490e-08 4.28146920e-08 4.39608000e-08 4.24621240e-08 4.12503900e-08 3.73205340e-08 4.48953260e-08 4.05589993e-08 4.62238650e-08 4.23973647e-08 4.61884113e-08 4.38317880e-08 4.22821190e-08 3.90225413e-08 4.30495400e-08 4.42635190e-08 4.31937027e-08 3.89765363e-08 3.84271180e-08 4.38567713e-08 4.70478117e-08 3.91555680e-08 4.33478813e-08 3.96450673e-08 4.82792240e-08 4.17465143e-08 4.16541247e-08 4.25280463e-08 4.32830720e-08 4.30785557e-08 4.24066610e-08 4.48025820e-08 4.18599450e-08 3.78937953e-08 4.21405577e-08 4.44430453e-08 3.82078803e-08 4.71066277e-08 3.87357033e-08 3.91297850e-08 4.19259103e-08 4.11289853e-08 4.23818123e-08 4.26798910e-08 4.27369937e-08 4.31734257e-08
-1.88500000e+01 3.97307550e-08 3.97117053e-08 4.31478120e-08 4.25202637e-08 3.81860693e-08 3.96344073e-08 4.55800717e-08 4.22296317e-08 4.88414390e-08 4.06991373e-08 4.09025247e-08 4.16120267e-08 4.11998957e-08 4.25936750e-08 4.32238923e-08 4.40790700e-08 4.87746040e-08 4.30062383e-08 4.41580787e-08 4.26516923e-08 4.14300470e-08 3.74773140e-08 4.50986077e-08 4.07361830e-08 4.64353730e-08 4.25854530e-08 4.63989417e-08 4.40298843e-08 4.24687227e-08 3.91902647e-08 4.32451307e-08 4.44640337e-08 4.33887423e-08 3.91444577e-08 3.85923587e-08 4.40557663e-08 4.72690370e-08 3.93194683e-08 4.35453397e-08 3.98192110e-08 4.85064277e-08 4.19348770e-08 4.18384143e-08 4.27185417e-08 4.34729790e-08 4.32688700e-08 4.25943970e-08 4.50085857e-08 4.20452920e-08 3.80562840e-08 4.23284117e-08 4.46452680e-08 3.83705847e-08 4.73226767e-08 3.89014300e-08 3.92965843e-08 4.21110580e-08 4.13080393e-08 4.25715187e-08 4.28706673e-08 4.29240503e-08 4.33685910e-08
