-2.00000000e+01 1.69027407e-07 1.66359723e-07 1.70066860e-07 1.46794443e-07
-1.99500000e+01 1.69815463e-07 1.67158450e-07 1.70879760e-07 1.47472683e-07
-1.99000000e+01 1.70609130e-07 1.67963007e-07 1.71698603e-07 1.48155677e-07
-1.98500000e+01 1.71408457e-07 1.68773463e-07 1.72523440e-07 1.48843497e-07
-1.98000000e+01 1.72213473e-07 1.69589873e-07 1.73354333e-07 1.49536190e-07
-1.97500000e+01 1.73024283e-07 1.70412293e-07 1.74191360e-07 1.50233787e-07
-1.97000000e+01 1.73840887e-07 1.71240787e-07 1.75034537e-07 1.50936360e-07
-1.96500000e+01 1.74663393e-07 1.72075400e-07 1.75883973e-07 1.51643913e-07
-1.96000000e+01 1.75491813e-07 1.72916217e-07 1.76739700e-07 1.52356553e-07
-1.95500000e+01 1.76326250e-07 1.73763280e-07 1.77601800e-07 1.53074270e-07
-1.95000000e+01 1.77166743e-07 1.74616670e-07 1.78470330e-07 1.53797170e-07
-1.94500000e+01 1.78013323e-07 1.75476430e-07 1.79345347e-07 1.54525267e-07
-1.94000000e+01 1.78866097e-07 1.76342660e-07 1.80226933e-07 1.55258607e-07
-1.93500000e+01 1.79725087e-07 1.77215383e-07 1.81115140e-07 1.55997273e-07
-1.93000000e+01 1.80590390e-07 1.78094683e-07 1.82010060e-07 1.56741277e-07
-1.92500000e+01 1.81462030e-07 1.78980637e-07 1.82911727e-07 1.57490717e-07
-1.92000000e+01 1.82340117e-07 1.79873287e-07 1.83820233e-07 1.58245590e-07
-1.91500000e+01 1.83224683e-07 1.80772730e-07 1.84735643e-07 1.59006013e-07
-1.91000000e+01 1.84115777e-07 1.81679017e-07 1.85658017e-07 1.59772000e-07
-1.90500000e+01 1.85013513e-07 1.82592240e-07 1.86587443e-07 1.60543607e-07
-1.90000000e+01 1.85917900e-07 1.83512443e-07 1.87523990e-07 1.61320917e-07
-1.89500000e+01 1.86829077e-07 1.84439710e-07 1.88467743e-07 1.62103940e-07
-1.89000000e+01 1.87747030e-07 1.85374123e-07 1.89418747e-07 1.62892787e-07
-1.88500000e+01 1.88671903e-07 1.86315737e-07 1.90377107e-07 1.63687467e-07
-1.88000000e+01 1.89603737e-07 1.87264650e-07 1.91342880e-07 1.64488093e-07
-1.87500000e+01 1.90542560e-07 1.88220913e-07 1.92316153e-07 1.65294680e-07
-1.87000000e+01 1.91488520e-07 1.89184637e-07 1.93297010e-07 1.66107293e-07
-1.86500000e+01 1.92441623e-07 1.90155863e-07 1.94285517e-07 1.66926013e-07
-1.86000000e+01 1.93401997e-07 1.91134693e-07 1.95281787e-07 1.67750883e-07
-1.85500000e+01 1.94369667e-07 1.92121207e-07 1.96285853e-07 1.68581993e-07
-1.85000000e+01 1.95344760e-07 1.93115470e-07 1.97297840e-07 1.69419363e-07
-1.84500000e+01 1.96327307e-07 1.94117587e-07 1.98317803e-07 1.70263110e-07
-1.84000000e+01 1.97317413e-07 1.95127617e-07 1.99345853e-07 1.71113257e-07
-1.83500000e+01 1.98315163e-07 1.96145673e-07 2.00382063e-07 1.71969883e-07
-1.83000000e+01 1.99320583e-07 1.97171827e-07 2.01426523e-07 1.72833067e-07
-1.82500000e+01 2.00333833e-07 1.98206160e-07 2.02479337e-07 1.73702850e-07
-1.82000000e+01 2.01354920e-07 1.99248770e-07 2.03540553e-07 1.74579337e-07
-1.81500000e+01 2.02383993e-07 2.00299727e-07 2.04610317e-07 1.75462553e-07
-1.81000000e+01 2.03421080e-07 2.01359150e-07 2.05688677e-07 1.76352617e-07
-1.80500000e+01 2.04466307e-07 2.02427107e-07 2.06775760e-07 1.77249563e-07
