filename,energy,fermi
atomGS/scf.out,-32.66548402,-8.9153
atomXCH/scf.out,-47.91140924,-11.4438
bulkXCH/scf.out,-21414.72561012,7.7022
bulkGS/scf.out,-21399.79289135,7.06325
