-2.00000000e+01 7.19737870e-08 6.50841097e-08 6.51409377e-08 6.87032937e-08 6.81880150e-08 6.85251077e-08 6.45589073e-08 6.13809003e-08 6.46768330e-08 6.55017773e-08 7.09403483e-08 6.91174823e-08 7.15181560e-08 5.98038630e-08 6.82419303e-08 7.28394990e-08 7.20484020e-08 6.17528457e-08 6.56135267e-08 7.36045313e-08 6.38356900e-08 6.85814883e-08 6.19867363e-08 7.20763967e-08 7.60774103e-08 6.37676063e-08 7.49502800e-08 6.38556177e-08 6.23205717e-08 6.31379953e-08 6.59634810e-08 6.78549710e-08 6.78206193e-08 6.21934433e-08 6.58064893e-08 6.74388980e-08 6.45371247e-08 6.37876740e-08 7.15160260e-08 6.56879667e-08 6.30376627e-08 6.49751113e-08 6.66579407e-08 6.72293673e-08 6.54033237e-08 6.70578607e-08 7.13980833e-08 6.74695707e-08 6.50448290e-08 7.16097137e-08 6.16866827e-08 6.33655940e-08 6.75125433e-08 7.14959837e-08 6.85433963e-08 6.97955667e-08 7.24508947e-08 6.50363130e-08 6.37834160e-08 6.03250450e-08 7.39934970e-08 6.68948683e-08 6.38269773e-08 6.99403743e-08
-1.99500000e+01 7.22987373e-08 6.53594507e-08 6.54175713e-08 6.90043130e-08 6.84858017e-08 6.88245973e-08 6.48312950e-08 6.16330060e-08 6.49504003e-08 6.57801407e-08 7.12573073e-08 6.94226787e-08 7.18387627e-08 6.00463430e-08 6.85408597e-08 7.31698470e-08 7.23760183e-08 6.20076620e-08 6.58941803e-08 7.39430520e-08 6.41039057e-08 6.88839983e-08 6.22436557e-08 7.24030680e-08 7.64307813e-08 6.40359380e-08 7.52984830e-08 6.41239930e-08 6.25777907e-08 6.34020047e-08 6.62457843e-08 6.81513073e-08 6.81168240e-08 6.24506383e-08 6.60882123e-08 6.77313677e-08 6.48112287e-08 6.40569333e-08 7.18370430e-08 6.59690640e-08 6.32996623e-08 6.52502123e-08 6.69443973e-08 6.75203540e-08 6.56829010e-08 6.73471713e-08 7.17185930e-08 6.77618180e-08 6.53200253e-08 7.19319713e-08 6.19412843e-08 6.36300267e-08 6.78067407e-08 7.18168027e-08 6.88421800e-08 7.01056220e-08 7.27806543e-08 6.53127337e-08 6.40521533e-08 6.05701993e-08 7.43333993e-08 6.71841580e-08 6.40953727e-08 7.02493370e-08
-1.99000000e+01 7.26260457e-08 6.56366497e-08 6.56960900e-08 6.93074540e-08 6.87856827e-08 6.91261873e-08 6.51055177e-08 6.18867640e-08 6.52258307e-08 6.60603987e-08 7.15765370e-08 6.97300383e-08 7.21616847e-08 6.02904083e-08 6.88418923e-08 7.35026023e-08 7.27060333e-08 6.22641567e-08 6.61767570e-08 7.42840917e-08 6.43739270e-08 6.91886727e-08 6.25022830e-08 7.27321347e-08 7.67867913e-08 6.43060927e-08 7.56492980e-08 6.43941683e-08 6.28367140e-08 6.36677853e-08 6.65300260e-08 6.84497333e-08 6.84151170e-08 6.27095397e-08 6.63718767e-08 6.80258820e-08 6.50872003e-08 6.43280167e-08 7.21603847e-08 6.62520897e-08 6.35634073e-08 6.55271823e-08 6.72328340e-08 6.78133587e-08 6.59643900e-08 6.76384937e-08 7.20414107e-08 6.80561037e-08 6.55970883e-08 7.22565723e-08 6.21975683e-08 6.38962347e-08 6.81030027e-08 7.21399443e-08 6.91430500e-08 7.04178947e-08 7.31128337e-08 6.55910370e-08 6.43227177e-08 6.08169517e-08 7.46758213e-08 6.74754670e-08 6.43655860e-08 7.05604917e-08
-1.98500000e+01 7.29557463e-08 6.59157423e-08 6.59765043e-08 6.96127400e-08 6.90876763e-08 6.94298967e-08 6.53816073e-08 6.21421997e-08 6.55031330e-08 6.63425720e-08 7.18980773e-08 7.00395920e-08 7.24869453e-08 6.05360647e-08 6.91450570e-08 7.38377947e-08 7.30384873e-08 6.25223637e-08 6.64612850e-08 7.46276760e-08 6.46457713e-08 6.94955207e-08 6.27626353e-08 7.30636203e-08 7.71454780e-08 6.45780813e-08 7.60027530e-08 6.46661830e-08 6.30973460e-08 6.39353607e-08 6.68162247e-08 6.87502600e-08 6.87155133e-08 6.29701647e-08 6.66574953e-08 6.83224583e-08 6.53650733e-08 6.46009560e-08 7.24860660e-08 6.65370673e-08 6.38289067e-08 6.58060400e-08 6.75232613e-08 6.81084070e-08 6.62478310e-08 6.79318380e-08 7.23665757e-08 6.83524347e-08 6.58760263e-08 7.25835360e-08 6.24555527e-08 6.41642277e-08 6.84013450e-08 7.24654277e-08 6.94460230e-08 7.07324150e-08 7.34474677e-08 6.58712557e-08 6.45951190e-08 6.10653177e-08 7.50207943e-08 6.77687983e-08 6.46376290e-08 7.08738643e-08
-1.98000000e+01 7.32878650e-08 6.61967293e-08 6.62588407e-08 6.99201843e-08 6.93917960e-08 6.97357487e-08 6.56595723e-08 6.23993333e-08 6.57823230e-08 6.66266830e-08 7.22219513e-08 7.03513603e-08 7.28145623e-08 6.07833343e-08 6.94503687e-08 7.41754433e-08 7.33733963e-08 6.27822877e-08 6.67477850e-08 7.49738273e-08 6.49194520e-08 6.98045657e-08 6.30247313e-08 7.33975467e-08 7.75068633e-08 6.48519213e-08 7.63588673e-08 6.49400393e-08 6.33597120e-08 6.42047363e-08 6.71043923e-08 6.90529137e-08 6.90180253e-08 6.32325260e-08 6.69450917e-08 6.86211060e-08 6.56448550e-08 6.48757550e-08 7.28141017e-08 6.68240237e-08 6.40961740e-08 6.60868080e-08 6.78157013e-08 6.84055127e-08 6.65332303e-08 6.82272183e-08 7.26941127e-08 6.86508417e-08 6.61568727e-08 7.29128867e-08 6.27152557e-08 6.44340170e-08 6.87018020e-08 7.27932807e-08 6.97511283e-08 7.10492000e-08 7.37845770e-08 6.61533963e-08 6.48693730e-08 6.13153073e-08 7.53683367e-08 6.80641910e-08 6.49115163e-08 7.11894707e-08
-1.97500000e+01 7.36224133e-08 6.64796410e-08 6.65431243e-08 7.02298170e-08 6.96980660e-08 7.00437677e-08 6.59394230e-08 6.26581750e-08 6.60634210e-08 6.69127397e-08 7.25481750e-08 7.06653713e-08 7.31445583e-08 6.10322230e-08 6.97578557e-08 7.45155893e-08 7.37107890e-08 6.30439510e-08 6.70362653e-08 7.53225663e-08 6.51949953e-08 7.01158230e-08 6.32885860e-08 7.37339237e-08 7.78709803e-08 6.51276257e-08 7.67176897e-08 6.52157623e-08 6.36238273e-08 6.44759350e-08 6.73945603e-08 6.93577150e-08 6.93226867e-08 6.34966337e-08 6.72346690e-08 6.89218607e-08 6.59265613e-08 6.51524407e-08 7.31445357e-08 6.71129663e-08 6.43652423e-08 6.63694910e-08 6.81101810e-08 6.87047060e-08 6.68206137e-08 6.85246600e-08 7.30240393e-08 6.89513380e-08 6.64396367e-08 7.32446453e-08 6.29766967e-08 6.47056237e-08 6.90043873e-08 7.31235200e-08 7.00583907e-08 7.13682657e-08 7.41241887e-08 6.64374740e-08 6.51454927e-08 6.15669340e-08 7.57184673e-08 6.83616547e-08 6.51872610e-08 7.15073263e-08
-1.97000000e+01 7.39594307e-08 6.67644847e-08 6.68293660e-08 7.05416463e-08 7.00065097e-08 7.03539653e-08 6.62211943e-08 6.29187353e-08 6.63464477e-08 6.72007723e-08 7.28767593e-08 7.09816353e-08 7.34769527e-08 6.12827600e-08 7.00675380e-08 7.48582483e-08 7.40506927e-08 6.33073597e-08 6.73267563e-08 7.56739323e-08 6.54724203e-08 7.04293273e-08 6.35542143e-08 7.40728010e-08 7.82378423e-08 6.54052107e-08 7.70792367e-08 6.54933567e-08 6.38897037e-08 6.47489747e-08 6.76867473e-08 6.96646903e-08 6.96295183e-08 6.37625193e-08 6.75262720e-08 6.92247233e-08 6.62102063e-08 6.54310257e-08 7.34773777e-08 6.74039217e-08 6.46361180e-08 6.66541250e-08 6.84067080e-08 6.90059963e-08 6.71099900e-08 6.88241797e-08 7.33563747e-08 6.92539530e-08 6.67243433e-08 7.35788193e-08 6.32398860e-08 6.49790653e-08 6.93091207e-08 7.34561677e-08 7.03678243e-08 7.16896513e-08 7.44663320e-08 6.67235160e-08 6.54235153e-08 6.18202163e-08 7.60712163e-08 6.86612117e-08 6.54648930e-08 7.18274710e-08
-1.96500000e+01 7.42989273e-08 6.70512833e-08 6.71175833e-08 7.08557113e-08 7.03171550e-08 7.06663680e-08 6.65048923e-08 6.31810357e-08 6.66314233e-08 6.74907833e-08 7.32077560e-08 7.13001823e-08 7.38117823e-08 6.15349510e-08 7.03794317e-08 7.52034407e-08 7.43931227e-08 6.35725357e-08 6.76192593e-08 7.60279570e-08 6.57517373e-08 7.07450987e-08 6.38216383e-08 7.44141940e-08 7.86074947e-08 6.56847037e-08 7.74435320e-08 6.57728583e-08 6.41573570e-08 6.50238733e-08 6.79809677e-08 6.99738500e-08 6.99385357e-08 6.40301867e-08 6.78199077e-08 6.95297380e-08 6.64958210e-08 6.57115233e-08 7.38126623e-08 6.76968960e-08 6.49088150e-08 6.69407143e-08 6.87053063e-08 6.93094130e-08 6.74013813e-08 6.91258083e-08 7.36911397e-08 6.95587003e-08 6.70110017e-08 7.39154660e-08 6.35048377e-08 6.52543653e-08 6.96160170e-08 7.37912553e-08 7.06794430e-08 7.20133647e-08 7.48110207e-08 6.70115290e-08 6.57034467e-08 6.20751703e-08 7.64266277e-08 6.89628850e-08 6.57444287e-08 7.21499190e-08
-1.96000000e+01 7.46409473e-08 6.73400610e-08 6.74077857e-08 7.11720207e-08 7.06300123e-08 7.09809950e-08 6.67905450e-08 6.34450880e-08 6.69183630e-08 6.77828107e-08 7.35411700e-08 7.16210303e-08 7.41490700e-08 6.17888073e-08 7.06935567e-08 7.55511910e-08 7.47381217e-08 6.38394993e-08 6.79138187e-08 7.63846587e-08 6.60329680e-08 7.10631557e-08 6.40908607e-08 7.47581330e-08 7.89799653e-08 6.59661227e-08 7.78106007e-08 6.60542783e-08 6.44268117e-08 6.53006447e-08 6.82772417e-08 7.02852197e-08 7.02497607e-08 6.42996607e-08 6.81155953e-08 6.98369060e-08 6.67834237e-08 6.59939663e-08 7.41504057e-08 6.79919293e-08 6.51833570e-08 6.72292853e-08 6.90059983e-08 6.96149677e-08 6.76948130e-08 6.94295583e-08 7.40283807e-08 6.98655933e-08 6.72996373e-08 7.42545963e-08 6.37715653e-08 6.55315337e-08 6.99251157e-08 7.41288067e-08 7.09932777e-08 7.23394380e-08 7.51582960e-08 6.73015497e-08 6.59853030e-08 6.23318137e-08 7.67847193e-08 6.92666803e-08 6.60258813e-08 7.24746973e-08
-1.95500000e+01 7.49855003e-08 6.76308270e-08 6.77000100e-08 7.14906083e-08 7.09451113e-08 7.12978723e-08 6.70781543e-08 6.37109170e-08 6.72072783e-08 6.80768607e-08 7.38770373e-08 7.19442057e-08 7.44888357e-08 6.20443500e-08 7.10099500e-08 7.59015380e-08 7.50857037e-08 6.41082633e-08 6.82104420e-08 7.67440577e-08 6.63161167e-08 7.13835210e-08 6.43619160e-08 7.51046377e-08 7.93552757e-08 6.62494817e-08 7.81804987e-08 6.63376270e-08 6.46980757e-08 6.55793113e-08 6.85755767e-08 7.05988310e-08 7.05632160e-08 6.45709543e-08 6.84133510e-08 7.01462650e-08 6.70730280e-08 6.62783613e-08 7.44906273e-08 6.82890287e-08 6.54597500e-08 6.75198580e-08 6.93088070e-08 6.99226860e-08 6.79903063e-08 6.97354413e-08 7.43681117e-08 7.01746723e-08 6.75902617e-08 7.45962357e-08 6.40401023e-08 6.58105857e-08 7.02364253e-08 7.44688487e-08 7.13093473e-08 7.26678980e-08 7.55081727e-08 6.75935853e-08 6.62690957e-08 6.25901523e-08 7.71455130e-08 6.95726400e-08 6.63092650e-08 7.28018160e-08
