filename,energy,fermi
atomGS/scf.out,-32.71102401,-8.8151
atomXCH/scf.out,-47.94450767,-11.1981
bulkXCH/scf.out,-27830.82109607,6.439
bulkGS/scf.out,-27815.66911919,6.4227
