-2.00000000e+01 3.60704873e-08 3.47137760e-08 4.11487050e-08 3.91231900e-08 3.98403520e-08 3.89083207e-08 3.41086393e-08 3.97967410e-08 3.55423873e-08 3.50494283e-08 3.57969020e-08 3.74698613e-08
-1.99500000e+01 3.62180393e-08 3.48545457e-08 4.13274297e-08 3.92889643e-08 4.00114943e-08 3.90739257e-08 3.42453763e-08 3.99676123e-08 3.56883483e-08 3.51929313e-08 3.59399213e-08 3.76252783e-08
-1.99000000e+01 3.63665107e-08 3.49961873e-08 4.15073430e-08 3.94558063e-08 4.01837593e-08 3.92406020e-08 3.43829470e-08 4.01396067e-08 3.58352187e-08 3.53373360e-08 3.60838077e-08 3.77816723e-08
-1.98500000e+01 3.65159090e-08 3.51387103e-08 4.16884560e-08 3.96237273e-08 4.03571557e-08 3.94083640e-08 3.45213570e-08 4.03127337e-08 3.59830100e-08 3.54826500e-08 3.62285727e-08 3.79390570e-08
-1.98000000e+01 3.66662453e-08 3.52821217e-08 4.18707760e-08 3.97927357e-08 4.05316920e-08 3.95772123e-08 3.46606160e-08 4.04870053e-08 3.61317273e-08 3.56288780e-08 3.63742183e-08 3.80974383e-08
-1.97500000e+01 3.68175253e-08 3.54264280e-08 4.20543183e-08 3.99628423e-08 4.07073817e-08 3.97471673e-08 3.48007287e-08 4.06624317e-08 3.62813790e-08 3.57760327e-08 3.65207557e-08 3.82568237e-08
-1.97000000e+01 3.69697587e-08 3.55716360e-08 4.22390920e-08 4.01340540e-08 4.08842330e-08 3.99182293e-08 3.49417020e-08 4.08390223e-08 3.64319760e-08 3.59241190e-08 3.66681917e-08 3.84172263e-08
-1.96500000e+01 3.71229517e-08 3.57177543e-08 4.24251090e-08 4.03063860e-08 4.10622563e-08 4.00904143e-08 3.50835450e-08 4.10167860e-08 3.65835193e-08 3.60731453e-08 3.68165303e-08 3.85786473e-08
-1.96000000e+01 3.72771167e-08 3.58647913e-08 4.26123780e-08 4.04798413e-08 4.12414627e-08 4.02637300e-08 3.52262630e-08 4.11957377e-08 3.67360263e-08 3.62231190e-08 3.69657840e-08 3.87411050e-08
-1.95500000e+01 3.74322570e-08 3.60127537e-08 4.28009147e-08 4.06544340e-08 4.14218643e-08 4.04381840e-08 3.53698650e-08 4.13758840e-08 3.68894953e-08 3.63740503e-08 3.71159560e-08 3.89045997e-08
-1.95000000e+01 3.75883817e-08 3.61616503e-08 4.29907287e-08 4.08301730e-08 4.16034700e-08 4.06137930e-08 3.55143580e-08 4.15572377e-08 3.70439443e-08 3.65259470e-08 3.72670593e-08 3.90691460e-08
-1.94500000e+01 3.77455020e-08 3.63114900e-08 4.31818293e-08 4.10070680e-08 4.17862890e-08 4.07905577e-08 3.56597493e-08 4.17398103e-08 3.71993757e-08 3.66788147e-08 3.74190957e-08 3.92347517e-08
-1.94000000e+01 3.79036233e-08 3.64622793e-08 4.33742330e-08 4.11851303e-08 4.19703367e-08 4.09684997e-08 3.58060460e-08 4.19236123e-08 3.73557983e-08 3.68326667e-08 3.75720767e-08 3.94014227e-08
-1.93500000e+01 3.80627580e-08 3.66140267e-08 4.35679493e-08 4.13643690e-08 4.21556193e-08 4.11476190e-08 3.59532543e-08 4.21086553e-08 3.75132247e-08 3.69875087e-08 3.77260097e-08 3.95691747e-08
-1.93000000e+01 3.82229110e-08 3.67667397e-08 4.37629913e-08 4.15447990e-08 4.23421527e-08 4.13279337e-08 3.61013850e-08 4.22949483e-08 3.76716550e-08 3.71433490e-08 3.78809000e-08 3.97380080e-08
-1.92500000e+01 3.83840967e-08 3.69204287e-08 4.39593680e-08 4.17264237e-08 4.25299463e-08 4.15094517e-08 3.62504433e-08 4.24825070e-08 3.78311093e-08 3.73001973e-08 3.80367603e-08 3.99079430e-08
-1.92000000e+01 3.85463170e-08 3.70750993e-08 4.41570973e-08 4.19092593e-08 4.27190120e-08 4.16921817e-08 3.64004393e-08 4.26713387e-08 3.79915850e-08 3.74580623e-08 3.81935943e-08 4.00789780e-08
-1.91500000e+01 3.87095860e-08 3.72307640e-08 4.43561867e-08 4.20933147e-08 4.29093610e-08 4.18761407e-08 3.65513803e-08 4.28614593e-08 3.81531020e-08 3.76169527e-08 3.83514153e-08 4.02511340e-08
-1.91000000e+01 3.88739110e-08 3.73874290e-08 4.45566533e-08 4.22786003e-08 4.31010027e-08 4.20613303e-08 3.67032737e-08 4.30528783e-08 3.83156617e-08 3.77768790e-08 3.85102260e-08 4.04244143e-08
-1.90500000e+01 3.90393003e-08 3.75451033e-08 4.47585090e-08 4.24651287e-08 4.32939533e-08 4.22477737e-08 3.68561277e-08 4.32456093e-08 3.84792750e-08 3.79378497e-08 3.86700390e-08 4.05988273e-08
-1.90000000e+01 3.92057660e-08 3.77037953e-08 4.49617647e-08 4.26529093e-08 4.34882220e-08 4.24354710e-08 3.70099493e-08 4.34396633e-08 3.86439550e-08 3.80998737e-08 3.88308620e-08 4.07743880e-08
-1.89500000e+01 3.93733150e-08 3.78635137e-08 4.51664353e-08 4.28419563e-08 4.36838233e-08 4.26244420e-08 3.71647497e-08 4.36350503e-08 3.88097017e-08 3.82629600e-08 3.89927003e-08 4.09511017e-08
-1.89000000e+01 3.95419610e-08 3.80242697e-08 4.53725317e-08 4.30322810e-08 4.38807683e-08 4.28146920e-08 3.73205340e-08 4.38317880e-08 3.89765363e-08 3.84271180e-08 3.91555680e-08 4.11289853e-08
-1.88500000e+01 3.97117053e-08 3.81860693e-08 4.55800717e-08 4.32238923e-08 4.40790700e-08 4.30062383e-08 3.74773140e-08 4.40298843e-08 3.91444577e-08 3.85923587e-08 3.93194683e-08 4.13080393e-08
-1.88000000e+01 3.98825687e-08 3.83489247e-08 4.57890643e-08 4.34168040e-08 4.42787383e-08 4.31990903e-08 3.76350967e-08 4.42293567e-08 3.93134850e-08 3.87586900e-08 3.94844170e-08 4.14882857e-08
-1.87500000e+01 4.00545537e-08 3.85128447e-08 4.59995287e-08 4.36110257e-08 4.44797907e-08 4.33932580e-08 3.77938910e-08 4.44302147e-08 3.94836213e-08 3.89261237e-08 3.96504160e-08 4.16697253e-08
