-1.89000000e+01 3.95617313e-08 4.14294133e-08 4.10221223e-08 4.61884113e-08 3.90225413e-08 4.31937027e-08 4.38567713e-08 3.96450673e-08 4.17465143e-08 3.82078803e-08 3.87357033e-08 3.91297850e-08 4.31734257e-08
-1.88500000e+01 3.97307550e-08 4.16120267e-08 4.11998957e-08 4.63989417e-08 3.91902647e-08 4.33887423e-08 4.40557663e-08 3.98192110e-08 4.19348770e-08 3.83705847e-08 3.89014300e-08 3.92965843e-08 4.33685910e-08
-1.88000000e+01 3.99008733e-08 4.17958647e-08 4.13788403e-08 4.66109333e-08 3.93590813e-08 4.35851233e-08 4.42561453e-08 3.99945140e-08 4.21245337e-08 3.85343410e-08 3.90682357e-08 3.94644630e-08 4.35651033e-08
-1.87500000e+01 4.00720960e-08 4.19809403e-08 4.15589640e-08 4.68244040e-08 3.95290047e-08 4.37828627e-08 4.44579163e-08 4.01709920e-08 4.23154973e-08 3.86991590e-08 3.92361307e-08 3.96334297e-08 4.37629713e-08
-1.87000000e+01 4.02444303e-08 4.21672630e-08 4.17402800e-08 4.70393637e-08 3.97000443e-08 4.39819643e-08 4.46611010e-08 4.03486497e-08 4.25077787e-08 3.88650490e-08 3.94051250e-08 3.98034983e-08 4.39622117e-08
-1.86500000e+01 4.04178900e-08 4.23548487e-08 4.19227957e-08 4.72558300e-08 3.98722073e-08 4.41824497e-08 4.48657013e-08 4.05275037e-08 4.27013940e-08 3.90320193e-08 3.95752280e-08 3.99746700e-08 4.41628353e-08
-1.86000000e+01 4.05924837e-08 4.25436997e-08 4.21065270e-08 4.74738183e-08 4.00455080e-08 4.43843267e-08 4.50717433e-08 4.07075617e-08 4.28963467e-08 3.92000837e-08 3.97464480e-08 4.01469653e-08 4.43648533e-08
-1.85500000e+01 4.07682187e-08 4.27338367e-08 4.22914797e-08 4.76933363e-08 4.02199523e-08 4.45876100e-08 4.52792317e-08 4.08888323e-08 4.30926617e-08 3.93692430e-08 3.99187950e-08 4.03203827e-08 4.45682823e-08
-1.85000000e+01 4.09451083e-08 4.29252670e-08 4.24776640e-08 4.79144040e-08 4.03955567e-08 4.47923127e-08 4.54881837e-08 4.10713317e-08 4.32903413e-08 3.95395153e-08 4.00922810e-08 4.04949433e-08 4.47731343e-08
-1.84500000e+01 4.11231610e-08 4.31180023e-08 4.26650960e-08 4.81370330e-08 4.05723230e-08 4.49984477e-08 4.56986147e-08 4.12550673e-08 4.34894040e-08 3.97109060e-08 4.02669143e-08 4.06706487e-08 4.49794223e-08
-1.84000000e+01 4.13023907e-08 4.33120567e-08 4.28537820e-08 4.83612420e-08 4.07502680e-08 4.52060330e-08 4.59105323e-08 4.14400530e-08 4.36898607e-08 3.98834260e-08 4.04427070e-08 4.08475140e-08 4.51871583e-08
-1.83500000e+01 4.14828000e-08 4.35074403e-08 4.30437380e-08 4.85870423e-08 4.09294000e-08 4.54150740e-08 4.61239613e-08 4.16262957e-08 4.38917240e-08 4.00570857e-08 4.06196690e-08 4.10255497e-08 4.53963597e-08
-1.83000000e+01 4.16644083e-08 4.37041700e-08 4.32349707e-08 4.88144533e-08 4.11097290e-08 4.56255917e-08 4.63389040e-08 4.18138133e-08 4.40950100e-08 4.02318950e-08 4.07978083e-08 4.12047583e-08 4.56070363e-08
-1.82500000e+01 4.18472210e-08 4.39022503e-08 4.34274963e-08 4.90434883e-08 4.12912680e-08 4.58375950e-08 4.65553883e-08 4.20026137e-08 4.42997293e-08 4.04078673e-08 4.09771417e-08 4.13851620e-08 4.58192067e-08
-1.82000000e+01 4.20312483e-08 4.41017017e-08 4.36213267e-08 4.92741630e-08 4.14740250e-08 4.60511033e-08 4.67734187e-08 4.21927073e-08 4.45059010e-08 4.05850057e-08 4.11576727e-08 4.15667607e-08 4.60328823e-08
-1.81500000e+01 4.22165047e-08 4.43025317e-08 4.38164670e-08 4.95064930e-08 4.16580167e-08 4.62661273e-08 4.69930143e-08 4.23841103e-08 4.47135280e-08 4.07633273e-08 4.13394153e-08 4.17495750e-08 4.62480790e-08
-1.81000000e+01 4.24029977e-08 4.45047547e-08 4.40129363e-08 4.97404930e-08 4.18432467e-08 4.64826820e-08 4.72141920e-08 4.25768320e-08 4.49226380e-08 4.09428397e-08 4.15223807e-08 4.19336070e-08 4.64648107e-08
-1.80500000e+01 4.25907443e-08 4.47083850e-08 4.42107420e-08 4.99761827e-08 4.20297313e-08 4.67007870e-08 4.74369613e-08 4.27708867e-08 4.51332357e-08 4.11235537e-08 4.17065797e-08 4.21188747e-08 4.66830893e-08
-1.80000000e+01 4.27797470e-08 4.49134340e-08 4.44099007e-08 5.02135750e-08 4.22174803e-08 4.69204477e-08 4.76613460e-08 4.29662820e-08 4.53453370e-08 4.13054817e-08 4.18920247e-08 4.23053877e-08 4.69029353e-08
-1.79500000e+01 4.29700247e-08 4.51199197e-08 4.46104203e-08 5.04526903e-08 4.24065053e-08 4.71416877e-08 4.78873537e-08 4.31630370e-08 4.55589587e-08 4.14886330e-08 4.20787237e-08 4.24931500e-08 4.71243583e-08
-1.79000000e+01 4.31615857e-08 4.53278467e-08 4.48123183e-08 5.06935443e-08 4.25968190e-08 4.73645163e-08 4.81150100e-08 4.33611610e-08 4.57741137e-08 4.16730203e-08 4.22666950e-08 4.26821843e-08 4.73473800e-08
-1.78500000e+01 4.33544400e-08 4.55372377e-08 4.50156047e-08 5.09361500e-08 4.27884317e-08 4.75889553e-08 4.83443187e-08 4.35606647e-08 4.59908207e-08 4.18586547e-08 4.24559427e-08 4.28724910e-08 4.75720123e-08
-1.78000000e+01 4.35486033e-08 4.57481017e-08 4.52202933e-08 5.11805337e-08 4.29813593e-08 4.78150150e-08 4.85753103e-08 4.37615660e-08 4.62090850e-08 4.20455473e-08 4.26464817e-08 4.30640933e-08 4.77982677e-08
-1.77500000e+01 4.37440840e-08 4.59604530e-08 4.54263963e-08 5.14267023e-08 4.31756083e-08 4.80427130e-08 4.88079930e-08 4.39638750e-08 4.64289357e-08 4.22337083e-08 4.28383237e-08 4.32569923e-08 4.80261713e-08
-1.77000000e+01 4.39408977e-08 4.61743070e-08 4.56339250e-08 5.16746810e-08 4.33711940e-08 4.82720667e-08 4.90423807e-08 4.41676067e-08 4.66503780e-08 4.24231497e-08 4.30314813e-08 4.34512080e-08 4.82557283e-08
-1.76500000e+01 4.41390547e-08 4.63896770e-08 4.58428963e-08 5.19244837e-08 4.35681290e-08 4.85030903e-08 4.92784997e-08 4.43727703e-08 4.68734300e-08 4.26138843e-08 4.32259673e-08 4.36467500e-08 4.84869633e-08
-1.76000000e+01 4.43385680e-08 4.66065823e-08 4.60533207e-08 5.21761317e-08 4.37664237e-08 4.87358053e-08 4.95163567e-08 4.45793860e-08 4.70981087e-08 4.28059227e-08 4.34217907e-08 4.38436247e-08 4.87198867e-08
-1.75500000e+01 4.45394463e-08 4.68250283e-08 4.62652160e-08 5.24296403e-08 4.39660940e-08 4.89702193e-08 4.97559820e-08 4.47874630e-08 4.73244290e-08 4.29992790e-08 4.36189707e-08 4.40418550e-08 4.89545207e-08
-1.75000000e+01 4.47417093e-08 4.70450393e-08 4.64785903e-08 5.26850320e-08 4.41671497e-08 4.92063570e-08 4.99973783e-08 4.49970153e-08 4.75524120e-08 4.31939630e-08 4.38175127e-08 4.42414417e-08 4.91908803e-08
-1.74500000e+01 4.49453643e-08 4.72666247e-08 4.66934660e-08 5.29423263e-08 4.43696093e-08 4.94442317e-08 5.02405793e-08 4.52080600e-08 4.77820617e-08 4.33899923e-08 4.40174327e-08 4.44424097e-08 4.94289797e-08
-1.74000000e+01 4.51504243e-08 4.74898000e-08 4.69098497e-08 5.32015350e-08 4.45734777e-08 4.96838617e-08 5.04855937e-08 4.54206090e-08 4.80134113e-08 4.35873727e-08 4.42187427e-08 4.46447607e-08 4.96688440e-08
-1.73500000e+01 4.53569063e-08 4.77145830e-08 4.71277557e-08 5.34626840e-08 4.47787740e-08 4.99252647e-08 5.07324373e-08 4.56346787e-08 4.82464650e-08 4.37861183e-08 4.44214570e-08 4.48485157e-08 4.99104800e-08
-1.73000000e+01 4.55648210e-08 4.79409877e-08 4.73472030e-08 5.37257890e-08 4.49855093e-08 5.01684577e-08 5.09811377e-08 4.58502790e-08 4.84812440e-08 4.39862437e-08 4.46255890e-08 4.50536840e-08 5.01539143e-08
-1.72500000e+01 4.57741823e-08 4.81690310e-08 4.75682017e-08 5.39908740e-08 4.51936990e-08 5.04134640e-08 5.12317047e-08 4.60674320e-08 4.87177663e-08 4.41877607e-08 4.48311493e-08 4.52602783e-08 5.03991590e-08
-1.72000000e+01 4.59850010e-08 4.83987283e-08 4.77907717e-08 5.42579553e-08 4.54033570e-08 5.06602917e-08 5.14841680e-08 4.62861447e-08 4.89560480e-08 4.43906833e-08 4.50381580e-08 4.54683170e-08 5.06462383e-08
-1.71500000e+01 4.61972963e-08 4.86300997e-08 4.80149233e-08 5.45270567e-08 4.56144937e-08 5.09089677e-08 5.17385330e-08 4.65064410e-08 4.91961117e-08 4.45950243e-08 4.52466210e-08 4.56778030e-08 5.08951670e-08
-1.71000000e+01 4.64110787e-08 4.88631547e-08 4.82406780e-08 5.47982007e-08 4.58271280e-08 5.11595067e-08 5.19948360e-08 4.67283303e-08 4.94379637e-08 4.48008000e-08 4.54565560e-08 4.58887640e-08 5.11459620e-08
-1.70500000e+01 4.66263600e-08 4.90979127e-08 4.84680450e-08 5.50713997e-08 4.60412703e-08 5.14119277e-08 5.22530833e-08 4.69518297e-08 4.96816380e-08 4.50080163e-08 4.56679763e-08 4.61011997e-08 5.13986473e-08
-1.70000000e+01 4.68431597e-08 4.93343913e-08 4.86970393e-08 5.53466820e-08 4.62569410e-08 5.16662520e-08 5.25133003e-08 4.71769533e-08 4.99271390e-08 4.52166953e-08 4.58808967e-08 4.63151380e-08 5.16532400e-08
-1.69500000e+01 4.70614873e-08 4.95726070e-08 4.89276823e-08 5.56240650e-08 4.64741467e-08 5.19224970e-08 5.27755103e-08 4.74037207e-08 5.01744940e-08 4.54268457e-08 4.60953310e-08 4.65305833e-08 5.19097590e-08
-1.69000000e+01 4.72813640e-08 4.98125777e-08 4.91599837e-08 5.59035747e-08 4.66929077e-08 5.21806870e-08 5.30397253e-08 4.76321467e-08 5.04237177e-08 4.56384820e-08 4.63112943e-08 4.67475520e-08 5.21682213e-08
-1.68500000e+01 4.75027953e-08 5.00543203e-08 4.93939660e-08 5.61852287e-08 4.69132373e-08 5.24408333e-08 5.33059790e-08 4.78622437e-08 5.06748300e-08 4.58516207e-08 4.65288030e-08 4.69660640e-08 5.24286527e-08
-1.68000000e+01 4.77258040e-08 5.02978563e-08 4.96296397e-08 5.64690543e-08 4.71351493e-08 5.27029643e-08 5.35742767e-08 4.80940350e-08 5.09278550e-08 4.60662740e-08 4.67478707e-08 4.71861230e-08 5.26910680e-08
-1.67500000e+01 4.79504017e-08 5.05431950e-08 4.98670270e-08 5.67550723e-08 4.73586630e-08 5.29670930e-08 5.38446577e-08 4.83275333e-08 5.11828003e-08 4.62824613e-08 4.69685100e-08 4.74077567e-08 5.29554930e-08
-1.67000000e+01 4.81766017e-08 5.07903637e-08 5.01061440e-08 5.70433040e-08 4.75837900e-08 5.32332480e-08 5.41171300e-08 4.85627540e-08 5.14397020e-08 4.65001883e-08 4.71907387e-08 4.76309680e-08 5.32219457e-08
-1.66500000e+01 4.84044247e-08 5.10393743e-08 5.03470007e-08 5.73337730e-08 4.78105517e-08 5.35014453e-08 5.43917213e-08 4.87997193e-08 5.16985637e-08 4.67194783e-08 4.74145713e-08 4.78557850e-08 5.34904467e-08
-1.66000000e+01 4.86338807e-08 5.12902473e-08 5.05896217e-08 5.76265013e-08 4.80389560e-08 5.37717063e-08 5.46684560e-08 4.90384430e-08 5.19594217e-08 4.69403423e-08 4.76400247e-08 4.80822110e-08 5.37610183e-08
-1.65500000e+01 4.88649933e-08 5.15430033e-08 5.08340190e-08 5.79215173e-08 4.82690247e-08 5.40440583e-08 5.49473487e-08 4.92789443e-08 5.22222853e-08 4.71627953e-08 4.78671137e-08 4.83102707e-08 5.40336793e-08
-1.65000000e+01 4.90977683e-08 5.17976593e-08 5.10802160e-08 5.82188403e-08 4.85007733e-08 5.43185127e-08 5.52284337e-08 4.95212373e-08 5.24871787e-08 4.73868550e-08 4.80958567e-08 4.85399787e-08 5.43084567e-08
-1.64500000e+01 4.93322307e-08 5.20542400e-08 5.13282247e-08 5.85185000e-08 4.87342153e-08 5.45951007e-08 5.55117227e-08 4.97653470e-08 5.27541240e-08 4.76125350e-08 4.83262650e-08 4.87713410e-08 5.45853670e-08
-1.64000000e+01 4.95683923e-08 5.23127543e-08 5.15780687e-08 5.88205190e-08 4.89693723e-08 5.48738373e-08 5.57972530e-08 5.00112867e-08 5.30231417e-08 4.78398530e-08 4.85583630e-08 4.90043890e-08 5.48644380e-08
-1.63500000e+01 4.98062697e-08 5.25732327e-08 5.18297663e-08 5.91249210e-08 4.92062570e-08 5.51547533e-08 5.60850360e-08 5.02590743e-08 5.32942583e-08 4.80688250e-08 4.87921597e-08 4.92391247e-08 5.51456910e-08
-1.63000000e+01 5.00458820e-08 5.28356890e-08 5.20833283e-08 5.94317320e-08 4.94448927e-08 5.54378663e-08 5.63751013e-08 5.05087323e-08 5.35674840e-08 4.82994673e-08 4.90276750e-08 4.94755787e-08 5.54291450e-08
-1.62500000e+01 5.02872437e-08 5.31001450e-08 5.23387810e-08 5.97409767e-08 4.96852890e-08 5.57232003e-08 5.66674757e-08 5.07602777e-08 5.38428573e-08 4.85317940e-08 4.92649247e-08 4.97137553e-08 5.57148323e-08
