-2.00000000e+01 3.25585367e-08 3.30902447e-08 3.29513813e-08 3.09601117e-08 3.11044420e-08
-1.99500000e+01 3.26959680e-08 3.32312517e-08 3.30914533e-08 3.10872807e-08 3.12328613e-08
-1.99000000e+01 3.28342903e-08 3.33731910e-08 3.32324393e-08 3.12152617e-08 3.13621000e-08
-1.98500000e+01 3.29735183e-08 3.35160637e-08 3.33743577e-08 3.13440567e-08 3.14921663e-08
-1.98000000e+01 3.31136570e-08 3.36598803e-08 3.35172083e-08 3.14736737e-08 3.16230660e-08
-1.97500000e+01 3.32547143e-08 3.38046503e-08 3.36610037e-08 3.16041203e-08 3.17548127e-08
-1.97000000e+01 3.33967000e-08 3.39503803e-08 3.38057527e-08 3.17354013e-08 3.18874097e-08
-1.96500000e+01 3.35396187e-08 3.40970823e-08 3.39514600e-08 3.18675290e-08 3.20208613e-08
-1.96000000e+01 3.36834840e-08 3.42447617e-08 3.40981403e-08 3.20005077e-08 3.21551800e-08
-1.95500000e+01 3.38282997e-08 3.43934317e-08 3.42457953e-08 3.21343473e-08 3.22903700e-08
-1.95000000e+01 3.39740787e-08 3.45430970e-08 3.43944420e-08 3.22690487e-08 3.24264443e-08
-1.94500000e+01 3.41208257e-08 3.46937677e-08 3.45440813e-08 3.24046293e-08 3.25634040e-08
-1.94000000e+01 3.42685550e-08 3.48454543e-08 3.46947307e-08 3.25410910e-08 3.27012637e-08
-1.93500000e+01 3.44172710e-08 3.49981647e-08 3.48463943e-08 3.26784430e-08 3.28400267e-08
-1.93000000e+01 3.45669810e-08 3.51519107e-08 3.49990797e-08 3.28166927e-08 3.29797010e-08
-1.92500000e+01 3.47177003e-08 3.53066993e-08 3.51528027e-08 3.29558460e-08 3.31202993e-08
-1.92000000e+01 3.48694320e-08 3.54625443e-08 3.53075640e-08 3.30959173e-08 3.32618247e-08
-1.91500000e+01 3.50221907e-08 3.56194493e-08 3.54633843e-08 3.32369083e-08 3.34042887e-08
-1.91000000e+01 3.51759813e-08 3.57774300e-08 3.56202620e-08 3.33788333e-08 3.35476983e-08
-1.90500000e+01 3.53308193e-08 3.59364933e-08 3.57782177e-08 3.35216967e-08 3.36920667e-08
-1.90000000e+01 3.54867097e-08 3.60966490e-08 3.59372553e-08 3.36655043e-08 3.38373970e-08
-1.89500000e+01 3.56436607e-08 3.62579103e-08 3.60973837e-08 3.38102717e-08 3.39836993e-08
-1.89000000e+01 3.58016870e-08 3.64202833e-08 3.62586197e-08 3.39560030e-08 3.41309840e-08
-1.88500000e+01 3.59607947e-08 3.65837857e-08 3.64209637e-08 3.41027097e-08 3.42792577e-08
-1.88000000e+01 3.61209980e-08 3.67484193e-08 3.65844383e-08 3.42503963e-08 3.44285347e-08
-1.87500000e+01 3.62823027e-08 3.69142017e-08 3.67490423e-08 3.43990790e-08 3.45788173e-08
-1.87000000e+01 3.64447247e-08 3.70811413e-08 3.69147980e-08 3.45487620e-08 3.47301223e-08
-1.86500000e+01 3.66082710e-08 3.72492477e-08 3.70817090e-08 3.46994543e-08 3.48824520e-08
-1.86000000e+01 3.67729493e-08 3.74185350e-08 3.72497853e-08 3.48511670e-08 3.50358200e-08
-1.85500000e+01 3.69387773e-08 3.75890117e-08 3.74190437e-08 3.50039060e-08 3.51902380e-08
-1.85000000e+01 3.71057590e-08 3.77606943e-08 3.75894900e-08 3.51576870e-08 3.53457097e-08
-1.84500000e+01 3.72739123e-08 3.79335870e-08 3.77611423e-08 3.53125157e-08 3.55022493e-08
-1.84000000e+01 3.74432417e-08 3.81077080e-08 3.79340030e-08 3.54684053e-08 3.56598653e-08
-1.83500000e+01 3.76137663e-08 3.82830667e-08 3.81080947e-08 3.56253620e-08 3.58185727e-08
-1.83000000e+01 3.77854920e-08 3.84596737e-08 3.82834210e-08 3.57833937e-08 3.59783733e-08
-1.82500000e+01 3.79584287e-08 3.86375443e-08 3.84599970e-08 3.59425167e-08 3.61392863e-08
-1.82000000e+01 3.81325937e-08 3.88166880e-08 3.86378363e-08 3.61027380e-08 3.63013157e-08
-1.81500000e+01 3.83079937e-08 3.89971200e-08 3.88169463e-08 3.62640703e-08 3.64644733e-08
-1.81000000e+01 3.84846460e-08 3.91788507e-08 3.89973473e-08 3.64265183e-08 3.66287743e-08
-1.80500000e+01 3.86625577e-08 3.93618970e-08 3.91790423e-08 3.65901023e-08 3.67942220e-08
-1.80000000e+01 3.88417460e-08 3.95462670e-08 3.93620550e-08 3.67548233e-08 3.69608373e-08
-1.79500000e+01 3.90222187e-08 3.97319740e-08 3.95463867e-08 3.69207010e-08 3.71286217e-08
-1.79000000e+01 3.92039950e-08 3.99190350e-08 3.97320633e-08 3.70877393e-08 3.72975943e-08
-1.78500000e+01 3.93870823e-08 4.01074603e-08 3.99190900e-08 3.72559530e-08 3.74677643e-08
-1.78000000e+01 3.95714920e-08 4.02972663e-08 4.01074787e-08 3.74253520e-08 3.76391377e-08
-1.77500000e+01 3.97572433e-08 4.04884640e-08 4.02972507e-08 3.75959490e-08 3.78117360e-08
-1.77000000e+01 3.99443437e-08 4.06810730e-08 4.04884103e-08 3.77677563e-08 3.79855610e-08
-1.76500000e+01 4.01328123e-08 4.08751013e-08 4.06809820e-08 3.79407820e-08 3.81606353e-08
-1.76000000e+01 4.03226570e-08 4.10705637e-08 4.08749693e-08 3.81150450e-08 3.83369617e-08
-1.75500000e+01 4.05138993e-08 4.12674783e-08 4.10703980e-08 3.82905497e-08 3.85145597e-08
-1.75000000e+01 4.07065473e-08 4.14658570e-08 4.12672753e-08 3.84673127e-08 3.86934393e-08
-1.74500000e+01 4.09006130e-08 4.16657177e-08 4.14656143e-08 3.86453443e-08 3.88736100e-08
-1.74000000e+01 4.10961177e-08 4.18670720e-08 4.16654380e-08 3.88246590e-08 3.90550913e-08
-1.73500000e+01 4.12930693e-08 4.20699413e-08 4.18667503e-08 3.90052700e-08 3.92378877e-08
-1.73000000e+01 4.14914893e-08 4.22743323e-08 4.20695793e-08 3.91871853e-08 3.94220220e-08
-1.72500000e+01 4.16913860e-08 4.24802690e-08 4.22739287e-08 3.93704267e-08 3.96074997e-08
-1.72000000e+01 4.18927830e-08 4.26877633e-08 4.24798260e-08 3.95549990e-08 3.97943400e-08
-1.71500000e+01 4.20956893e-08 4.28968307e-08 4.26872797e-08 3.97409187e-08 3.99825540e-08
-1.71000000e+01 4.23001180e-08 4.31074903e-08 4.28963037e-08 3.99281997e-08 4.01721533e-08
-1.70500000e+01 4.25060923e-08 4.33197563e-08 4.31069237e-08 4.01168553e-08 4.03631590e-08
