Energy,t0,t0 err,m,m err
5.210561867147933981e+02,6.571178197436680080e-01,3.414137333026024540e-03,-7.000686061904867568e-05,8.345814041090490436e-06
5.212410270054542707e+02,6.562287420030906704e-01,2.982662756421649349e-03,-6.135243607437073699e-05,7.554389821045112409e-06
5.214259637935113005e+02,6.421169786237823640e-01,1.784203648792769773e-03,-2.624531724797660070e-05,4.675423525044111625e-06
5.216109971545502049e+02,6.226036967689326795e-01,1.363658847887370138e-03,1.061789601984456859e-05,3.498379232361955691e-06
5.217961271642354859e+02,6.105328155208061824e-01,2.013409569179542332e-03,4.219742299093769594e-05,5.126184379358691690e-06
5.219813538983107719e+02,6.026797323247946592e-01,2.851351485714553012e-03,6.652182009340940972e-05,7.149093535547432133e-06
5.221666774325988172e+02,5.995932774204449922e-01,3.259601859611671332e-03,7.922477971633713572e-05,8.302181638687431179e-06
5.223520978430018431e+02,6.100219157390055491e-01,3.026879351007893005e-03,7.235306767639186479e-05,7.673014165136795488e-06
5.225376152055013108e+02,6.200066326489603874e-01,2.638020738583209384e-03,6.002370078398262609e-05,6.578886580067030633e-06
5.227232295961580348e+02,6.223928520247503648e-01,2.521568461569988467e-03,5.693236668209342415e-05,6.313750551387339161e-06
5.229089410911125242e+02,6.158520921489455402e-01,2.671517657925795864e-03,6.481014075789917638e-05,6.997367446366729674e-06
5.230947497665852097e+02,6.027198893797934831e-01,2.854686337991979832e-03,7.536663452887437274e-05,7.947525100932093401e-06
5.232806556988759894e+02,5.900737097471492332e-01,2.993857617346390530e-03,8.106928479645966886e-05,8.472889879186825863e-06
5.234666589643644556e+02,5.863708604880724096e-01,2.769995048922626289e-03,7.495965266421081481e-05,7.910317587933093027e-06
5.236527596395110322e+02,5.904239948080518552e-01,2.235874080082428210e-03,5.755219664781453521e-05,6.366556608376442927e-06
5.238389578008553826e+02,5.989421988489929127e-01,1.534307824985539463e-03,3.012732183864198763e-05,4.299342422432467502e-06
5.240252535250177743e+02,6.091773620201211825e-01,1.284684082785913888e-03,-3.430705778305773419e-06,3.549807669275678370e-06
5.242116468886986240e+02,6.191743591971774485e-01,2.037443779559659773e-03,-3.818970144270137078e-05,5.566566552474908499e-06
5.243981379686790660e+02,6.279658404146654105e-01,3.127837571461195704e-03,-7.323700778090024965e-05,8.645524076873060731e-06
5.245847268418206113e+02,6.370426698394701104e-01,4.210868465262823483e-03,-1.082167209835888121e-04,1.198626129663465395e-05
5.247714135850651473e+02,6.488938321613192395e-01,5.452015407395574900e-03,-1.452013951846321913e-04,1.561998166845116569e-05
5.249581982754356204e+02,6.624969846401802531e-01,6.817641671817408280e-03,-1.823142038176787613e-04,1.931303238619903152e-05
5.251450809900358081e+02,6.749760201067420695e-01,8.160992711574173442e-03,-2.152191969586597501e-04,2.260809932699278519e-05
5.253320618060502056e+02,6.817813235997584043e-01,9.484924673960320324e-03,-2.453688149021074219e-04,2.563766250217869506e-05
5.255191408007444807e+02,6.832366413723867105e-01,1.066845489588261892e-02,-2.742143908483087424e-04,2.854249785957120838e-05
5.257063180514655869e+02,6.790981529222093194e-01,1.168825245953036829e-02,-3.047613179889708396e-04,3.162347178877765360e-05
5.258935936356416505e+02,6.670645139995836637e-01,1.225258777805772643e-02,-3.338374849341754118e-04,3.455951201425448661e-05
5.260809676307819700e+02,6.522917677568108585e-01,1.276774001416820965e-02,-3.577183776296031853e-04,3.697286515697636463e-05
5.262684401144776984e+02,6.393114543907826297e-01,1.308012494915239236e-02,-3.744458959079151805e-04,3.866415624212674767e-05
5.264560111644013887e+02,6.363281723483997787e-01,1.332985023837950089e-02,-3.864683639976811179e-04,3.988009939014122251e-05
5.266436808583073343e+02,6.472860646962049769e-01,1.339703496618862080e-02,-3.940657845398813858e-04,4.064864245531079446e-05
5.268314492740313426e+02,6.691537832509827366e-01,1.322272584508091611e-02,-3.963964438288841035e-04,4.088442967420781796e-05
5.270193164894916436e+02,6.953041569508323638e-01,1.308231485773117889e-02,-3.917448959698187046e-04,4.041385357169945407e-05
5.272072825826882081e+02,7.178249484547111203e-01,1.270358588587306922e-02,-3.801886474789177030e-04,3.924493716711300939e-05
5.273953476317029754e+02,7.352927266770948878e-01,1.242508337459727850e-02,-3.622990981909923465e-04,3.743595031976153963e-05
5.275835117147006486e+02,7.489764802034390989e-01,1.214549545139254928e-02,-3.438843386579853111e-04,3.557463859930444717e-05
5.277717749099275579e+02,7.569378567720945750e-01,1.154211718540751851e-02,-3.231042102463793360e-04,3.347536223859656123e-05
5.279601372957130252e+02,7.611794672238837434e-01,1.081020353157288033e-02,-2.976566698681609247e-04,3.090652840053254924e-05
5.281485989504686813e+02,7.580248169423104976e-01,9.169525195670305898e-03,-2.677080790949811265e-04,2.788685619070244303e-05
5.283371599526890350e+02,7.547382583609645312e-01,7.656451851948579274e-03,-2.382386945348955430e-04,2.492050063673639760e-05
5.285258203809512452e+02,7.513807509962124875e-01,6.675216284204269802e-03,-2.046770621366865895e-04,2.155088615855281666e-05
5.287145803139151212e+02,7.440379404467034608e-01,5.269287295539365652e-03,-1.630198384335622755e-04,1.738905378487424149e-05
5.289034398303239186e+02,7.384881975836355972e-01,4.095387421965608968e-03,-1.255266403307370192e-04,1.367878905460905788e-05
5.290923990090037705e+02,7.341157904894715092e-01,3.169029629644370353e-03,-9.059978398526451584e-05,1.028611512476715593e-05
5.292814579288640289e+02,7.301761124728319841e-01,2.352972312488618798e-03,-5.951652200529457119e-05,7.389036942684826423e-06
5.294706166688972644e+02,7.284240330402140806e-01,1.601215488243558013e-03,-3.563190515720043183e-05,5.365134695913032760e-06
5.296598753081798350e+02,7.319229985264299465e-01,1.503295744641296953e-03,-2.684505488106165127e-05,4.716749432086385335e-06
5.298492339258712036e+02,7.383696701173370069e-01,1.704935484844465662e-03,-3.241237682608020078e-05,5.119056538783216144e-06
5.300386926012147342e+02,7.422514223902958452e-01,1.641168282495582189e-03,-2.753387633296654934e-05,4.764731750766627146e-06
5.302282514135376914e+02,7.389947031196263394e-01,1.306551559318020698e-03,-7.859525506775631324e-06,3.682254262663168124e-06
5.304179104422508999e+02,7.361848601455760477e-01,1.174966168280642403e-03,5.666869118632355733e-06,3.449938463075285636e-06
5.306076697668493125e+02,7.365381889820473704e-01,1.351714870709395597e-03,1.745560517244381892e-05,3.678921126053301056e-06
5.307975294669118966e+02,7.363351420146992954e-01,1.300810451822188071e-03,2.164115842052988004e-05,3.847503636729999321e-06
5.309874896221023164e+02,7.345073050708581519e-01,1.354726701720966814e-03,2.931961111034276491e-05,4.250888005321543698e-06
5.311775503121676820e+02,7.359344640505306456e-01,1.251701168670834056e-03,2.772274107548146428e-05,4.158191283429337379e-06
5.313677116169403689e+02,7.400395596027742329e-01,1.210346438104802167e-03,1.940293601467743298e-05,3.752312692237233956e-06
