Energy,t0,t0 err,m,m err
1.039011371944661278e+03,5.659932620580379048e-01,5.716331544155319605e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.039565491596408265e+03,5.849731981894861210e-01,8.326012755322898667e-03,-1.049356826152990840e-03,3.975021281197155644e-04
1.040120112262712382e+03,5.991533349810129749e-01,9.668389813905610766e-03,-1.895497335040035756e-03,7.517875082830980825e-04
1.040675234623379993e+03,5.992005798637273228e-01,1.005007935286533240e-02,-2.548711954449958249e-03,1.064838275967141309e-03
1.041230859359447550e+03,6.018731332885441931e-01,9.938954963834246634e-03,-3.019348514233290755e-03,1.338661716554136443e-03
1.041786987153183645e+03,6.058867513458566778e-01,1.126774441931798799e-02,-3.317812508544468533e-03,1.575292471869056904e-03
1.042343618688093784e+03,6.164355501024435524e-01,1.633086776621522906e-02,-3.454567359278832780e-03,1.776795053292862595e-03
1.042900754648922202e+03,6.315313730478770982e-01,2.173615068682425988e-02,-3.440134680705732306e-03,1.945266681667906115e-03
1.043458395721654369e+03,6.225936248354345670e-01,1.672461780936975936e-02,-3.285094545307851513e-03,2.082840458777713167e-03
1.044016542593520398e+03,6.098002206831325545e-01,1.284121724146836466e-02,-3.000085750830901784e-03,2.191688846849836579e-03
1.044575195952997774e+03,6.006899568410830614e-01,1.069139047251500135e-02,-2.595806088549377447e-03,2.274027384090560652e-03
1.045134356489814081e+03,5.940333900823068225e-01,9.273921464485185631e-03,-2.083012612754627391e-03,2.332118485248337383e-03
1.045694024894949507e+03,5.879427660463389937e-01,8.303596899080889493e-03,-1.472521911471309959e-03,2.368275051977561992e-03
1.046254201860640478e+03,5.839002862026023699e-01,7.374196734446744270e-03,-7.752103784065251081e-04,2.384863428896878169e-03
1.046814888080381479e+03,5.809084511369021486e-01,6.903799263469047320e-03,-2.014486140637263182e-06,2.384304963947661993e-03
1.047376084248928464e+03,5.759083655535705004e-01,6.291608067411623775e-03,8.360689394378847212e-04,2.369075041089438276e-03
1.047937791062302267e+03,5.717781592949466862e-01,5.828590315804823944e-03,1.727982443446392756e-03,2.341697932281100632e-03
1.048500009217790875e+03,5.683488891664082443e-01,5.466436332529703290e-03,2.662607665062643406e-03,2.304735172924482923e-03
1.049062739413952158e+03,5.644991045623553028e-01,4.951791097487198527e-03,3.628765059316164769e-03,2.260764467994445890e-03
1.049625982350616823e+03,5.620416977346555099e-01,4.417881064151678999e-03,4.615213617610314407e-03,2.212345558773600850e-03
1.050189738728891825e+03,5.595343754256456581e-01,3.974035894837831331e-03,5.610650586969380231e-03,2.161969353502242366e-03
1.050754009251162870e+03,5.577348317929101684e-01,3.689477086159893057e-03,6.603711188002179752e-03,2.111987453180055180e-03
1.051318794621097140e+03,5.549843309116060386e-01,3.602791518299139004e-03,7.582968331577967167e-03,2.064521568163165972e-03
1.051884095543646481e+03,5.524081696349160131e-01,3.338324726775985900e-03,8.536932334208911094e-03,2.021356589887860107e-03
1.052449912725050808e+03,5.499540996847145369e-01,3.282762226544012549e-03,9.454050632132450852e-03,1.983826914530488830e-03
1.053016246872840611e+03,5.476520762274461607e-01,3.229581044129811382e-03,1.032270749408531300e-02,1.952711499878684006e-03
1.053583098695838999e+03,5.461795216815148457e-01,3.299018010186014274e-03,1.113122373276410372e-02,1.928156475234100867e-03
1.054150468904166019e+03,5.457864295601954074e-01,3.408659998647545382e-03,1.186785641497014980e-02,1.909642328493872535e-03
1.054718358209241387e+03,5.445994693411365661e-01,3.263279454786250765e-03,1.252079857042600122e-02,1.896004999756596915e-03
1.055286767323786762e+03,5.433489474859342083e-01,3.101034972375287836e-03,1.307817889925964178e-02,1.885508872040895156e-03
1.055855696961829153e+03,5.423049608488177409e-01,2.938053835828704358e-03,1.352806147815185760e-02,1.875959151041179307e-03
1.056425147838704561e+03,5.416209961968276865e-01,2.859259541538356972e-03,1.385844546513846989e-02,1.864835637519043649e-03
1.056995120671059794e+03,5.410276678912888659e-01,2.808674601754552157e-03,1.405726480305992572e-02,1.849430975340719862e-03
1.057565616176855656e+03,5.406182648089650211e-01,2.739838416013586075e-03,1.411238792165471143e-02,1.826982796222395089e-03
1.058136635075371260e+03,5.403839321633826520e-01,2.656743898578623440e-03,1.401161743828798975e-02,1.794798274470541140e-03
1.058708178087205397e+03,5.401696486010811871e-01,2.604728750737282834e-03,1.374268985730885823e-02,1.750379849051038718e-03
1.059280245934280401e+03,5.402311424008013896e-01,2.500022427607622669e-03,1.329731289336502816e-02,1.692073118235189752e-03
1.059852839339845104e+03,5.413167889610644989e-01,2.344896794110430151e-03,1.268572526095023204e-02,1.621032721242754221e-03
1.060425959028478019e+03,5.430393821981311930e-01,2.073269311192216507e-03,1.192356203496997002e-02,1.539583814643337998e-03
1.060999605726090067e+03,5.442898141777446908e-01,1.783520525141051548e-03,1.102654631534959531e-02,1.450424941606447181e-03
1.061573780159927765e+03,5.460123264563344625e-01,1.533247415795948188e-03,1.001048917641450889e-02,1.356504990808114286e-03
1.062148483058576630e+03,5.476905866496996067e-01,1.432516216244152140e-03,8.891290073687645873e-03,1.260907011152953474e-03
1.062723715151963233e+03,5.494070256367096228e-01,1.647102344037218533e-03,7.684937252567479275e-03,1.166714772033592123e-03
1.063299477171360195e+03,5.516509358537048380e-01,1.858031790048154724e-03,6.407508158887071162e-03,1.076839565515804549e-03
1.063875769849386643e+03,5.544114472196106647e-01,1.987719443699098934e-03,5.075169851378675059e-03,9.937930434391337772e-04
1.064452593920014124e+03,5.570776606541312237e-01,2.062342881288103686e-03,3.704179416031856253e-03,9.194169698256322854e-04
1.065029950118567513e+03,5.580584818142964032e-01,1.945839866256468239e-03,2.310884382377242745e-03,8.546300846726551667e-04
1.065607839181729332e+03,5.615281425021353412e-01,1.734908148100410040e-03,9.117231416863685010e-04,7.993159268800182531e-04
1.066186261847542937e+03,5.639277591052034300e-01,1.631721350098452655e-03,-4.767746328927556856e-04,7.525166709806837238e-04
1.066765218855414332e+03,5.665184020254865338e-01,1.508148469671317850e-03,-1.837987564254209890e-03,7.130787821304497261e-04
1.067344710946117175e+03,5.691424485717206938e-01,1.501264396496113269e-03,-3.155202147308404804e-03,6.808263786538652513e-04
1.067924738861794594e+03,5.718482645307716439e-01,1.399697666265874597e-03,-4.411612322987239904e-03,6.582426957101777986e-04
1.068505303345962830e+03,5.750557847560787694e-01,1.293656351209621731e-03,-5.590319050282640742e-03,6.523638991622622129e-04
1.069086405143514185e+03,5.779529023471331461e-01,1.232837309793722224e-03,-6.674329876303022012e-03,6.757034157366147761e-04
1.069668045000720895e+03,5.820295751064116230e-01,1.318201627854952672e-03,-7.646558504341225380e-03,7.439660960150645905e-04
1.070250223665237627e+03,5.881835090834723889e-01,1.797235718216786717e-03,-8.489824359939923334e-03,8.703948981063889829e-04
1.070832941886104663e+03,5.937403436984477478e-01,3.839500665213843675e-03,-9.186852154948996901e-03,1.061865168044606169e-03
1.071416200413751540e+03,5.979213852502663906e-01,2.310825602667902420e-03,-9.720271449564072547e-03,1.320278093012225342e-03
1.072000000000000000e+03,6.032758749084468075e-01,2.812397689314165110e-03,-1.007261621233474826e-02,1.645936133265925175e-03
1.072584341398067409e+03,6.095802482558915214e-01,3.589751696507894295e-03,-1.022632437813433999e-02,2.039519336903813929e-03
1.073169225362569250e+03,6.159864365081169080e-01,4.737478059620996336e-03,-1.016373740408043312e-02,2.502588545811845408e-03
1.073754652649524132e+03,6.236062996371003475e-01,7.425829669348196771e-03,-9.867099823396443745e-03,3.037485528588831918e-03
1.074340624016354923e+03,6.285441503216167014e-01,8.188501424452467037e-03,-9.318558797204270702e-03,3.647117688398936446e-03
1.074927140221893296e+03,6.304816452794839154e-01,8.070746467265297805e-03,-8.500163664237749689e-03,4.334777117676289447e-03
1.075514202026383145e+03,6.292237285190717122e-01,8.900276315073282069e-03,-7.393865488465876587e-03,5.104014714387819333e-03
1.076101810191482627e+03,6.257475181229601446e-01,1.001593486107608434e-02,-5.981516604619665188e-03,5.958557902681114495e-03
1.076689965480269166e+03,6.169401182210315637e-01,1.157443363818014097e-02,-4.244870161603740352e-03,6.902257839875490519e-03
1.077278668657240814e+03,6.076628590805386310e-01,1.329377279162797729e-02,-2.165579663796188530e-03,7.939055546296988966e-03
1.077867920488321261e+03,5.927308548287448797e-01,1.534476218792827328e-02,2.748014897913020533e-04,9.072960000735494704e-03
1.078457721740863008e+03,5.699049011143860755e-01,1.688709817488544956e-02,3.094820468490882236e-03,1.030803381233623070e-02
