Energy,t0,t0 err,m,m err
1.061573780159927765e+03,5.811898391845279344e-01,1.045439445958104216e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.062148483058576630e+03,5.316561044219025867e-01,1.191559539719805848e-02,2.339850304428942387e-02,3.304334346251754616e-03
1.062723715151963233e+03,4.920195112985217833e-01,1.058717037771442909e-02,4.441633937978808899e-02,6.224814013921095568e-03
1.063299477171360195e+03,4.635966482390848076e-01,1.285548709151424635e-02,6.313956952100030495e-02,8.776529653900091987e-03
1.063875769849386643e+03,4.289322484876585406e-01,1.336992954800970794e-02,7.965474837849119416e-02,1.097468706152429814e-02
1.064452593920014124e+03,4.150983393367818075e-01,2.056164977011610065e-02,9.404892756753738259e-02,1.283461473612602065e-02
1.065029950118567513e+03,4.040053895723699773e-01,1.738833577899351682e-02,1.064096577273355854e-01,1.437177354924830050e-02
1.065607839181729332e+03,3.660047328798858857e-01,1.723572763071860511e-02,1.168249908510843038e-01,1.560176926370753121e-02
1.066186261847542937e+03,3.493911317134894001e-01,1.795687260715570985e-02,1.253834826268485358e-01,1.654036895437058230e-02
1.066765218855414332e+03,3.241039695492618500e-01,1.948540443855219934e-02,1.321741947892856595e-01,1.720352284004415117e-02
1.067344710946117175e+03,3.153264280901234007e-01,2.067724635515748310e-02,1.372866974823466757e-01,1.760739372790866633e-02
1.067924738861794594e+03,3.046972110168364445e-01,1.978151142558666475e-02,1.408110716329124545e-01,1.776839733457549406e-02
1.068505303345962830e+03,2.913944447179393493e-01,1.847823115211161965e-02,1.428379113354909802e-01,1.770325840988628760e-02
1.069086405143514185e+03,2.987527132127936746e-01,1.871498739727333119e-02,1.434583262479965093e-01,1.742909023993379977e-02
1.069668045000720895e+03,2.985891871344806270e-01,1.885371022804223709e-02,1.427639439986726488e-01,1.696350941890999858e-02
1.070250223665237627e+03,3.032507493484252747e-01,1.786401480763347843e-02,1.408469126042097286e-01,1.632480494590984529e-02
1.070832941886104663e+03,3.089231016683220976e-01,1.764599170901446148e-02,1.377999028991195862e-01,1.553219285709179186e-02
1.071416200413751540e+03,3.204131834579925786e-01,1.622323448586584366e-02,1.337161109764130051e-01,1.460620860428536900e-02
1.072000000000000000e+03,3.320294790260830964e-01,1.452752335633543737e-02,1.286892606396417560e-01,1.356932616975518695e-02
1.072584341398067409e+03,3.450473705618858355e-01,1.265628112679413608e-02,1.228136058663561320e-01,1.244695740853110286e-02
1.073169225362569250e+03,3.584295058695801117e-01,1.053814997753969342e-02,1.161839332830454513e-01,1.126909519373063204e-02
1.073754652649524132e+03,3.698404624865153090e-01,8.932281250366302591e-03,1.088955646515804426e-01,1.007303316128131156e-02
1.074340624016354923e+03,3.825706654894439063e-01,7.375497165227729891e-03,1.010443593672849805e-01,8.907765501579069725e-03
1.074927140221893296e+03,3.943998533818768859e-01,5.397007362693398425e-03,9.272671696861213564e-02,7.840425089844886564e-03
1.075514202026383145e+03,4.014702163620892938e-01,5.250052532796944428e-03,8.403957965853087186e-02,6.962821993589700213e-03
1.076101810191482627e+03,4.125342380465077397e-01,4.982470744836080094e-03,7.508043483769095972e-02,6.388340203475513512e-03
1.076689965480269166e+03,4.201211539426826791e-01,8.643362769881103233e-03,6.594731764935871099e-02,6.219491207055185232e-03
1.077278668657240814e+03,4.336334421488350355e-01,5.751133823369022555e-03,5.673881353627984597e-02,6.487858061511948306e-03
1.077867920488321261e+03,4.462492057787803001e-01,4.098374879553380763e-03,4.755406080941668168e-02,7.128697389867873907e-03
1.078457721740863008e+03,4.580289121953874387e-01,4.659080871062715352e-03,3.849275322870287369e-02,8.026361800014531270e-03
1.079048073183648967e+03,4.705721643361481243e-01,4.541802109185425623e-03,2.965514259587018545e-02,9.070031970726314535e-03
1.079638975586897914e+03,4.858901960469654280e-01,5.120975177170324251e-03,2.114204135932228751e-02,1.017473890820987797e-02
1.080230429722266535e+03,4.998294965818064761e-01,7.093551700509920926e-03,1.305482523122715802e-02,1.127929379929577119e-02
1.080822436362853523e+03,5.120468643722531077e-01,1.017482050195286057e-02,5.495435816804743537e-03,1.233902469715338762e-02
1.081414996283202299e+03,5.219160914034600696e-01,1.251019436701307150e-02,-1.433616744080385818e-03,1.331988313378491655e-02
1.082008110259304885e+03,5.292781113847427887e-01,1.415177276363210369e-02,-7.629251122995715263e-03,1.419469958939607521e-02
1.082601779068605310e+03,5.351248407510530436e-01,1.641459354660296244e-02,-1.299009182990293679e-02,1.494132901558982082e-02
1.083196003490002113e+03,5.330874004811854139e-01,1.514490503425106396e-02,-1.749014922330390312e-02,1.555084100263114631e-02
1.083790784303853570e+03,5.315322660750573247e-01,1.479703848723671819e-02,-2.119525988645343598e-02,1.602750625546523616e-02
1.084386122291978609e+03,5.309918754266411689e-01,1.297242045545922949e-02,-2.417714918410001496e-02,1.637620294338597640e-02
1.084982018237662942e+03,5.312701875762571024e-01,1.193364772956260859e-02,-2.650795229935743250e-02,1.660121152753563090e-02
1.085578472925660435e+03,5.319820174592333473e-01,1.099809531594185368e-02,-2.826021616578215309e-02,1.670591648733734877e-02
1.086175487142197198e+03,5.338152384558626506e-01,1.004005998917369483e-02,-2.950690140855720053e-02,1.669261821947156527e-02
1.086773061674976134e+03,5.373626401380973139e-01,9.492768214818815900e-03,-3.032138429480732769e-02,1.656242582428687354e-02
1.087371197313177845e+03,5.427596591520151836e-01,9.678312773921428358e-03,-3.077745869308829221e-02,1.631521988993564487e-02
1.087969894847466776e+03,5.488373730927597061e-01,1.001777442026864293e-02,-3.094933804210996120e-02,1.594968680802290317e-02
1.088569155069993485e+03,5.558967070072999839e-01,1.009497342193789622e-02,-3.091165732872330416e-02,1.546343830692644208e-02
1.089168978774398056e+03,5.637949913282558345e-01,1.027700764745088403e-02,-3.073947507522683739e-02,1.485324736151216740e-02
1.089769366755813508e+03,5.708535624851787116e-01,9.912105013847602800e-03,-3.050827533603540226e-02,1.411546336478155562e-02
1.090370319810870114e+03,5.783070193224087996e-01,1.004845656243273828e-02,-3.029396970375729248e-02,1.324673405975618397e-02
1.090971838737697908e+03,5.849263235903617852e-01,9.312355980976414274e-03,-3.017289932472740771e-02,1.224530322607421916e-02
1.091573924335931224e+03,5.913173370103265158e-01,7.711670893579762598e-03,-3.022183692404221966e-02,1.111348387451056852e-02
1.092176577406711431e+03,5.979151902719720413e-01,6.113851455831866184e-03,-3.051798884014457480e-02,9.862731886200199610e-03
1.092779798752690795e+03,6.066905861851586979e-01,5.191079012565772560e-03,-3.113899706900481734e-02,8.524918221559372664e-03
1.093383589178035891e+03,6.160110182078344376e-01,4.583083721331468463e-03,-3.216294131794569106e-02,7.179085230294640109e-03
1.093987949488431695e+03,6.278591263765367358e-01,5.351437786171975297e-03,-3.366834106916073016e-02,6.013789864092018711e-03
1.094592880491084316e+03,6.400839493920464918e-01,6.827829698985869722e-03,-3.573415765296997920e-02,5.422669193474815783e-03
1.095198382994725534e+03,6.520215060676387564e-01,5.622325576682105780e-03,-3.843979633086814368e-02,5.895639334878462895e-03
1.095804457809615315e+03,6.587627144698444681e-01,6.205299227875419980e-03,-4.186510838840306475e-02,7.515056246855162173e-03
1.096411105747547026e+03,6.597743725629546807e-01,8.235987926983448504e-03,-4.609039323795251220e-02,9.983475863875839254e-03
1.097018327621848812e+03,6.561128792196834203e-01,1.124296686318788062e-02,-5.119640053141369385e-02,1.305497599586139500e-02
1.097626124247389725e+03,6.469019400543627452e-01,1.502451171329556925e-02,-5.726433228290821881e-02,1.661222001832423495e-02
1.098234496440581097e+03,6.306964178189979897e-01,1.961772829223390122e-02,-6.437584500148457733e-02,2.060871371227639137e-02
1.098843445019381988e+03,6.071152782031956630e-01,2.498611973741912684e-02,-7.261305183393999829e-02,2.503068022525392622e-02
1.099452970803301469e+03,5.773762008552926206e-01,3.135794755235146725e-02,-8.205852471774306711e-02,2.987987202199169148e-02
1.100063074613403387e+03,5.442247712210460664e-01,3.747240863907722042e-02,-9.279529654417056905e-02,3.516595333345078067e-02
1.100673757272310013e+03,5.081155325440283033e-01,4.435145397218909907e-02,-1.049068633316690563e-01,4.090293067879229721e-02
1.101285019604203853e+03,4.732377162722044561e-01,5.084855407696282914e-02,-1.184771864094593397e-01,4.710736344580934709e-02
1.101896862434834475e+03,4.513353109720018574e-01,5.756530881920485232e-02,-1.335906946115797966e-01,5.379740760071742567e-02
1.102509286591519412e+03,4.346314072354928171e-01,6.326288973986317343e-02,-1.503322864811953707e-01,6.099227473622821638e-02
1.103122292903149628e+03,4.237666109045860607e-01,6.771127626067943717e-02,-1.687873324854460289e-01,6.871191053942682370e-02
