Energy,t0,t0 err,m,m err
1.104964813080291378e+03,5.899115063816279259e-01,1.372346565157542275e-02,-3.625754003779299572e-02,4.692125865080296575e-03
1.105580156332198840e+03,5.763963076846789768e-01,1.271166469307685731e-02,-3.349622011988902248e-02,5.457910956097585496e-03
1.106196085907229872e+03,5.615706510634971282e-01,1.269469815286733937e-02,-3.096018435058853560e-02,6.260352796785231821e-03
1.106812602643791251e+03,5.486480492981361534e-01,1.416005328728361587e-02,-2.870130769246366856e-02,7.092204110500581297e-03
1.107429707381888875e+03,5.319966346217881448e-01,1.408188923106990301e-02,-2.677176025108406188e-02,7.951752836120489984e-03
1.108047400963131849e+03,5.169804970132027000e-01,1.661960510026326207e-02,-2.522400868086614734e-02,8.841557251345395774e-03
1.108665684230736588e+03,4.938176471780904020e-01,1.735584206752308761e-02,-2.411081759763012214e-02,9.767793326232133630e-03
1.109284558029529762e+03,4.628128642243322655e-01,1.863119312555426912e-02,-2.348525099789944975e-02,1.073988294749980525e-02
1.109904023205952853e+03,4.249799257161154808e-01,2.027171841583501680e-02,-2.340067368497064301e-02,1.177021691344779138e-02
1.110524080608065560e+03,3.984821828891445539e-01,2.401027069468723504e-02,-2.391075270179318993e-02,1.287386710713239908e-02
1.111144731085549893e+03,3.648947187712440199e-01,2.674315412200459555e-02,-2.506945877069077094e-02,1.406823217465963741e-02
1.111765975489714720e+03,3.317898244242613592e-01,2.955145471825286474e-02,-2.693106773996190376e-02,1.537259825485372614e-02
1.112387814673497815e+03,2.928232775522202624e-01,3.029089454612271179e-02,-2.955016203738464881e-02,1.680762700854262007e-02
1.113010249491471768e+03,2.661366041702704077e-01,3.308031280432181115e-02,-3.298163213067691751e-02,1.839480674410928079e-02
1.113633280799847398e+03,2.450804222394973308e-01,3.323183963268069863e-02,-3.728067799493422346e-02,2.015591554479162148e-02
1.114256909456476251e+03,2.417454829441176567e-01,4.295678509189961025e-02,-4.250281058707127552e-02,2.211254567754413619e-02
1.114881136320856740e+03,2.379712621774014714e-01,4.445965204238849083e-02,-4.870385332734043088e-02,2.428572722682956209e-02
1.115505962254136193e+03,2.429223304494051161e-01,4.840471675055522255e-02,-5.593994358790658344e-02,2.669567034069899453e-02
