Energy,XFEL Harm,Fund Sq,Bin 1,Bin 1 err,Bin 3,Bin 3 err,Bin 5,Bin 5 err,Bin 7,Bin 7 err,Bin 9,Bin 9 err,Bin 11,Bin 11 err,Bin 13,Bin 13 err,Bin 15,Bin 15 err
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.347461321236496046e+07,3.347461321236496046e+07,1.362207061611905813e+09,1.362207061611905813e+09,1.242278787316614723e+10,1.242278787316614723e+10,4.531589322531427002e+10,4.531589322531427002e+10,8.850958494668487549e+10,8.850958494668487549e+10,1.298488971972261658e+11,1.298488971972261658e+11,1.732438616688930969e+11,1.732438616688930969e+11,2.208846873069172363e+11,2.208846873069172363e+11
1.074340624016354923e+03,2.614657318538895048e+00,3.496198859029111400e-02,-1.093750662529467066e+00,1.078066184533260863e+00,2.643440155076408060e-01,1.227826886337955337e+00,-6.107770815421469379e-01,3.683014831608151796e-01,2.889438619753356363e+00,2.330218340203030758e-01,2.798235415043622165e+00,5.439106527002236513e-01,2.770282854280617268e+00,4.485609072994377611e-01,1.053619840043792166e+00,1.212227920451406815e+00,-9.940322449769082302e-01,2.829894964955038450e+00
1.074927140221893296e+03,3.306428062417938296e+00,3.496198859029111400e-02,-1.256767272213426212e+00,1.366511423032553685e+00,5.318963082276809834e-02,1.409110472766502975e-01,2.311046965823341237e-01,3.950434393389655741e-01,2.598734898948958705e+00,7.123269416816596644e-01,2.805431200706795636e+00,1.173936998117697250e+00,1.525252226310331194e+00,1.327089715170792328e+00,-1.507332209985150939e+00,2.149008043868919859e+00,-1.656136310635588416e+00,5.549597496547348241e-01
1.075514202026383145e+03,4.127733742033416142e+00,3.496198859029111400e-02,7.776102147367325301e-02,8.619049173343837911e-01,1.499574556397635261e+00,1.261489032158276347e+00,-9.500959006887414737e-02,7.273950593599374237e-01,2.289680974145451131e+00,1.065876486643444476e+00,1.958626421269302753e+00,9.313898207945854324e-01,4.630016174213172353e-01,4.056540425896622004e-01,-8.649645908128095195e-01,1.870743207367635552e+00,-4.807913964660888162e+00,1.273567266217799032e+00
1.076101810191482627e+03,5.080051716331745126e+00,4.131971307338825478e-02,2.545331191052883635e-01,1.161335938504493015e+00,1.674365563242606214e+00,4.475246792592826872e-01,8.614301922177490800e-01,4.098474906142989815e-01,2.064792499508306900e+00,1.009701548629948986e+00,1.246129426659439154e+00,9.413705808217328608e-01,7.261390511450134255e-01,8.673859941983673716e-01,-2.722927105147038840e-01,1.354013148825845780e+00,-5.496389576400716237e+00,2.036451066840783142e+00
1.076689965480269166e+03,5.990995891743430057e+00,5.459506925840396790e-02,-1.370176946122028783e+00,1.982755662229714444e+00,8.107397791821352451e-01,4.958757094084612072e-01,9.927254392281849027e-01,1.116973456585934388e+00,1.676253566633930658e+00,1.257531656691143196e+00,3.367191062716745620e-02,5.652645800758073769e-01,4.263747687471557413e-01,1.578950463912219548e-01,-1.515432256004234146e+00,1.052236147226700558e+00,-2.778363683181839239e+00,6.659367607882180629e-01
1.077278668657240814e+03,6.994603016318963640e+00,7.024939987295292232e-02,3.168929676329664158e+00,2.204535499951224775e+00,2.269288320198839859e+00,1.087437274558334277e+00,-1.790983482373586233e-01,9.493549682732124184e-01,7.103819486192830546e-01,1.243174548642425936e+00,2.177761028527669396e-02,5.095899815038134051e-01,-4.017987447765539177e-01,1.342996929274064222e+00,-5.930355473749742146e-01,1.182080819019544204e+00,-2.478120716117937494e+00,2.140081984693322781e+00
1.077867920488321261e+03,8.226996736760542106e+00,9.035109859261182541e-02,-5.297113065065636173e-01,2.228001081217410473e+00,4.435556759764426538e+00,1.088695089877871336e+00,1.213825283656498444e+00,8.386307456724606535e-01,7.146583176840614060e-01,6.364406305520023954e-01,-2.571006617737007713e-02,7.712083536218946600e-01,-2.959608493228718662e-01,5.329500210217007483e-01,3.708109908817931455e-01,2.970924952306430167e-01,4.819280939079343545e-02,1.767888235889732762e+00
1.078457721740863008e+03,9.476628033440899657e+00,1.146167338972131772e-01,3.689066914945458908e+00,5.932449032927510357e-01,2.778540068763687643e+00,1.223173503007773721e+00,2.059652613257024090e+00,1.218245603838465030e+00,-9.313684015161326490e-01,4.319378595830162260e-01,-8.785729525243617388e-01,1.188578747757957466e+00,-4.426943317056656890e-01,1.109325644508961428e+00,2.254950022837670875e+00,9.869394074346501400e-01,-2.217179272098874776e+00,2.108526103897348403e+00
1.079048073183648967e+03,1.068870031998261894e+01,1.441154662346341153e-01,-2.716832485430353827e-02,3.050951936405007503e-01,3.783641199404526478e+00,5.706465561294512545e-01,1.667021814975786498e+00,3.958812245283764297e-01,-6.017573403005714860e-01,4.658634959300583245e-01,-6.598773623590462600e-01,1.103560486325841694e+00,-1.593403173513957827e-01,2.880740263703704396e-01,2.181662657075366329e+00,1.202894230384434993e+00,5.790943873637672823e-01,2.910382198351190830e+00
