Energy,t0,t0 err,m,m err
5.404202768672028014e+02,7.727304673997499249e-03,7.472430173556565995e-04,4.509028993177348347e-06,4.441208196226597000e-06
5.406153632436468115e+02,7.609076065274434503e-03,6.697469276059362167e-04,4.586781817957250008e-06,4.507481692694207573e-06
5.408105542523718441e+02,6.882568852270500200e-03,7.634649567877368689e-04,4.618415016701278858e-06,4.534779041529804571e-06
5.410058499775778955e+02,6.195584397216780809e-03,7.565178329723700693e-04,4.616619277162387572e-06,4.533224364602432634e-06
5.412012505035553431e+02,5.618827697353636491e-03,9.332803295860778127e-04,4.617185068933039895e-06,4.533714138181047084e-06
5.413967559146850590e+02,5.325278553167286412e-03,8.346510871250445397e-04,4.589268939958950910e-06,4.509621014439594201e-06
5.415923662954385236e+02,5.296178184580229049e-03,7.691771370236092677e-04,4.587251435759460980e-06,4.507885548220072876e-06
5.417880817303779395e+02,5.106038556055917700e-03,8.360329612896215878e-04,4.581269987535359710e-06,4.502744865131248295e-06
5.419839023041564587e+02,5.261996734432678423e-03,7.721395678523208577e-04,4.577002603593413272e-06,4.499081515402708911e-06
5.421798281015179555e+02,5.497163473865917215e-03,7.562282792667196236e-04,4.564473360264179427e-06,4.488346050934861633e-06
5.423758592072978217e+02,5.837211998670674071e-03,7.749746821587545024e-04,4.544521632154112539e-06,4.471313727604219307e-06
5.425719957064222854e+02,6.266356511554914584e-03,8.014468005092759834e-04,4.523857691396587549e-06,4.453755784388194503e-06
5.427682376839090921e+02,6.894550367572347717e-03,8.083315348816739153e-04,4.485490628961938017e-06,4.421381352601389836e-06
5.429645852248672782e+02,7.646144756529093395e-03,7.729533145850262660e-04,4.438871309526215804e-06,4.382446406208031031e-06
5.431610384144978525e+02,8.757228057270112845e-03,7.017699519351374695e-04,4.372525283189392736e-06,4.327820541284784509e-06
5.433575973380931146e+02,9.816473901041088135e-03,7.624479909520525929e-04,4.294556225965038461e-06,4.264845507757650885e-06
5.435542620810373364e+02,1.127963789397552416e-02,7.510292869058844212e-04,4.205587276555892503e-06,4.194669384878755762e-06
5.437510327288069902e+02,1.319975269726496141e-02,6.368151877688766130e-04,4.095914188700249171e-06,4.110762515068172774e-06
5.439479093669702934e+02,1.525015661036048173e-02,5.824971798774561003e-04,3.959919557359223801e-06,4.010958933588300181e-06
5.441448920811878907e+02,1.725247495251983759e-02,6.097687060929726181e-04,3.796011494630913055e-06,3.897389114637724597e-06
5.443419809572126269e+02,1.966478739007869111e-02,6.067271216964156876e-04,3.608133452672179968e-06,3.777048860279357611e-06
5.445391760808898880e+02,2.233148478948049354e-02,5.833800729454720248e-04,3.402671971229621438e-06,3.658643755085662996e-06
5.447364775381574873e+02,2.517595746583680891e-02,5.676863880512439961e-04,3.185074762518740276e-06,3.549763406122002719e-06
5.449338854150462339e+02,2.801290065325569983e-02,5.712247541316939998e-04,2.949618409301882401e-06,3.452905523132588429e-06
5.451313997976794781e+02,3.099501762664678278e-02,5.645959122760720516e-04,2.684777895814441314e-06,3.372247465259252434e-06
5.453290207722737932e+02,3.429167938936557303e-02,5.477812064829322121e-04,2.411045115113018913e-06,3.322559064606211224e-06
5.455267484251385213e+02,3.752900778342653509e-02,5.455663411496923043e-04,2.135091448136593805e-06,3.308657161463246244e-06
5.457245828426764547e+02,4.020666909747045575e-02,5.764367387176267234e-04,1.876635959888224219e-06,3.329007205443187968e-06
5.459225241113836091e+02,4.302120078799880065e-02,5.883360306471928586e-04,1.623574662565340067e-06,3.379653276783952217e-06
5.461205723178495646e+02,4.584868735168783072e-02,5.951852178013830770e-04,1.392644050786356519e-06,3.451272694650136478e-06
5.463187275487572379e+02,4.814012774960539642e-02,6.237739615016555219e-04,1.214960141347379174e-06,3.521945009792546080e-06
5.465169898908836785e+02,5.034518044831456929e-02,6.454010239428340260e-04,1.058329087652277677e-06,3.594782682939172709e-06
5.467153594310995004e+02,5.272256074795909908e-02,6.496522653500776514e-04,8.913137793843039855e-07,3.682641314497671510e-06
5.469138362563691089e+02,5.497826666026831705e-02,6.525752010387421507e-04,7.049335409993225130e-07,3.792222844418187100e-06
5.471124204537511559e+02,5.645666023502287495e-02,6.808049250853304103e-04,5.285827003593430732e-07,3.906216702517795259e-06
5.473111121103989944e+02,5.735890734623066284e-02,7.282674679675934940e-04,3.831284067992907872e-07,4.007167290739669905e-06
5.475099113135594280e+02,5.782458561158076299e-02,7.866186163173080571e-04,2.763933380772452629e-07,4.084941640045184035e-06
5.477088181505745297e+02,5.935307491506420369e-02,7.753868989143711948e-04,1.976525385278619013e-07,4.144207022851146477e-06
5.479078327088802780e+02,6.074681641916912511e-02,7.571954659880447041e-04,1.389571303193703978e-07,4.189383058057287616e-06
5.481069550760081484e+02,6.149854827718092415e-02,7.626513418890716730e-04,1.393222781384494520e-07,4.189099445741140960e-06
5.483061853395838625e+02,6.219116865852215154e-02,7.578566154476108459e-04,1.991029874330571470e-07,4.143101297941673767e-06
5.485055235873282982e+02,6.293706376630847643e-02,7.419161820584531820e-04,2.938151197625467534e-07,4.072042126672634649e-06
5.487049699070577162e+02,6.302011627349478340e-02,7.309855661650090488e-04,3.953270199033717221e-07,3.998473071386845201e-06
5.489045243866831925e+02,6.386487856087054438e-02,7.010231326794527651e-04,4.886321926992891850e-07,3.933343026731290243e-06
5.491041871142114132e+02,6.494442532501282228e-02,6.736464810068108463e-04,5.943620926670461767e-07,3.862580903018097655e-06
5.493039581777445619e+02,6.507758529134662073e-02,6.611202782085476293e-04,7.406084507324136148e-07,3.770351528697486177e-06
5.495038376654804324e+02,6.468292190018588850e-02,6.667349067906411545e-04,9.636532824442418053e-07,3.643340596169857426e-06
5.497038256657126567e+02,6.337500853293333292e-02,7.135572539361100669e-04,1.245502945731046150e-06,3.508871698370800973e-06
5.499039222668305911e+02,6.340712981711398022e-02,7.317667422282164019e-04,1.480549873459722919e-06,3.421242407162562297e-06
5.501041275573197709e+02,6.527948537090730308e-02,6.144879099719576356e-04,1.612232477432185820e-06,3.382616159568820192e-06
5.503044416257617968e+02,6.544672598636411265e-02,5.828515997985339809e-04,1.726230095292720287e-06,3.355514384107624406e-06
5.505048645608346760e+02,6.513812326489094862e-02,6.127112260708296411e-04,1.845787114391856949e-06,3.333574427360969261e-06
5.507053964513124811e+02,6.596659935985711709e-02,5.554373627740446248e-04,1.943249979355389207e-06,3.320690932312530975e-06
5.509060373860663731e+02,6.522388795423651742e-02,5.668645606198218726e-04,2.007615630823276006e-06,3.314674783365413726e-06
5.511067874540638059e+02,6.432783538680850177e-02,5.515729043686147829e-04,2.075187353048759262e-06,3.310506446766992345e-06
5.513076467443689808e+02,6.300267005487035499e-02,5.709504670261265121e-04,2.038098992695193995e-06,3.312521431355350195e-06
5.515086153461435288e+02,6.168030915755418064e-02,5.934989630569965924e-04,1.960663161940208067e-06,3.318866977742167368e-06
5.517096933486456010e+02,6.111515028528969468e-02,5.774915819602889503e-04,1.777109788773696234e-06,3.345357901977769355e-06
5.519108808412307781e+02,6.294072499285992273e-02,4.464373988470477232e-04,1.610025420975587489e-06,3.383199485034944131e-06
5.521121779133520704e+02,6.155360971331130110e-02,4.824881270772686222e-04,1.554572355993337027e-06,3.398577053976237698e-06
5.523135846545598042e+02,6.060253491349539001e-02,4.582821649860870355e-04,1.602167479390221057e-06,3.385294250790565191e-06
5.525151011545020765e+02,5.889331613029322177e-02,4.706112447546697761e-04,1.727314515677928319e-06,3.355285335699064486e-06
5.527167275029244138e+02,5.647502939527655752e-02,5.437661281954951241e-04,1.886569330833751037e-06,3.327632799500033395e-06
5.529184637896705681e+02,5.426994149739121365e-02,5.988483578428148652e-04,2.012394020638863067e-06,3.314307624417141591e-06
5.531203101046822894e+02,5.246250876074076003e-02,6.257865759428453108e-04,2.098953896998887938e-06,3.309564879157376830e-06
5.533222665379989849e+02,5.042216754140031731e-02,6.853793607048752146e-04,2.183491251599636710e-06,3.308432465673762916e-06
5.535243331797587416e+02,4.935925294066600272e-02,6.427567494324084620e-04,2.253449866845800239e-06,3.310113291216172032e-06
5.537265101201982134e+02,4.868766189568479036e-02,6.050753788161579699e-04,2.310755710337147518e-06,3.313254262313541529e-06
5.539287974496521656e+02,4.820557506526700065e-02,5.737373140146308659e-04,2.376660155126797055e-06,3.318824532845774194e-06
5.541311952585540439e+02,4.736856096326036436e-02,5.496795472721461868e-04,2.469817026884525783e-06,3.330250553086860899e-06
5.543337036374366562e+02,4.598614019273523229e-02,5.567272207429131226e-04,2.590869273667880259e-06,3.351247413856073470e-06
5.545363226769311495e+02,4.484227647906720987e-02,5.651745051991122464e-04,2.708283510129298815e-06,3.378138318052008438e-06
5.547390524677680332e+02,4.424854311742957430e-02,5.683239849494742214e-04,2.858861878802208229e-06,3.421780326726370560e-06
5.549418931007769515e+02,4.357854909162573592e-02,5.872151691385321540e-04,3.024234288144340409e-06,3.481128949299883005e-06
5.551448446668869110e+02,4.349420561458806900e-02,5.970199897332087577e-04,3.166970284384645404e-06,3.541519405984421139e-06
5.553479072571263941e+02,4.415017757890975225e-02,6.158488527258055515e-04,3.318661813962634685e-06,3.614507737208048955e-06
5.555510809626235869e+02,4.506597815876575014e-02,6.510693178334993163e-04,3.577081630108176361e-06,3.758238412906603370e-06
5.557543658746063784e+02,4.538432201049076575e-02,6.775763499457425690e-04,3.907930540670939590e-06,3.974114403184157284e-06
5.559577620844024750e+02,4.571855449327835719e-02,7.171693514336436107e-04,4.233713414520625804e-06,4.216655425258920384e-06
5.561612696834396274e+02,4.594828746589529195e-02,7.806378335305342404e-04,4.575545045591976390e-06,4.497831073387259980e-06
