Energy,t0,t0 err,m,m err
1.095804457809615315e+03,5.937390866155130009e-01,2.515825631601079776e-02,-4.626278123022150440e-02,2.034293318182467045e-02
1.096411105747547026e+03,5.944541217019503332e-01,2.456203240254109868e-02,-4.789807994395968438e-02,2.085745082169075670e-02
1.097018327621848812e+03,5.967141391794763550e-01,2.417773232685438770e-02,-4.921203795724120311e-02,2.105454127218986740e-02
1.097626124247389725e+03,6.009408033258721860e-01,2.524043522658039884e-02,-5.017187445365274556e-02,2.089937392604253319e-02
1.098234496440581097e+03,6.021716714640432677e-01,2.702539029776226606e-02,-5.075768759527261864e-02,2.037521453672690164e-02
1.098843445019381988e+03,6.066325066070032968e-01,2.695695990519446361e-02,-5.099721748646143804e-02,1.952276988841423686e-02
1.099452970803301469e+03,6.073510289268364559e-01,2.387492185946023943e-02,-5.092927375217363301e-02,1.839975400990282242e-02
1.100063074613403387e+03,6.099161616538341102e-01,2.107248774553947823e-02,-5.059288975159256102e-02,1.707022192424390711e-02
1.100673757272310013e+03,6.083479344343512007e-01,1.941290645620187202e-02,-5.002732364443563534e-02,1.560720353536923857e-02
1.101285019604203853e+03,6.078134724847387149e-01,1.584736948752488161e-02,-4.927205946233607914e-02,1.409677052274167959e-02
1.101896862434834475e+03,6.066699402413922027e-01,1.273241265497682996e-02,-4.836680818531877146e-02,1.264333213265548921e-02
1.102509286591519412e+03,6.042404417306338482e-01,1.082989889873807107e-02,-4.735150882340664891e-02,1.137369774914778926e-02
1.103122292903149628e+03,6.003596667441762902e-01,9.784084945844701356e-03,-4.626632950337206812e-02,1.043148442098307781e-02
1.103735882200192464e+03,5.969930841066104499e-01,1.083077526433619091e-02,-4.515166856066748363e-02,9.946721410009785186e-03
1.104350055314695737e+03,5.938009489453646150e-01,1.435217837682905596e-02,-4.404815563655607724e-02,9.978755940434711619e-03
1.104964813080291378e+03,5.906701012836759190e-01,1.642885565900929420e-02,-4.299665278047112155e-02,1.047619841878033413e-02
1.105580156332198840e+03,5.882491881207183582e-01,1.810772075171874704e-02,-4.203825555762968208e-02,1.130226361136304342e-02
1.106196085907229872e+03,5.832108424671237357e-01,2.073139930105386691e-02,-4.121429416192444461e-02,1.229733401002159124e-02
1.106812602643791251e+03,5.769375365002077372e-01,2.333519306784176406e-02,-4.056633453412551021e-02,1.332181741645320668e-02
1.107429707381888875e+03,5.710918931005971588e-01,2.225195174539640330e-02,-4.013617948541321062e-02,1.426852753080946196e-02
1.108047400963131849e+03,5.686017941238549200e-01,2.483688585540572841e-02,-3.996586982627112206e-02,1.506113557665769709e-02
1.108665684230736588e+03,5.608436991716352349e-01,2.333745174939869799e-02,-4.009768550076689420e-02,1.565138854572995300e-02
1.109284558029529762e+03,5.508745878009458918e-01,2.473574750717379145e-02,-4.057414672624665847e-02,1.602018938895860556e-02
1.109904023205952853e+03,5.391510065479299119e-01,2.777149075340376236e-02,-4.143801513847045204e-02,1.618459099196893625e-02
1.110524080608065560e+03,5.182215386698401094e-01,2.679716305413601743e-02,-4.273229494221545549e-02,1.621218227337627160e-02
1.111144731085549893e+03,4.922769997578911871e-01,2.606829817623195281e-02,-4.450023406737554227e-02,1.624286443274225444e-02
1.111765975489714720e+03,4.600016984101719664e-01,2.519933970547747273e-02,-4.678532533058699788e-02,1.651070282754504154e-02
1.112387814673497815e+03,4.252814926534620454e-01,2.580819142003002234e-02,-4.963130760239630596e-02,1.734122407373974231e-02
1.113010249491471768e+03,3.981490604276861078e-01,2.643274003248471254e-02,-5.308216698002005823e-02,1.908958191071640637e-02
1.113633280799847398e+03,3.731188465278053035e-01,3.005240613698830984e-02,-5.718213796570566915e-02,2.203274274862615859e-02
1.114256909456476251e+03,3.539167391126745721e-01,3.442077204411349289e-02,-6.197570465071729207e-02,2.630580151737480291e-02
1.114881136320856740e+03,3.355356198128965350e-01,4.053575986035249518e-02,-6.750760190500948443e-02,3.193232752934309360e-02
1.115505962254136193e+03,3.271544706365344113e-01,5.117040151692316824e-02,-7.382281657256496710e-02,3.889138839897235411e-02
1.116131388119116082e+03,3.200511590315386901e-01,5.788901691714853914e-02,-8.096658867247695512e-02,4.716184648405501167e-02
1.116757414780254976e+03,3.203937633093832393e-01,7.314927492888270710e-02,-8.898441260576046841e-02,5.673790416744258630e-02
