Energy,t0,t0 err,m,m err
5.272072825826882081e+02,6.360512845385813963e-01,1.335965060721648612e-02,-5.348234313386917866e-04,6.801128817635053610e-05
5.273953476317029754e+02,6.772377497855541773e-01,1.324528884652223862e-02,-5.448546801431219423e-04,6.933760222168939029e-05
5.275835117147006486e+02,7.157626629860319722e-01,1.355386618510020201e-02,-5.551091751231698995e-04,7.069382935108094342e-05
5.277717749099275579e+02,7.479590635199117044e-01,1.410794246106753837e-02,-5.657106695568015799e-04,7.209634645973304987e-05
5.279601372957130252e+02,7.767519141443058883e-01,1.443709992953535505e-02,-5.728611715081796500e-04,7.304253330726110098e-05
5.281485989504686813e+02,8.024714680081665996e-01,1.450930576207714109e-02,-5.789547812120022195e-04,7.384899903484233553e-05
5.283371599526890350e+02,8.229650487985503693e-01,1.473277503900095181e-02,-5.915330191707780186e-04,7.551404607872692996e-05
5.285258203809512452e+02,8.377686623126658905e-01,1.493406904850003158e-02,-6.022049963080160781e-04,7.692711836408344466e-05
5.287145803139151212e+02,8.474160446848414407e-01,1.515877290525242428e-02,-6.101842717356036885e-04,7.798385949566038230e-05
5.289034398303239186e+02,8.533179697663626495e-01,1.544634462063699219e-02,-6.132304282281199380e-04,7.838732475112358258e-05
5.290923990090037705e+02,8.565466931112327709e-01,1.566232814483952199e-02,-6.105695082458637317e-04,7.803488293931870948e-05
5.292814579288640289e+02,8.581432630963353736e-01,1.554427736611747358e-02,-6.024509623576261314e-04,7.695969044258031255e-05
5.294706166688972644e+02,8.564227799762276216e-01,1.529602719089092656e-02,-5.897565957275851915e-04,7.527886263248793604e-05
5.296598753081798350e+02,8.546320226386885377e-01,1.492763328295251650e-02,-5.754224793453330874e-04,7.338149801415257535e-05
5.298492339258712036e+02,8.539691596952677655e-01,1.441450900120804304e-02,-5.602865831661796346e-04,7.137872186548978055e-05
5.300386926012147342e+02,8.548925226569958902e-01,1.398364202431049037e-02,-5.475926623177260113e-04,6.969968088379812580e-05
5.302282514135376914e+02,8.566376256911356624e-01,1.362087891498887232e-02,-5.372625162330309798e-04,6.833374322711473778e-05
5.304179104422508999e+02,8.551481276998765813e-01,1.342569196619763580e-02,-5.298426382208071359e-04,6.735288583569331992e-05
5.306076697668493125e+02,8.514887855557821128e-01,1.329994714113754903e-02,-5.260690723737720086e-04,6.685413319510348648e-05
5.307975294669118966e+02,8.452039661227368494e-01,1.329847761590474166e-02,-5.260699792926607377e-04,6.685425305546870405e-05
5.309874896221023164e+02,8.338960890633899670e-01,1.331044653982764621e-02,-5.266336666737002781e-04,6.692875187595099216e-05
5.311775503121676820e+02,8.210009156223231352e-01,1.319772994518165522e-02,-5.246965430402365359e-04,6.667274075804417971e-05
5.313677116169403689e+02,8.085430684245833444e-01,1.307238345458322341e-02,-5.215326032329049323e-04,6.625462770360100403e-05
5.315579736163367670e+02,7.971843112318950375e-01,1.299494933259422169e-02,-5.177151195866594490e-04,6.575020737444073847e-05
5.317483363903581903e+02,7.911412318048239856e-01,1.238400441445012233e-02,-5.116782149015030624e-04,6.495265890188544309e-05
5.319388000190906496e+02,7.879066145630985174e-01,1.132104204503770091e-02,-5.005707727539888225e-04,6.348567640709378078e-05
5.321293645827049659e+02,7.721302552102867756e-01,1.180410947759315786e-02,-4.853051689639784451e-04,6.147052469951961098e-05
5.323200301614571117e+02,7.615156925380941466e-01,1.153961686098996242e-02,-4.679497941160272239e-04,5.918106582335731845e-05
5.325107968356879837e+02,7.505003703165353812e-01,1.114912418572539497e-02,-4.488988783919141477e-04,5.667007166394592740e-05
5.327016646858237436e+02,7.343098817760046471e-01,1.077865681046502253e-02,-4.269333277882174675e-04,5.377808506288914527e-05
5.328926337923760457e+02,7.151005214741783522e-01,1.020585651205271026e-02,-4.017751372873476631e-04,5.047064534325847624e-05
5.330837042359418092e+02,6.947289657612466529e-01,1.015024043732088051e-02,-3.773993054406724252e-04,4.727202971533481116e-05
5.332748760972036735e+02,6.750605433142994327e-01,9.921998477646638837e-03,-3.566135723973408791e-04,4.455011313891532896e-05
5.334661494569297702e+02,6.543750292399347357e-01,9.342317396478843836e-03,-3.369117633860958328e-04,4.197586293413995388e-05
5.336575243959740646e+02,6.299227210470571547e-01,8.381091119309652671e-03,-3.140284139791618191e-04,3.899439013649183767e-05
5.338490009952765831e+02,5.917615983573860650e-01,7.608457662332060618e-03,-2.871747722178176975e-04,3.551020978540822618e-05
5.340405793358631854e+02,5.378063013185550023e-01,6.727711939898002244e-03,-2.581255422625988640e-04,3.176459293948030732e-05
5.342322594988459059e+02,4.671922749539240693e-01,5.902755316831436068e-03,-2.298659022440865669e-04,2.815316634684786280e-05
5.344240415654230674e+02,3.793027525039795456e-01,5.145553924288399916e-03,-2.017923942853412287e-04,2.461116929595042268e-05
5.346159256168792808e+02,2.854219129175468717e-01,4.336731901638956124e-03,-1.723424267562863126e-04,2.096964552592429486e-05
5.348079117345856730e+02,2.027193753404605836e-01,3.793338632451573583e-03,-1.445770944188582655e-04,1.764755108315795040e-05
5.350000000000000000e+02,1.446541238127580786e-01,3.329816008224459074e-03,-1.188134882919079271e-04,1.472667917174818834e-05
5.351921904946666473e+02,1.113768090720585330e-01,2.889325937428281147e-03,-9.530264725826748085e-05,1.229416210622324351e-05
5.353844833002168571e+02,9.577962198151634965e-02,2.526323452905181698e-03,-7.443035156623374344e-05,1.045170607193771028e-05
5.355768784983688420e+02,8.779617362576945527e-02,2.486386410759388894e-03,-5.601800233502678931e-05,9.225431266343450185e-06
5.357693761709278988e+02,7.992571098424232356e-02,2.279410232615044791e-03,-4.167622771933362287e-05,8.640137680696908186e-06
5.359619763997861810e+02,6.690253180425469182e-02,2.225106236866502673e-03,-3.153790085847275914e-05,8.465554839920098084e-06
5.361546792669233810e+02,4.902126748364336872e-02,2.333139655028488614e-03,-2.449390354494912028e-05,8.469896036778593130e-06
5.363474848544068436e+02,3.098694004829440421e-02,2.085251482762111308e-03,-1.931603573398129798e-05,8.539116143099824440e-06
5.365403932443909980e+02,1.807273033264070877e-02,2.007169268739663823e-03,-1.539202833430645297e-05,8.628020854726834596e-06
5.367334045191179257e+02,1.099525061456222037e-02,2.295733284647983024e-03,-1.202939331390134826e-05,8.728434675427735378e-06
5.369265187609177019e+02,7.160706824840928388e-03,2.021834691932893491e-03,-9.104097498294576703e-06,8.833359396051356118e-06
5.371197360522082818e+02,5.369043409127901255e-03,2.131689505858915933e-03,-7.188928117748795904e-06,8.910621352904262967e-06
5.373130564754952729e+02,4.416433904231744159e-03,1.882232258613273767e-03,-5.923260291300091656e-06,8.965301867350648399e-06
5.375064801133726178e+02,3.923346634460691748e-03,1.858443474319124329e-03,-5.195681855509511501e-06,8.998015513483250002e-06
5.377000070485225933e+02,3.687340119916305073e-03,1.808690380407085773e-03,-5.238711697374633248e-06,8.996055039005703284e-06
5.378936373637154702e+02,3.513658241315270082e-03,2.320984444530254081e-03,-5.354667259716283758e-06,8.990788080009862347e-06
5.380873711418103085e+02,3.266411985796994696e-03,1.879106254992936667e-03,-5.363901850872837960e-06,8.990369633022268279e-06
5.382812084657546166e+02,3.114933750904360678e-03,1.947693776360505738e-03,-5.423661716440612867e-06,8.987665335114558324e-06
5.384751494185844649e+02,3.013853960384380894e-03,1.855720640237788722e-03,-5.488709135906516959e-06,8.984728855280341530e-06
5.386691940834249408e+02,2.971014864101897360e-03,1.846662047343151751e-03,-5.684643880120652749e-06,8.975928397660716505e-06
5.388633425434898072e+02,2.971898853654685296e-03,1.974633882553615636e-03,-5.885014993342795134e-06,8.966998343895010902e-06
5.390575948820822987e+02,3.025453304528910332e-03,1.833344251542045862e-03,-6.051934316020553249e-06,8.959613090997507075e-06
5.392519511825943255e+02,3.071329815503070701e-03,1.876668123860047391e-03,-6.084136781840367884e-06,8.958193963066167107e-06
5.394464115285073831e+02,3.131149349065680612e-03,1.598858929601184318e-03,-6.029741512636002178e-06,8.960592168785150188e-06
5.396409760033923249e+02,3.162477693199511591e-03,1.574906088938342200e-03,-5.938988750042019898e-06,8.964604935134331285e-06
5.398356446909094757e+02,3.216702298435012916e-03,1.553857646420466485e-03,-5.966419393180855617e-06,8.963390518588229794e-06
5.400304176748087457e+02,3.275206577448890478e-03,1.553686431787139983e-03,-5.992086619809664859e-06,8.962255373107277088e-06
5.402252950389299713e+02,3.301020996146621349e-03,1.409137049220809479e-03,-5.847172490898534721e-06,8.968679486872224249e-06
5.404202768672028014e+02,3.333902591468324537e-03,1.503378247474327148e-03,-5.615905778536491488e-06,8.979008126414173664e-06
5.406153632436468115e+02,3.388964811454294769e-03,1.623901127068020896e-03,-5.439521736265653504e-06,8.986948673493585731e-06
5.408105542523718441e+02,3.537220308519421590e-03,1.616649332324356569e-03,-5.269241239141072994e-06,8.994666045146623105e-06
5.410058499775778955e+02,3.700008760056195788e-03,1.706385556131623975e-03,-5.072333278115085021e-06,9.003653239071767589e-06
5.412012505035553431e+02,3.940488111970016395e-03,1.871928451957769954e-03,-4.759636103507518763e-06,9.018063664264519506e-06
5.413967559146850590e+02,4.191382140050353700e-03,1.801605599106774133e-03,-4.438544762744726086e-06,9.033036959142619682e-06
5.415923662954385236e+02,4.522443734620924978e-03,1.849956421242796543e-03,-4.001679687235863795e-06,9.053693914635221321e-06
5.417880817303779395e+02,4.912931754543819508e-03,2.061357980330192664e-03,-3.447546172388367374e-06,9.080365004879932577e-06
5.419839023041564587e+02,5.404366625333037813e-03,1.952817677264551870e-03,-3.012398277787534969e-06,9.101674181511999943e-06
5.421798281015179555e+02,5.995420763514363281e-03,2.101715851251041971e-03,-2.615899277542104940e-06,9.121368235067603923e-06
5.423758592072978217e+02,6.809303031390956731e-03,1.877863639334262195e-03,-2.327505762777147746e-06,9.135857921916088359e-06
5.425719957064222854e+02,7.848317623287170627e-03,1.845804583882381831e-03,-1.800389379795220644e-06,9.162698885660770868e-06
5.427682376839090921e+02,9.194807462490343919e-03,1.916937269277888033e-03,-1.213933965381840125e-06,9.193099822921755343e-06
5.429645852248672782e+02,1.041444082530007878e-02,1.759587606554180537e-03,-4.664987256484481727e-07,9.232659062786618821e-06
5.431610384144978525e+02,1.216281240374803875e-02,1.759864464322063093e-03,4.543863961272207855e-07,9.282635620796863085e-06
5.433575973380931146e+02,1.466949454712894972e-02,2.360623609757670632e-03,1.948920175186595122e-06,9.366597648547358800e-06
5.435542620810373364e+02,1.741393830402918064e-02,2.056534348782558877e-03,3.912904714585393151e-06,9.482161952192010167e-06
5.437510327288069902e+02,2.118745317659524036e-02,2.004202063870267215e-03,6.060164121685165577e-06,9.615072018300286301e-06
5.439479093669702934e+02,2.498756682697988313e-02,1.895062325247681744e-03,8.434145262842000228e-06,9.769664808811472027e-06
5.441448920811878907e+02,2.972952258789273577e-02,1.966603782932133115e-03,1.042355540936970189e-05,9.905136202283027662e-06
5.443419809572126269e+02,3.692577568444722208e-02,2.419108319412935446e-03,1.138970030683723154e-05,9.972804634470166092e-06
5.445391760808898880e+02,4.210422173918618866e-02,2.501859744721776375e-03,1.506286310046893078e-05,1.024076455913266583e-05
5.447364775381574873e+02,4.743029981270045770e-02,2.335714592848457411e-03,1.419388150178255964e-05,1.017588366807109137e-05
5.449338854150462339e+02,5.370425813954279870e-02,2.171654590932772192e-03,5.031397361780954078e-06,9.550555409271295349e-06
5.451313997976794781e+02,5.980318363343011673e-02,2.291794066352921197e-03,-4.061079442521406940e-06,9.050866008505490171e-06
5.453290207722737932e+02,6.515580710275320486e-02,1.913788828174334917e-03,-7.269232787630535808e-06,8.907248335383486257e-06
5.455267484251385213e+02,6.949364103748192911e-02,2.013336679098154131e-03,-1.456168970523857454e-05,8.650767493448765643e-06
5.457245828426764547e+02,7.382346469014315626e-02,2.053085821581156038e-03,-2.113069350901102756e-05,8.508557214590556621e-06
5.459225241113836091e+02,7.881412819454915175e-02,2.093248936004564898e-03,-2.707122798564340059e-05,8.456233861124845392e-06
