Energy,t0,t0 err,m,m err
5.225376152055013108e+02,6.088446749860736418e-01,3.625300709301235071e-03,1.710659038173289651e-05,1.319637178710745356e-05
5.227232295961580348e+02,6.024401515985103872e-01,4.483537506350459938e-03,2.286922327597485803e-05,1.614512911040557266e-05
5.229089410911125242e+02,5.952980359693401669e-01,5.213223266186177603e-03,2.725220433082558097e-05,1.846844347677098529e-05
5.230947497665852097e+02,5.871617001549779280e-01,5.805766951495805288e-03,3.014905140468111550e-05,2.002907025192258997e-05
5.232806556988759894e+02,5.817679225786184238e-01,6.311824231006057766e-03,3.198844543674669118e-05,2.102795832728264580e-05
5.234666589643644556e+02,5.766852748448614285e-01,6.584341019370192581e-03,3.323546012182004920e-05,2.170813891406281180e-05
5.236527596395110322e+02,5.709394796395766969e-01,6.788453914563386676e-03,3.564225609835004131e-05,2.302685293759684269e-05
5.238389578008553826e+02,5.633032491838636524e-01,6.970991003883504795e-03,3.790930355654964002e-05,2.427519080400480204e-05
5.240252535250177743e+02,5.575974272124963882e-01,7.362628752586348677e-03,4.080292099273038315e-05,2.587586925386807922e-05
5.242116468886986240e+02,5.532227044554033357e-01,7.699706316582372034e-03,4.361846930119325181e-05,2.743997680873628636e-05
5.243981379686790660e+02,5.488368096805671392e-01,7.837428750426859991e-03,4.522620503217047847e-05,2.833562119033031343e-05
5.245847268418206113e+02,5.472807564290900206e-01,7.758615369085521650e-03,4.505794803132737023e-05,2.824180962993095491e-05
5.247714135850651473e+02,5.474524543682688371e-01,7.391104486455834718e-03,4.258966347855603957e-05,2.686776605306603560e-05
5.249581982754356204e+02,5.475168525621751936e-01,7.052491287815414005e-03,3.955210743832522803e-05,2.518302848600408557e-05
5.251450809900358081e+02,5.472787232817687419e-01,6.800917090384627807e-03,3.699498089026132723e-05,2.377106365443824024e-05
5.253320618060502056e+02,5.461566070098480274e-01,6.564247376949845086e-03,3.430483544405702227e-05,2.229315298193467108e-05
5.255191408007444807e+02,5.427923354802677292e-01,6.168869163670684212e-03,3.119527420140817675e-05,2.059654602463207817e-05
5.257063180514655869e+02,5.382274008141809674e-01,5.447466019569307746e-03,2.717470278055178560e-05,1.842693073117145081e-05
5.258935936356416505e+02,5.322475191740324574e-01,4.691141160241720301e-03,2.277540431154630380e-05,1.609601900268931439e-05
5.260809676307819700e+02,5.219810187327627027e-01,3.905371174584952761e-03,1.786643006741923606e-05,1.357584285913103710e-05
5.262684401144776984e+02,5.066474218739631663e-01,3.085809176045199373e-03,1.242654549987852514e-05,1.095153229449165237e-05
5.264560111644013887e+02,4.895301722993897209e-01,2.421048320586040650e-03,7.196562587200878704e-06,8.740044233757992856e-06
5.266436808583073343e+02,4.775249636005669540e-01,1.964002901886053535e-03,2.227510508023115379e-06,7.187897701978664681e-06
5.268314492740313426e+02,4.766640535660199851e-01,1.846342110924900507e-03,-1.259420224952950449e-06,6.633689217775884579e-06
5.270193164894916436e+02,4.907892512590252276e-01,1.908516782537388046e-03,-3.375420477878622580e-06,6.576706755426795452e-06
5.272072825826882081e+02,5.174276158998497577e-01,2.020139932045841337e-03,-4.147685017190321820e-06,6.611448492434428020e-06
5.273953476317029754e+02,5.502681640626547743e-01,2.124941788976710336e-03,-4.962370808876260777e-06,6.679776579167816537e-06
5.275835117147006486e+02,5.824982614913942758e-01,2.120670158987810611e-03,-7.789323510050057164e-06,7.152162834847356903e-06
5.277717749099275579e+02,6.100970650913943860e-01,2.494160108153993614e-03,-1.146142863330532665e-05,8.214781230626157663e-06
5.279601372957130252e+02,6.332972849983911079e-01,3.149920422120339614e-03,-1.587280346586382121e-05,9.940640124064150491e-06
5.281485989504686813e+02,6.528577071641367136e-01,4.552863670852105513e-03,-2.078437957489067656e-05,1.219626784027115963e-05
