Energy,t0,t0 err,m,m err
5.375064801133726178e+02,3.666470593756947487e-03,4.181842530487568546e-04,-7.214517591617975004e-06,2.726355773990911904e-06
5.377000070485225933e+02,3.232330461421742233e-03,3.855139560310896687e-04,-5.746408133284750785e-06,2.844574513419640901e-06
5.378936373637154702e+02,2.886139646341509199e-03,3.511394072102999716e-04,-4.898414946665370832e-06,2.927450767627585929e-06
5.380873711418103085e+02,2.652780928199901037e-03,3.639502834161558700e-04,-4.364423905339151024e-06,2.984628221670205890e-06
5.382812084657546166e+02,2.473906198920459640e-03,3.357935557542749859e-04,-4.026177542901036957e-06,3.022721267586666502e-06
5.384751494185844649e+02,1.735771738163985117e-03,7.843686381246093827e-04,-3.816663929136507979e-06,3.047017018612096831e-06
5.386691940834249408e+02,2.038860040772682517e-03,4.722269657699157148e-04,-3.697111937534751522e-06,3.061114672693910222e-06
5.388633425434898072e+02,1.909189914227295585e-03,5.423815140298890577e-04,-3.550464579470299881e-06,3.078635492305849248e-06
5.390575948820822987e+02,1.914468710632279917e-03,5.162031241547591909e-04,-3.397588585655101503e-06,3.097163665314607500e-06
5.392519511825943255e+02,1.979536382681489851e-03,4.255238385858388156e-04,-3.366270537015150054e-06,3.100992059386674492e-06
5.394464115285073831e+02,1.851068325681906775e-03,5.049192683571967566e-04,-3.311738477720981436e-06,3.107684502308274906e-06
5.396409760033923249e+02,1.843217801258458096e-03,5.378331992112665542e-04,-3.226634987755410790e-06,3.118195160775790993e-06
5.398356446909094757e+02,2.133059479049224851e-03,2.977577224570898142e-04,-2.993369942333868648e-06,3.147412914718042720e-06
5.400304176748087457e+02,1.951199874470996732e-03,4.406688982824981523e-04,-2.837333387744564845e-06,3.167285215044581449e-06
5.402252950389299713e+02,1.851714723140503172e-03,4.786746952976581580e-04,-2.693484054282600781e-06,3.185833259990094804e-06
5.404202768672028014e+02,2.036147081961039388e-03,3.704416354895073162e-04,-2.541385626784241637e-06,3.205678399282693182e-06
5.406153632436468115e+02,2.242282315180181822e-03,2.485323543234254566e-04,-2.253426784885353627e-06,3.243891727305035765e-06
5.408105542523718441e+02,1.843572671884371843e-03,5.307004077785222639e-04,-1.718283741580873513e-06,3.317050379420174153e-06
5.410058499775778955e+02,2.151079958106293707e-03,3.561175908722492194e-04,-1.008238422452519068e-06,3.418155367848998202e-06
5.412012505035553431e+02,1.620464656406618359e-03,7.711436041315277486e-04,-3.285233538382339886e-07,3.518916797305361454e-06
5.413967559146850590e+02,1.794506316584171387e-03,6.392571098736322824e-04,2.635732009457332345e-07,3.609601035328239427e-06
5.415923662954385236e+02,1.731049387428195557e-03,7.604202854231085834e-04,6.526337563912388614e-07,3.670562681175240633e-06
5.417880817303779395e+02,2.066679169131398642e-03,5.628681363478892563e-04,7.973768125509533615e-07,3.693507260841937572e-06
5.419839023041564587e+02,2.225862534939424247e-03,6.879938873819559184e-04,9.492395638902313081e-07,3.717730368569397613e-06
5.421798281015179555e+02,2.457976277992292551e-03,7.161886661220454161e-04,1.189969263876462082e-06,3.756435709228290610e-06
5.423758592072978217e+02,2.775512734044980126e-03,6.934249367436856517e-04,1.413059526068326551e-06,3.792632658110957929e-06
5.425719957064222854e+02,3.243958334408746265e-03,5.676583993353013363e-04,1.282136997050560062e-06,3.771352478314425189e-06
5.427682376839090921e+02,3.778727897587936656e-03,6.574925039962358853e-04,1.100181425649795743e-06,3.741955809499321286e-06
5.429645852248672782e+02,4.471067910777290835e-03,6.951169066748017151e-04,7.544327376547115643e-07,3.686685120213021182e-06
5.431610384144978525e+02,5.355798726908545665e-03,7.207411312901516052e-04,3.417751608312657461e-07,3.621769462210470077e-06
5.433575973380931146e+02,6.452331559999331147e-03,6.692260290343062966e-04,-3.644938817793363798e-07,3.513492564182998538e-06
5.435542620810373364e+02,7.800634027296096673e-03,7.060612780614469296e-04,-1.186729784653604553e-06,3.392325667157799004e-06
5.437510327288069902e+02,9.524235240694340146e-03,5.907192196429449657e-04,-1.582667311750125823e-06,3.336015528022405200e-06
5.439479093669702934e+02,1.103393250060037863e-02,6.409797364830767440e-04,-3.858539688909858294e-07,3.510276269056451228e-06
5.441448920811878907e+02,1.355100638828862780e-02,6.150930177870446653e-04,-2.013954138601589461e-06,3.276292725845132261e-06
5.443419809572126269e+02,1.598386336616626491e-02,6.887279074314810656e-04,-4.129781181295936439e-06,3.010903364777138934e-06
5.445391760808898880e+02,1.923002680154244776e-02,5.661306006286295983e-04,-6.341315417124860365e-06,2.792637104763266128e-06
5.447364775381574873e+02,2.288581878913189399e-02,5.083641408158914724e-04,-9.601018509764991214e-06,2.611751540971196647e-06
5.449338854150462339e+02,2.669058439029295751e-02,4.940916977290935735e-04,-1.341493614513515281e-05,2.650096674681814352e-06
5.451313997976794781e+02,3.100875676144141529e-02,5.584237114569256567e-04,-1.758184858873448813e-05,2.983635577772410507e-06
5.453290207722737932e+02,3.565032892256520675e-02,6.924547994112281940e-04,-2.273461283873112344e-05,3.690642556700949913e-06
5.455267484251385213e+02,3.975760879273686904e-02,7.963236005088213110e-04,-2.706362663200872487e-05,4.430853134536423253e-06
5.457245828426764547e+02,4.378179776495135650e-02,8.149200149768176483e-04,-2.927565321686179296e-05,4.840031299334385278e-06
5.459225241113836091e+02,4.793763417479571937e-02,7.859818488431802568e-04,-3.085921988230247377e-05,5.142117212024782108e-06
5.461205723178495646e+02,5.104034564070270008e-02,7.595540771689871960e-04,-3.247323897049347115e-05,5.456393443997216978e-06
5.463187275487572379e+02,5.323413469078851906e-02,1.012753860415243744e-03,-3.419501398101750921e-05,5.797579214699438692e-06
5.465169898908836785e+02,5.718947055453097589e-02,9.866035962972220623e-04,-3.619707112070720274e-05,6.200686175203371890e-06
5.467153594310995004e+02,5.996602662529263578e-02,1.124940271184569429e-03,-3.736035093834107846e-05,6.437578649523565405e-06
5.469138362563691089e+02,6.208532165969420785e-02,1.051165999110320473e-03,-3.839574538131723674e-05,6.649867205143267153e-06
5.471124204537511559e+02,6.427809846884936784e-02,9.450680777962110679e-04,-4.032705784422898146e-05,7.049033218791402137e-06
5.473111121103989944e+02,6.606283760653608450e-02,1.126540460861755969e-03,-4.264547972926376930e-05,7.532890300074038600e-06
5.475099113135594280e+02,6.768572100122384472e-02,1.303485996306492445e-03,-4.502577894832437082e-05,8.034061055289895914e-06
5.477088181505745297e+02,6.964603824691792400e-02,1.337693375395755972e-03,-4.787458955544048018e-05,8.638658372166455694e-06
5.479078327088802780e+02,7.115901625646590956e-02,1.218182885594139633e-03,-5.013677234119207521e-05,9.121821389741263984e-06
5.481069550760081484e+02,7.198844374508180100e-02,8.585268010726164164e-04,-5.005824091828831729e-05,9.105008342856860272e-06
5.483061853395838625e+02,7.127573976163174840e-02,1.231650169476012800e-03,-4.692240180010377726e-05,8.436060012415425404e-06
5.485055235873282982e+02,7.056546000252818251e-02,1.183284611384017356e-03,-4.226271098746131149e-05,7.452691952736844390e-06
5.487049699070577162e+02,6.996330661141393625e-02,9.968494217135867499e-04,-3.704290400897592849e-05,6.372756091353720388e-06
5.489045243866831925e+02,6.938351733589556702e-02,1.216792238852381193e-03,-3.262147205528730012e-05,5.485541678190479105e-06
5.491041871142114132e+02,6.836108431475759750e-02,8.587380658595952874e-04,-2.927511117656857867e-05,4.839929094284476761e-06
5.493039581777445619e+02,6.759873860760683140e-02,8.008874818427523480e-04,-2.561389743365288706e-05,4.172656190700933726e-06
5.495038376654804324e+02,6.619362510792189958e-02,6.320841383063012953e-04,-1.966627200025682562e-05,3.239127990833248051e-06
5.497038256657126567e+02,6.495182472671481855e-02,4.779327135396414122e-04,-1.325530837827908006e-05,2.643004732718013897e-06
5.499039222668305911e+02,6.391728772273549963e-02,4.775344951374051964e-04,-1.107693440612508333e-05,2.593688708059194426e-06
5.501041275573197709e+02,6.239112628971657526e-02,5.613805350949971698e-04,-7.534204742573648249e-06,2.705200720852777123e-06
5.503044416257617968e+02,5.970280058750981195e-02,6.577649429615579305e-04,-3.467932739066766249e-06,3.088605066940560541e-06
5.505048645608346760e+02,5.864376603617448003e-02,7.569464052586581063e-04,-1.315072989695698520e-07,3.548801646371676419e-06
5.507053964513124811e+02,5.720440767101934998e-02,1.011623541630066875e-03,3.907195534320844797e-06,4.216281535770590992e-06
5.509060373860663731e+02,5.505607118051288051e-02,1.064257311600729471e-03,5.818942688176559937e-06,4.560463356068883531e-06
5.511067874540638059e+02,5.395716375422936195e-02,1.164131815804716422e-03,5.822867789586906291e-06,4.561184406439810025e-06
5.513076467443689808e+02,5.234962788733071165e-02,9.218646438626646768e-04,5.756333781762391367e-06,4.548969337385274663e-06
5.515086153461435288e+02,5.053313480804507568e-02,1.195844506153287846e-03,9.522120496783418743e-06,5.261783556727754852e-06
5.517096933486456010e+02,4.975572678621950629e-02,1.219456265955375183e-03,1.009948380077047994e-05,5.374348665067175828e-06
5.519108808412307781e+02,4.899716162054916502e-02,1.044469734575392611e-03,8.503627309803774186e-06,5.065117938157341095e-06
