Energy,XFEL Harm,Fund Sq,Bin 1,Bin 1 err,Bin 3,Bin 3 err,Bin 5,Bin 5 err,Bin 7,Bin 7 err,Bin 9,Bin 9 err,Bin 11,Bin 11 err,Bin 13,Bin 13 err,Bin 15,Bin 15 err
1.081414996283202299e+03,5.642825842358841726e+01,1.967335718871421690e+01,3.375368531055386589e-01,1.606436492939046223e+00,-2.481564469032235376e+00,1.822875989920956563e+00,-4.447327518834630844e+00,2.186873074739875022e+00,-2.629812297365651030e+00,5.490566145709226298e+00,3.421671346072296505e+00,3.196195387131795851e+00,8.366590559542819605e+00,1.842464331100986286e+00,2.952170950602720723e+00,2.334558912271731401e+00,-1.653818562390114266e+00,4.088043759465373128e+00
1.082008110259304885e+03,5.823628899435045980e+01,2.189285001922541696e+01,-8.587822441345922542e-01,1.560896463044654459e+00,-1.736153147310795619e+00,8.229419924776983919e-01,-3.472172160363255156e+00,5.257660994083209971e+00,-6.542564244076686464e+00,8.691471284265213981e+00,3.595633523004077570e-01,3.242757073531059575e+00,4.756123872352977067e+00,2.354414175944046228e+00,-2.135491489761998540e+00,2.781842272261577653e-01,-4.563006847304914793e+00,3.719533102143124381e+00
1.082601779068605310e+03,5.962540985163894902e+01,2.417439373504827671e+01,-9.427727076292384822e-01,1.794581111944774321e+00,-2.225290128341230300e+00,1.572601584279998743e+00,-3.181859771997283648e+00,2.866256958135954935e+00,-5.685054966010483213e+00,6.501057572871042467e+00,-1.600145712195057968e+00,2.553914018669523944e+00,1.848804315892484285e+00,1.753873839816849189e+00,-1.203504081512922541e+00,2.216495396123397743e+00,-5.050315036873854524e+00,4.135007197274542357e+00
1.083196003490002113e+03,6.018598832167572255e+01,2.645205916338456831e+01,-2.083321888643304032e+00,1.155575564721622817e+00,-2.868629527074106011e+00,6.481656418795413988e-01,-4.896990241382323639e+00,2.169661740656041005e+00,-6.097043953135757199e+00,7.342703646579090915e+00,-3.226329275558640575e+00,4.537498700529763340e+00,-4.905303846321847766e-02,6.497924212357599760e-01,-2.229428593259333180e+00,2.354620161071071305e+00,-1.883942829947197195e+00,5.700288031968022473e+00
1.083790784303853570e+03,6.007736838947760560e+01,2.853221304370788403e+01,-1.675037945135037676e+00,1.904687021410800707e+00,-1.834214080779619449e+00,1.136788317372093848e+00,-3.583600613140433211e+00,3.287692576433610459e+00,-3.456402954134460970e+00,4.708029221852360280e+00,-4.564311621209905745e+00,2.108487314943679802e+00,1.637925858070427010e+00,2.137848000961055206e+00,-9.337840561152859209e-01,1.625687048865676498e+00,1.878731471790615615e-01,9.574702358233214028e+00
1.084386122291978609e+03,6.024880475902647703e+01,3.053938425301753767e+01,-1.055350106287112233e+00,2.180339003246082985e+00,-1.092829108088751555e+00,1.081794411102262377e+00,-4.334038027709827823e+00,3.943093259491210478e+00,-9.403378343904194026e-01,3.440132893355541732e+00,-4.190358081743776886e+00,3.241235231228769109e+00,1.361448147945850451e+00,1.760507332220978327e+00,1.869640308887265290e+00,2.199856638925718144e+00,-3.623467781654710507e+00,4.907047531287672903e+00
1.084982018237662942e+03,5.996760015920641251e+01,3.253816695722215968e+01,-1.558776997032258471e+00,3.128613172886431482e+00,-1.742194673049894504e+00,1.088044319233406831e+00,-3.148880600774146554e+00,7.039000422280943248e+00,-7.019787872730177014e+00,5.630804531054178774e+00,-4.537297347127709379e+00,3.705253713247765202e+00,-7.064510143336140413e-02,4.402614299333413861e-01,-3.545186831714394055e-02,1.397939379600891208e+00,-1.591319454929314814e+00,3.208302421120881931e+00
1.085578472925660435e+03,5.959122783838583359e+01,3.472876458844257286e+01,-1.567909221269884412e+00,1.570869224049653123e+00,-1.300966886881840479e+00,1.648723321408598563e+00,-1.450311103620156361e+00,7.692557209300813881e+00,-8.565828174389878313e+00,3.625359929414746052e+00,-2.167405460432112019e+00,2.242573627547262749e+00,2.650198628553416480e+00,6.757685514021937179e-01,3.601404216897397870e+00,1.978152795305782252e+00,2.202327384556213019e+00,6.452509573489998651e+00
1.086175487142197198e+03,5.990777785871721051e+01,3.708936326421089547e+01,-2.865914554680808024e+00,2.509575652813339719e+00,-2.064923013631858151e+00,2.647826374811540706e+00,-2.851824972158828242e+00,5.490968850834618387e+00,-8.199825598112218117e+00,4.909752280434150684e+00,-2.514245897261825125e+00,2.904914715852211948e+00,5.756525412995624258e+00,1.251956053328764584e+00,5.621284966515342596e+00,4.579003523783211627e+00,5.001633537210570246e+00,3.071864058201208891e+00
1.086773061674976134e+03,6.093973016953825805e+01,3.977170467892175765e+01,-3.475704926030244835e+00,2.733160348481506574e+00,-1.988294561216243705e+00,1.643506579350759944e+00,-3.197302711662636909e+00,9.656501756804752645e+00,-4.478364968952149638e+00,7.691589391228521144e+00,-1.766462898632293443e+00,5.237900939071620243e+00,9.116627781471530412e+00,1.663186662420028217e+00,6.929967085172004992e+00,5.813119470082642515e+00,1.001115512591434253e+01,1.899245912860794139e+00
1.087371197313177845e+03,6.263899727084294966e+01,4.305924637996860582e+01,-5.593336308376836818e+00,8.658697865634702451e-01,-1.242318718062114913e+00,1.921467901186603378e+00,-9.183631361402717630e-01,6.473190457568686718e+00,-1.704870885442015149e+00,5.866651612675424232e+00,2.011518066230318258e+00,1.224268464167544224e+01,1.175093761201308418e+01,2.190077309784178805e+00,9.796534276423491505e+00,6.550412888190691341e+00,8.839917634477833630e+00,3.767652656311168968e+00
1.087969894847466776e+03,6.511736446912269116e+01,4.701878535666815395e+01,-5.235895773361304073e+00,1.497933243583395413e+00,-2.915037112711596379e+00,2.734101003316342204e+00,-2.768933670670338021e+00,6.399727057059129365e+00,-8.618175694021081412e+00,5.708654834192343763e+00,3.096239389211945081e+00,1.058287103820859087e+01,1.273057119717284991e+01,3.970201105868640390e+00,1.005285184801848253e+01,4.411952539605556112e+00,1.330349326842892310e+01,9.343499996886958314e+00
1.088569155069993485e+03,6.774100396462910112e+01,5.162545682607593989e+01,-6.154169054019635432e+00,1.557152322724018878e-01,-2.839903371351482519e+00,2.675081215193811257e+00,-1.078672275820411697e+00,7.120923683381262137e+00,-1.322051798123528421e+01,2.688450373200923504e+00,1.442395263326071986e-01,1.034886963393688220e+01,1.197024971920342296e+01,3.276416019167233351e+00,1.350934507293734121e+01,5.802109593856622283e+00,2.096944938674138825e+01,4.147556942705465488e+00
1.089168978774398056e+03,7.034480510000537379e+01,5.722851182439075757e+01,-5.216610537254797286e+00,2.045647413595280462e+00,-3.095220109553256549e+00,3.451005625146009059e+00,-1.491804299697399472e+00,4.009277400794323043e+00,-1.184336661068281593e+01,7.868283596176311789e+00,1.434036520514458291e+00,9.776688200261640205e+00,1.436634153009797821e+01,6.656667175251900659e+00,1.706552971044751033e+01,9.414657427364780062e+00,2.401910387623217957e+01,4.528846631803382650e+00
1.089769366755813508e+03,7.289029485340952874e+01,6.288535174215145673e+01,-2.396604435518067344e+00,4.190704421699678939e+00,-1.885233078033905274e+00,3.435442340557278929e+00,-2.428383095543578118e+00,3.336663002262929556e+00,-7.295977118796524330e+00,1.193460050118684812e+01,3.826664459023731979e+00,1.263080394081326574e+01,1.510952796215082117e+01,6.442944383561730604e+00,1.915493729391435451e+01,5.301217401110785765e+00,2.665478927279121990e+01,3.993233759718297637e+00
1.090370319810870114e+03,7.544798527383998987e+01,6.862049595455069095e+01,-2.554668976035862293e+00,4.926312366372730622e+00,-2.731287132787054261e+00,3.157665482683720715e+00,-4.917652205169514623e+00,4.313619874029199330e+00,-9.859267783826254572e+00,1.315547674056474214e+01,2.255464429675290372e+00,1.338766666627028812e+01,1.511529490194728531e+01,8.743156334248531891e+00,1.938130563775240489e+01,1.082178088465139965e+00,2.608970666443588016e+01,4.954171316382312007e+00
1.090971838737697908e+03,7.762782267330314312e+01,7.424299836699374566e+01,-3.945151470942698690e+00,1.732171989360301589e+00,-2.487863038520484960e+00,2.754960205042682908e+00,-5.931449417945778180e+00,2.668130518694832087e+00,-4.340782558886853160e+00,1.082645826331247285e+01,5.745324115876466742e+00,1.643538980243016567e+01,1.191717655341405724e+01,1.104581755736178827e+01,1.630584004858775415e+01,4.416287660741257781e+00,2.357069825617564263e+01,8.536591412679612745e+00
1.091573924335931224e+03,7.940169137639227870e+01,7.824655150458011121e+01,-5.880828718679590672e+00,3.329330170800528954e+00,-3.926769735141435458e+00,3.212572190207786615e+00,-6.815305891475451183e+00,7.754863939665550987e+00,4.813220710802227131e+00,9.472327855727550983e+00,2.765977889869740469e+00,2.049071861616048551e+01,1.137010055698611133e+01,1.343600900751213878e+01,1.492474942209349820e+01,9.622576417327517007e+00,2.364727150977739711e+01,1.235948695252447216e+01
1.092176577406711431e+03,8.000000000000000000e+01,7.990212616659754019e+01,-3.363305636184104497e+00,3.227862295311014762e+00,-3.087752321141502332e+00,1.856889135484546260e-01,-6.089389756879858062e+00,3.231327192707670104e+00,4.722682882958622486e+00,9.607002131744980744e+00,2.406884376281065219e+00,1.891675042323791800e+01,1.379286451253890711e+01,1.252422312932338322e+01,1.648280014229375823e+01,1.165722649272714762e+01,2.446120491551973331e+01,1.389439868898855401e+01
1.092779798752690795e+03,7.997285131244426282e+01,7.915084700616692714e+01,-6.625295188398728774e-01,4.383259613244151254e+00,-4.541541986191894864e+00,1.490802894769804043e-01,-3.427638566131042008e+00,1.886814633967550670e+00,2.611269674440706012e+00,8.673811290335061486e+00,-2.452012237079694845e+00,1.668798704438908587e+01,1.020633388034142719e+01,1.450043000169110208e+01,1.279004239722064540e+01,1.083402746722643784e+01,2.484763385290186122e+01,1.259465063473920843e+01
1.093383589178035891e+03,7.808548744674163800e+01,7.529607780452425914e+01,-2.253093719955797880e+00,3.878890781127847909e+00,-6.053043318032782061e+00,2.498832996047413157e+00,-8.104849090032212544e+00,4.233846638849869670e+00,1.336521324073572714e+00,1.169355649993266510e+01,-1.326742175436559590e+00,1.617439345348631008e+01,8.601625657166474426e+00,1.114332072154450870e+01,1.388085654167402616e+01,1.082659726204773776e+01,2.830432568371821844e+01,5.056468155686876464e+00
1.093987949488431695e+03,7.476592643682651840e+01,6.803417291862923832e+01,-2.376732936176890743e+00,2.781974802068466701e+00,-4.596429586673489887e+00,3.017619643083573777e+00,-8.505156295301169678e+00,5.503801355801591910e+00,4.317913224200481181e+00,1.801242253548671002e+01,4.495223117850258632e+00,1.550228785694660694e+01,7.767688593541397957e+00,9.600136320094332376e+00,1.402095414203167500e+01,9.716109987655983105e+00,2.506854344892415654e+01,5.740965397279070181e+00
1.094592880491084316e+03,7.026541892291669456e+01,5.792447182513792825e+01,-2.804595019058863326e+00,1.959250179297121086e+00,-6.091914416041309011e+00,5.070519272214489170e+00,-2.394130141658948219e+00,3.546546995302769734e+00,1.772263867496169043e+00,1.329561489871881896e+01,6.252507620809059752e+00,1.085136849613632926e+01,6.757796594619435382e+00,6.661363637441431784e+00,1.317078053382804548e+01,5.108022266670538158e+00,2.273486018637256123e+01,5.277696539664114894e+00
1.095198382994725534e+03,6.453073272745514544e+01,4.607682072782176874e+01,-3.762647186678481859e+00,2.077518004544076202e+00,-3.197313124348602376e+00,4.525443647956797655e+00,3.913940681656811194e+00,1.931897219486500727e+00,5.983316466488356689e+00,7.422708825789218423e+00,4.583565913416795645e+00,8.282421252383461052e+00,6.115385315104646224e+00,3.366003121485937388e+00,7.611665533228157976e+00,2.754676333164211233e+00,1.771072985677227507e+01,7.891552442011603219e+00
1.095804457809615315e+03,5.735944002390770180e+01,3.404501402852951486e+01,-3.526744484969848603e+00,1.908250151982690879e+00,-2.480897674010499543e+00,4.236380081599504521e+00,5.326061729601543782e+00,1.005664679653223592e+00,4.233277159021251457e+00,3.724206840204742353e+00,4.365810200755494641e+00,1.154530667647684794e+01,3.549982886138792537e+00,3.515454389717856731e+00,2.742947877298254067e+00,5.346180838582822226e+00,1.583568525825919870e+01,1.069150671679348186e+01
1.096411105747547026e+03,4.990294885926047641e+01,2.336698461537362803e+01,-4.960991482060131297e+00,2.749803667596300016e+00,-3.551696805648170141e+00,2.794371269712389250e+00,4.167807686664168898e+00,4.552886083089283109e-01,3.321397667737500115e+00,4.118258661053246783e+00,1.218579030748401237e-02,1.159962079783960576e+01,-7.676380530328023033e-01,7.617577398041579073e+00,1.293011409178082660e+00,4.898268940640027935e+00,6.710990885611636259e+00,6.351312052806519226e+00
1.097018327621848812e+03,4.236547749848899969e+01,1.459578951856682671e+01,-1.951715295530223715e+00,2.589394639304571921e+00,-5.812205839355985226e+00,3.919981436288972443e+00,4.197928252215632483e-02,7.086340865746949547e+00,2.266393503916920960e+00,4.424285697938639572e+00,7.597802760793873622e-01,1.203179280674789808e+01,-2.299499282951084300e+00,8.662922212949833778e+00,-3.809246765223955666e+00,4.877768670947231655e+00,4.661094748864040405e+00,2.999403741951644609e+00
1.097626124247389725e+03,3.489927616417153899e+01,8.569596292535976545e+00,-2.073604770435854672e+00,3.858722802756421988e+00,-5.092102255878121930e+00,1.889379135218355321e+00,4.064459977725292106e-01,8.422621906135001169e+00,1.469871130081306321e+00,4.221457511435129817e+00,1.080164874997701530e+00,1.132742335206084761e+01,-3.210834880851412887e+00,8.519262019754201276e+00,-3.151508283025208357e+00,7.481830440188661058e+00,4.432514288161381266e+00,5.177755751964912001e+00
1.098234496440581097e+03,2.807798269872834140e+01,4.492701004111065544e+00,-4.017932963707818494e+00,9.972412178189732357e-01,-1.976246620499106710e+00,2.815656063521942531e+00,3.771437008853723682e+00,8.423329614686220879e+00,1.023856770914766345e+00,6.357433972885038642e+00,1.974408215101230157e-01,1.081764699414378939e+01,-3.510978777485794122e+00,9.199334553080053212e+00,-4.132460605988574009e+00,6.808013235724540202e+00,3.330219339375896315e+00,8.538468093682483939e+00
1.098843445019381988e+03,2.199626873824670170e+01,2.269060620967757291e+00,-3.355125210342484454e+00,2.298565272217540034e+00,-4.805771416484392766e+00,3.422786178298597548e+00,4.428858950942024530e-01,7.461876992994842084e+00,-5.961280152993234799e-02,4.434352671888997399e+00,4.938732811518586341e-01,9.630975804540932828e+00,-2.397562715608600570e+00,1.024764100965024483e+01,-3.503132798917619084e+00,6.601024640382707531e+00,4.284247746054181682e+00,6.102374836330171526e+00
