-2.00000000e+01 1.47688210e-07 1.46728643e-07 1.70296737e-07 1.70391510e-07
-1.99500000e+01 1.48266667e-07 1.47297720e-07 1.71023353e-07 1.71135093e-07
-1.99000000e+01 1.48849320e-07 1.47870860e-07 1.71755633e-07 1.71884680e-07
-1.98500000e+01 1.49436213e-07 1.48448147e-07 1.72493623e-07 1.72640350e-07
-1.98000000e+01 1.50027380e-07 1.49029623e-07 1.73237423e-07 1.73402140e-07
-1.97500000e+01 1.50622883e-07 1.49615330e-07 1.73987070e-07 1.74170170e-07
-1.97000000e+01 1.51222760e-07 1.50205290e-07 1.74742657e-07 1.74944470e-07
-1.96500000e+01 1.51827080e-07 1.50799573e-07 1.75504230e-07 1.75725170e-07
-1.96000000e+01 1.52435873e-07 1.51398227e-07 1.76271873e-07 1.76512313e-07
-1.95500000e+01 1.53049193e-07 1.52001313e-07 1.77045677e-07 1.77305990e-07
-1.95000000e+01 1.53667097e-07 1.52608863e-07 1.77825687e-07 1.78106290e-07
-1.94500000e+01 1.54289643e-07 1.53220913e-07 1.78611987e-07 1.78913267e-07
-1.94000000e+01 1.54916880e-07 1.53837557e-07 1.79404653e-07 1.79727050e-07
-1.93500000e+01 1.55548847e-07 1.54458817e-07 1.80203767e-07 1.80547680e-07
-1.93000000e+01 1.56185620e-07 1.55084763e-07 1.81009400e-07 1.81375280e-07
-1.92500000e+01 1.56827237e-07 1.55715437e-07 1.81821653e-07 1.82209913e-07
-1.92000000e+01 1.57473770e-07 1.56350880e-07 1.82640577e-07 1.83051690e-07
-1.91500000e+01 1.58125277e-07 1.56991170e-07 1.83466260e-07 1.83900690e-07
-1.91000000e+01 1.58781787e-07 1.57636377e-07 1.84298813e-07 1.84757007e-07
-1.90500000e+01 1.59443403e-07 1.58286537e-07 1.85138287e-07 1.85620753e-07
-1.90000000e+01 1.60110150e-07 1.58941690e-07 1.85984803e-07 1.86491983e-07
-1.89500000e+01 1.60782113e-07 1.59601930e-07 1.86838410e-07 1.87370850e-07
-1.89000000e+01 1.61459340e-07 1.60267307e-07 1.87699227e-07 1.88257407e-07
-1.88500000e+01 1.62141900e-07 1.60937893e-07 1.88567340e-07 1.89151790e-07
-1.88000000e+01 1.62829853e-07 1.61613730e-07 1.89442833e-07 1.90054090e-07
-1.87500000e+01 1.63523273e-07 1.62294867e-07 1.90325807e-07 1.90964387e-07
-1.87000000e+01 1.64222230e-07 1.62981410e-07 1.91216350e-07 1.91882840e-07
-1.86500000e+01 1.64926770e-07 1.63673407e-07 1.92114570e-07 1.92809513e-07
-1.86000000e+01 1.65636977e-07 1.64370930e-07 1.93020563e-07 1.93744547e-07
-1.85500000e+01 1.66352913e-07 1.65074027e-07 1.93934440e-07 1.94688020e-07
-1.85000000e+01 1.67074660e-07 1.65782773e-07 1.94856277e-07 1.95640097e-07
-1.84500000e+01 1.67802297e-07 1.66497250e-07 1.95786187e-07 1.96600863e-07
-1.84000000e+01 1.68535857e-07 1.67217543e-07 1.96724307e-07 1.97570433e-07
-1.83500000e+01 1.69275457e-07 1.67943693e-07 1.97670707e-07 1.98548957e-07
-1.83000000e+01 1.70021167e-07 1.68675777e-07 1.98625507e-07 1.99536507e-07
-1.82500000e+01 1.70773053e-07 1.69413887e-07 1.99588827e-07 2.00533280e-07
-1.82000000e+01 1.71531197e-07 1.70158090e-07 2.00560780e-07 2.01539340e-07
-1.81500000e+01 1.72295667e-07 1.70908477e-07 2.01541477e-07 2.02554870e-07
-1.81000000e+01 1.73066557e-07 1.71665110e-07 2.02531053e-07 2.03579953e-07
-1.80500000e+01 1.73843957e-07 1.72428047e-07 2.03529607e-07 2.04614773e-07
-1.80000000e+01 1.74627950e-07 1.73197417e-07 2.04537257e-07 2.05659453e-07
-1.79500000e+01 1.75418603e-07 1.73973300e-07 2.05554157e-07 2.06714107e-07
-1.79000000e+01 1.76216023e-07 1.74755760e-07 2.06580393e-07 2.07778923e-07
-1.78500000e+01 1.77020273e-07 1.75544860e-07 2.07616147e-07 2.08853987e-07
-1.78000000e+01 1.77831477e-07 1.76340730e-07 2.08661497e-07 2.09939527e-07
-1.77500000e+01 1.78649710e-07 1.77143443e-07 2.09716600e-07 2.11035633e-07
-1.77000000e+01 1.79475057e-07 1.77953100e-07 2.10781607e-07 2.12142497e-07
-1.76500000e+01 1.80307630e-07 1.78769783e-07 2.11856647e-07 2.13260267e-07
-1.76000000e+01 1.81147520e-07 1.79593560e-07 2.12941857e-07 2.14389070e-07
-1.75500000e+01 1.81994823e-07 1.80424580e-07 2.14037380e-07 2.15529130e-07
-1.75000000e+01 1.82849643e-07 1.81262903e-07 2.15143363e-07 2.16680570e-07
-1.74500000e+01 1.83712083e-07 1.82108657e-07 2.16259960e-07 2.17843597e-07
-1.74000000e+01 1.84582237e-07 1.82961920e-07 2.17387340e-07 2.19018327e-07
-1.73500000e+01 1.85460217e-07 1.83822780e-07 2.18525640e-07 2.20205023e-07
-1.73000000e+01 1.86346150e-07 1.84691380e-07 2.19675003e-07 2.21403813e-07
-1.72500000e+01 1.87240117e-07 1.85567813e-07 2.20835623e-07 2.22614877e-07
-1.72000000e+01 1.88142257e-07 1.86452200e-07 2.22007643e-07 2.23838440e-07
-1.71500000e+01 1.89052647e-07 1.87344597e-07 2.23191263e-07 2.25074637e-07
-1.71000000e+01 1.89971447e-07 1.88245183e-07 2.24386603e-07 2.26323740e-07
-1.70500000e+01 1.90898753e-07 1.89154047e-07 2.25593877e-07 2.27585893e-07
-1.70000000e+01 1.91834697e-07 1.90071317e-07 2.26813260e-07 2.28861340e-07
-1.69500000e+01 1.92779377e-07 1.90997097e-07 2.28044930e-07 2.30150260e-07
-1.69000000e+01 1.93732950e-07 1.91931490e-07 2.29289067e-07 2.31452880e-07
-1.68500000e+01 1.94695540e-07 1.92874670e-07 2.30545863e-07 2.32769440e-07
-1.68000000e+01 1.95667267e-07 1.93826747e-07 2.31815510e-07 2.34100120e-07
-1.67500000e+01 1.96648267e-07 1.94787850e-07 2.33098200e-07 2.35445187e-07
-1.67000000e+01 1.97638667e-07 1.95758083e-07 2.34394170e-07 2.36804823e-07
-1.66500000e+01 1.98638617e-07 1.96737603e-07 2.35703570e-07 2.38179353e-07
-1.66000000e+01 1.99648270e-07 1.97726557e-07 2.37026650e-07 2.39568953e-07
-1.65500000e+01 2.00667757e-07 1.98725087e-07 2.38363617e-07 2.40973887e-07
-1.65000000e+01 2.01697217e-07 1.99733320e-07 2.39714680e-07 2.42394420e-07
-1.64500000e+01 2.02736823e-07 2.00751387e-07 2.41080070e-07 2.43830770e-07
-1.64000000e+01 2.03786717e-07 2.01779470e-07 2.42460007e-07 2.45283277e-07
-1.63500000e+01 2.04847057e-07 2.02817703e-07 2.43854727e-07 2.46752150e-07
-1.63000000e+01 2.05917997e-07 2.03866270e-07 2.45264467e-07 2.48237703e-07
-1.62500000e+01 2.06999700e-07 2.04925287e-07 2.46689497e-07 2.49740177e-07
-1.62000000e+01 2.08092333e-07 2.05994913e-07 2.48130027e-07 2.51259920e-07
-1.61500000e+01 2.09196097e-07 2.07075353e-07 2.49586310e-07 2.52797213e-07
-1.61000000e+01 2.10311130e-07 2.08166770e-07 2.51058637e-07 2.54352313e-07
-1.60500000e+01 2.11437617e-07 2.09269330e-07 2.52547237e-07 2.55925600e-07
-1.60000000e+01 2.12575727e-07 2.10383160e-07 2.54052430e-07 2.57517307e-07
-1.59500000e+01 2.13725670e-07 2.11508507e-07 2.55574430e-07 2.59127863e-07
-1.59000000e+01 2.14887633e-07 2.12645530e-07 2.57113557e-07 2.60757517e-07
-1.58500000e+01 2.16061803e-07 2.13794423e-07 2.58670107e-07 2.62406667e-07
-1.58000000e+01 2.17248370e-07 2.14955367e-07 2.60244357e-07 2.64075637e-07
-1.57500000e+01 2.18447550e-07 2.16128530e-07 2.61836620e-07 2.65764743e-07
-1.57000000e+01 2.19659540e-07 2.17314183e-07 2.63447197e-07 2.67474447e-07
-1.56500000e+01 2.20884560e-07 2.18512473e-07 2.65076397e-07 2.69205033e-07
-1.56000000e+01 2.22122820e-07 2.19723647e-07 2.66724547e-07 2.70956953e-07
-1.55500000e+01 2.23374520e-07 2.20947887e-07 2.68392023e-07 2.72730510e-07
-1.55000000e+01 2.24639917e-07 2.22185397e-07 2.70079107e-07 2.74526230e-07
-1.54500000e+01 2.25919247e-07 2.23436450e-07 2.71786147e-07 2.76344457e-07
-1.54000000e+01 2.27212713e-07 2.24701263e-07 2.73513537e-07 2.78185590e-07
-1.53500000e+01 2.28520583e-07 2.25980063e-07 2.75261593e-07 2.80050133e-07
-1.53000000e+01 2.29843083e-07 2.27273047e-07 2.77030753e-07 2.81938423e-07
-1.52500000e+01 2.31180487e-07 2.28580523e-07 2.78821317e-07 2.83851050e-07
-1.52000000e+01 2.32533047e-07 2.29902720e-07 2.80633727e-07 2.85788380e-07
-1.51500000e+01 2.33901027e-07 2.31239897e-07 2.82468370e-07 2.87750957e-07
-1.51000000e+01 2.35284683e-07 2.32592307e-07 2.84325663e-07 2.89739200e-07
-1.50500000e+01 2.36684303e-07 2.33960193e-07 2.86206020e-07 2.91753690e-07
-1.50000000e+01 2.38100200e-07 2.35343890e-07 2.88109847e-07 2.93794937e-07
-1.49500000e+01 2.39532630e-07 2.36743657e-07 2.90037627e-07 2.95863397e-07
-1.49000000e+01 2.40981903e-07 2.38159787e-07 2.91989767e-07 2.97959717e-07
-1.48500000e+01 2.42448293e-07 2.39592537e-07 2.93966790e-07 3.00084337e-07
-1.48000000e+01 2.43932167e-07 2.41042237e-07 2.95969097e-07 3.02237973e-07
-1.47500000e+01 2.45433820e-07 2.42509213e-07 2.97997207e-07 3.04421123e-07
-1.47000000e+01 2.46953590e-07 2.43993783e-07 3.00051643e-07 3.06634410e-07
-1.46500000e+01 2.48491793e-07 2.45496253e-07 3.02132887e-07 3.08878473e-07
-1.46000000e+01 2.50048790e-07 2.47016950e-07 3.04241477e-07 3.11153897e-07
-1.45500000e+01 2.51624940e-07 2.48556243e-07 3.06377940e-07 3.13461447e-07
-1.45000000e+01 2.53220603e-07 2.50114467e-07 3.08542817e-07 3.15801700e-07
-1.44500000e+01 2.54836150e-07 2.51692020e-07 3.10736700e-07 3.18175413e-07
