-2.00000000e+01 2.69686270e-08 3.05663077e-08 2.59546263e-08 3.06503910e-08 2.51264437e-08 3.00666117e-08 2.25520103e-08 2.13607783e-08 2.17802297e-08 2.13395537e-08 2.54192520e-08 2.11281523e-08
-1.99500000e+01 2.71225537e-08 3.07463833e-08 2.61030090e-08 3.08310000e-08 2.52705833e-08 3.02410027e-08 2.26769203e-08 2.14777110e-08 2.19012607e-08 2.14509287e-08 2.55585993e-08 2.12425153e-08
-1.99000000e+01 2.72779100e-08 3.09281763e-08 2.62527677e-08 3.10133297e-08 2.54160730e-08 3.04170303e-08 2.28029607e-08 2.15956897e-08 2.20233843e-08 2.15632527e-08 2.56991840e-08 2.13578897e-08
-1.98500000e+01 2.74347103e-08 3.11117097e-08 2.64039167e-08 3.11974090e-08 2.55629223e-08 3.05947150e-08 2.29301400e-08 2.17147290e-08 2.21466160e-08 2.16765353e-08 2.58410247e-08 2.14742887e-08
-1.98000000e+01 2.75929767e-08 3.12970057e-08 2.65564793e-08 3.13832533e-08 2.57111537e-08 3.07740760e-08 2.30584767e-08 2.18348433e-08 2.22709707e-08 2.17907900e-08 2.59841390e-08 2.15917233e-08
-1.97500000e+01 2.77527267e-08 3.14840830e-08 2.67104720e-08 3.15708930e-08 2.58607840e-08 3.09551387e-08 2.31879833e-08 2.19560477e-08 2.23964570e-08 2.19060303e-08 2.61285410e-08 2.17102057e-08
-1.97000000e+01 2.79139820e-08 3.16729703e-08 2.68659100e-08 3.17603500e-08 2.60118333e-08 3.11379250e-08 2.33186797e-08 2.20783527e-08 2.25230970e-08 2.20222637e-08 2.62742483e-08 2.18297500e-08
-1.96500000e+01 2.80767610e-08 3.18636917e-08 2.70228153e-08 3.19516503e-08 2.61643200e-08 3.13224580e-08 2.34505787e-08 2.22017753e-08 2.26509023e-08 2.21395067e-08 2.64212720e-08 2.19503713e-08
-1.96000000e+01 2.82410833e-08 3.20562733e-08 2.71812060e-08 3.21448177e-08 2.63182610e-08 3.15087600e-08 2.35836917e-08 2.23263280e-08 2.27798847e-08 2.22577663e-08 2.65696380e-08 2.20720827e-08
-1.95500000e+01 2.84069720e-08 3.22507387e-08 2.73411070e-08 3.23398767e-08 2.64736803e-08 3.16968553e-08 2.37180390e-08 2.24520270e-08 2.29100663e-08 2.23770630e-08 2.67193553e-08 2.21948943e-08
