filename,energy,fermi
atomGS/scf.out,-386.39300092,-4.5335
atomXCH/scf.out,-434.89594027,-3.508
bulkXCH/scf.out,-27864.10764809,6.4555
bulkGS/scf.out,-27815.66885578,6.4227
