-2.00000000e+01 3.22243287e-07 3.67792247e-07 3.22352690e-07 3.67037353e-07 3.65737457e-07 3.57060780e-07 3.65288847e-07 3.56817477e-07 3.22257483e-07 3.67746840e-07 3.22387007e-07 3.67043277e-07 3.65734667e-07 3.57108620e-07 3.65341943e-07 3.56838723e-07 3.22429140e-07 3.67733787e-07 3.22051683e-07 3.67073480e-07 3.65709210e-07 3.56944167e-07 3.65144623e-07 3.56785817e-07 3.22446483e-07 3.67701213e-07 3.22067140e-07 3.67065023e-07 3.65687153e-07 3.56892917e-07 3.65137803e-07 3.56816807e-07
-1.99500000e+01 3.24569237e-07 3.70768443e-07 3.24679200e-07 3.70004143e-07 3.68700260e-07 3.59900430e-07 3.68246303e-07 3.59654387e-07 3.24583880e-07 3.70723323e-07 3.24713697e-07 3.70010073e-07 3.68697480e-07 3.59947943e-07 3.68298213e-07 3.59675543e-07 3.24756290e-07 3.70709363e-07 3.24376557e-07 3.70040310e-07 3.68672230e-07 3.59781563e-07 3.68100107e-07 3.59622217e-07 3.24773740e-07 3.70677487e-07 3.24391593e-07 3.70032113e-07 3.68650550e-07 3.59730663e-07 3.68093277e-07 3.59652730e-07
-1.99000000e+01 3.26923533e-07 3.73784553e-07 3.27033963e-07 3.73010713e-07 3.71702860e-07 3.62777517e-07 3.71243533e-07 3.62528717e-07 3.26938613e-07 3.73739803e-07 3.27068663e-07 3.73016623e-07 3.71700167e-07 3.62824703e-07 3.71294143e-07 3.62549760e-07 3.27111720e-07 3.73724950e-07 3.26729710e-07 3.73047003e-07 3.71675020e-07 3.62656373e-07 3.71095320e-07 3.62495977e-07 3.27129293e-07 3.73693693e-07 3.26744357e-07 3.73038987e-07 3.71653743e-07 3.62605813e-07 3.71088517e-07 3.62526063e-07
-1.98500000e+01 3.29306550e-07 3.76841413e-07 3.29417430e-07 3.76057820e-07 3.74746063e-07 3.65692743e-07 3.74281230e-07 3.65441197e-07 3.29322077e-07 3.76797050e-07 3.29452350e-07 3.76063693e-07 3.74743403e-07 3.65739627e-07 3.74330533e-07 3.65462097e-07 3.29495833e-07 3.76781183e-07 3.29111557e-07 3.76094163e-07 3.74718490e-07 3.65569197e-07 3.74130947e-07 3.65407907e-07 3.29513590e-07 3.76750660e-07 3.29125823e-07 3.76086403e-07 3.74697613e-07 3.65519023e-07 3.74124130e-07 3.65437470e-07
-1.98000000e+01 3.31718823e-07 3.79939707e-07 3.31830137e-07 3.79146230e-07 3.77830637e-07 3.68646853e-07 3.77360173e-07 3.68392437e-07 3.31734807e-07 3.79895787e-07 3.31865237e-07 3.79152060e-07 3.77827970e-07 3.68693360e-07 3.77408103e-07 3.68413197e-07 3.31909270e-07 3.79878937e-07 3.31522647e-07 3.79182660e-07 3.77803297e-07 3.68520927e-07 3.77207797e-07 3.68358593e-07 3.31927150e-07 3.79849143e-07 3.31536510e-07 3.79175037e-07 3.77782773e-07 3.68471090e-07 3.77201027e-07 3.68387667e-07
-1.97500000e+01 3.34160820e-07 3.83080320e-07 3.34272603e-07 3.82276757e-07 3.80957333e-07 3.71640497e-07 3.80481113e-07 3.71383200e-07 3.34177187e-07 3.83036763e-07 3.34307937e-07 3.82282560e-07 3.80954703e-07 3.71686653e-07 3.80527680e-07 3.71403850e-07 3.34352460e-07 3.83018907e-07 3.33963423e-07 3.82313240e-07 3.80930207e-07 3.71512107e-07 3.80326643e-07 3.71348793e-07 3.34370460e-07 3.82989890e-07 3.33976927e-07 3.82305860e-07 3.80910140e-07 3.71462693e-07 3.80319873e-07 3.71377387e-07
-1.97000000e+01 3.36633067e-07 3.86263973e-07 3.36745380e-07 3.85450157e-07 3.84126993e-07 3.74674473e-07 3.83644890e-07 3.74414233e-07 3.36649967e-07 3.86220823e-07 3.36780910e-07 3.85455937e-07 3.84124393e-07 3.74720273e-07 3.83690110e-07 3.74434743e-07 3.36825957e-07 3.86201983e-07 3.36434530e-07 3.85486697e-07 3.84100097e-07 3.74543637e-07 3.83488287e-07 3.74379227e-07 3.36844073e-07 3.86173713e-07 3.36447540e-07 3.85479597e-07 3.84080473e-07 3.74494607e-07 3.83481487e-07 3.74407340e-07
-1.96500000e+01 3.39136157e-07 3.89491597e-07 3.39248940e-07 3.88667223e-07 3.87340340e-07 3.77749550e-07 3.86852360e-07 3.77486327e-07 3.39153557e-07 3.89448830e-07 3.39284673e-07 3.88672987e-07 3.87337887e-07 3.77794980e-07 3.86896107e-07 3.77506687e-07 3.39330223e-07 3.89428953e-07 3.38936417e-07 3.88703873e-07 3.87313740e-07 3.77616137e-07 3.86693543e-07 3.77450713e-07 3.39348507e-07 3.89401483e-07 3.38949010e-07 3.88696993e-07 3.87294560e-07 3.77567553e-07 3.86686737e-07 3.77478280e-07
-1.96000000e+01 3.41670613e-07 3.92763920e-07 3.41783860e-07 3.91928907e-07 3.90598410e-07 3.80866470e-07 3.90104303e-07 3.80600237e-07 3.41688480e-07 3.92721623e-07 3.41819797e-07 3.91934623e-07 3.90595877e-07 3.80911513e-07 3.90146573e-07 3.80620467e-07 3.41865843e-07 3.92700677e-07 3.41469617e-07 3.91965573e-07 3.90572063e-07 3.80730500e-07 3.89943227e-07 3.80564000e-07 3.41884267e-07 3.92674003e-07 3.41481770e-07 3.91958937e-07 3.90553307e-07 3.80682310e-07 3.89936470e-07 3.80590980e-07
-1.95500000e+01 3.44236950e-07 3.96081883e-07 3.44350590e-07 3.95235980e-07 3.93901907e-07 3.84026070e-07 3.93401583e-07 3.83756740e-07 3.44255290e-07 3.96040003e-07 3.44386797e-07 3.95241647e-07 3.93899470e-07 3.84070670e-07 3.93442333e-07 3.83776760e-07 3.44433413e-07 3.96017997e-07 3.44034710e-07 3.95272747e-07 3.93875803e-07 3.83887400e-07 3.93238283e-07 3.83719857e-07 3.44451970e-07 3.95992153e-07 3.44046423e-07 3.95266303e-07 3.93857533e-07 3.83839717e-07 3.93231523e-07 3.83746307e-07
-1.95000000e+01 3.46835743e-07 3.99446340e-07 3.46949903e-07 3.98589380e-07 3.97251807e-07 3.87229107e-07 3.96745083e-07 3.86956623e-07 3.46854550e-07 3.99404947e-07 3.46986280e-07 3.98595037e-07 3.97249400e-07 3.87273303e-07 3.96784360e-07 3.86976530e-07 3.47033463e-07 3.99381797e-07 3.46632243e-07 3.98626167e-07 3.97225973e-07 3.87087813e-07 3.96579483e-07 3.86919130e-07 3.47052150e-07 3.99356827e-07 3.46643537e-07 3.98620023e-07 3.97208170e-07 3.87040530e-07 3.96572750e-07 3.86945007e-07
-1.94500000e+01 3.49467570e-07 4.02858200e-07 3.49582263e-07 4.01989910e-07 4.00648967e-07 3.90476457e-07 4.00135827e-07 3.90200753e-07 3.49486957e-07 4.02817280e-07 3.49618867e-07 4.01995580e-07 4.00646613e-07 3.90520243e-07 4.00173483e-07 3.90220523e-07 3.49666590e-07 4.02793080e-07 3.49262880e-07 4.02026837e-07 4.00623383e-07 3.90332483e-07 3.99967847e-07 3.90162570e-07 3.49685437e-07 4.02768930e-07 3.49273637e-07 4.02020943e-07 4.00606053e-07 3.90285643e-07 3.99961090e-07 3.90187907e-07
-1.94000000e+01 3.52133077e-07 4.06318447e-07 3.52248237e-07 4.05438660e-07 4.04094283e-07 3.93768957e-07 4.03574603e-07 3.93490080e-07 3.52152993e-07 4.06278010e-07 3.52285053e-07 4.05444270e-07 4.04092043e-07 3.93812337e-07 4.03610637e-07 3.93509653e-07 3.52333337e-07 4.06252613e-07 3.51927117e-07 4.05475590e-07 4.04069040e-07 3.93622163e-07 4.03404203e-07 3.93451200e-07 3.52352353e-07 4.06229420e-07 3.51937427e-07 4.05469980e-07 4.04052230e-07 3.93575837e-07 4.03397503e-07 3.93475863e-07
-1.93500000e+01 3.54832853e-07 4.09827990e-07 3.54948470e-07 4.08936497e-07 4.07588840e-07 3.97107543e-07 4.07062420e-07 3.96825330e-07 3.54853307e-07 4.09788073e-07 3.54985537e-07 4.08941993e-07 4.07586610e-07 3.97150440e-07 4.07096790e-07 3.96844730e-07 3.55034390e-07 4.09761557e-07 3.54625587e-07 4.08973470e-07 4.07563923e-07 3.96957947e-07 4.06889557e-07 3.96785753e-07 3.55053560e-07 4.09739207e-07 3.54635403e-07 4.08968093e-07 4.07547590e-07 3.96912060e-07 4.06882887e-07 3.96809830e-07
-1.93000000e+01 3.57567467e-07 4.13387833e-07 3.57683587e-07 4.12484383e-07 4.11133530e-07 4.00493020e-07 4.10600207e-07 4.00207463e-07 3.57588483e-07 4.13348437e-07 3.57720877e-07 4.12489867e-07 4.11131353e-07 4.00535487e-07 4.10632887e-07 4.00226713e-07 3.57770343e-07 4.13320687e-07 3.57358953e-07 4.12521380e-07 4.11108833e-07 4.00340523e-07 4.10424933e-07 4.00167207e-07 3.57789627e-07 4.13299333e-07 3.57368243e-07 4.12516283e-07 4.11093113e-07 4.00295183e-07 4.10418227e-07 4.00190657e-07
-1.92500000e+01 3.60337650e-07 4.16999007e-07 3.60454253e-07 4.16083293e-07 4.14729380e-07 4.03926397e-07 4.14189060e-07 4.03637437e-07 3.60359187e-07 4.16960110e-07 3.60491753e-07 4.16088770e-07 4.14727250e-07 4.03968357e-07 4.14220017e-07 4.03656470e-07 3.60541830e-07 4.16931180e-07 3.60127797e-07 4.16120370e-07 4.14705030e-07 4.03771003e-07 4.14011247e-07 4.03596420e-07 3.60561270e-07 4.16910760e-07 3.60136587e-07 4.16115617e-07 4.14689787e-07 4.03726210e-07 4.14004500e-07 4.03619230e-07
-1.92000000e+01 3.63144007e-07 4.20662503e-07 3.63261083e-07 4.19734343e-07 4.18377400e-07 4.07408620e-07 4.17829947e-07 4.07116130e-07 3.63166133e-07 4.20624113e-07 3.63298840e-07 4.19739800e-07 4.18375373e-07 4.07450083e-07 4.17859090e-07 4.07135023e-07 3.63349500e-07 4.20593993e-07 3.62932857e-07 4.19771457e-07 4.18353360e-07 4.07250177e-07 4.17649550e-07 4.07074350e-07 3.63369087e-07 4.20574573e-07 3.62941100e-07 4.19766997e-07 4.18338673e-07 4.07205923e-07 4.17642837e-07 4.07096490e-07
-1.91500000e+01 3.65987197e-07 4.24379390e-07 3.66104740e-07 4.23438567e-07 4.22078693e-07 4.10940553e-07 4.21523940e-07 4.10644590e-07 3.66009890e-07 4.24341590e-07 3.66142723e-07 4.23443973e-07 4.22076713e-07 4.10981527e-07 4.21551247e-07 4.10663267e-07 3.66194007e-07 4.24310177e-07 3.65774680e-07 4.23475680e-07 4.22054993e-07 4.10779120e-07 4.21340843e-07 4.10602027e-07 3.66213813e-07 4.24291753e-07 3.65782413e-07 4.23471537e-07 4.22040870e-07 4.10735383e-07 4.21334217e-07 4.10623457e-07
-1.91000000e+01 3.68867923e-07 4.28150763e-07 3.68985953e-07 4.27196967e-07 4.25834330e-07 4.14523300e-07 4.25272070e-07 4.14223733e-07 3.68891223e-07 4.28113550e-07 3.69024153e-07 4.27202307e-07 4.25832390e-07 4.14563770e-07 4.25297493e-07 4.14242220e-07 3.69076073e-07 4.28080843e-07 3.68654070e-07 4.27234187e-07 4.25810940e-07 4.14358743e-07 4.25086330e-07 4.14180353e-07 3.69096013e-07 4.28063460e-07 3.68661240e-07 4.27230257e-07 4.25797393e-07 4.14315573e-07 4.25079710e-07 4.14201113e-07
-1.90500000e+01 3.71786833e-07 4.31977730e-07 3.71905353e-07 4.31010763e-07 4.29645367e-07 4.18157803e-07 4.29075473e-07 4.17854633e-07 3.71810723e-07 4.31941113e-07 3.71943790e-07 4.31016053e-07 4.29643503e-07 4.18197777e-07 4.29099050e-07 4.17872907e-07 3.71996397e-07 4.31907073e-07 3.71571640e-07 4.31047967e-07 4.29622313e-07 4.17990117e-07 4.28887087e-07 4.17810413e-07 3.72016487e-07 4.31890783e-07 3.71578267e-07 4.31044380e-07 4.29609387e-07 4.17947567e-07 4.28880470e-07 4.17830460e-07
-1.90000000e+01 3.74744753e-07 4.35861420e-07 3.74863763e-07 4.34880950e-07 4.33513040e-07 4.21845213e-07 4.32935400e-07 4.21538220e-07 3.74769253e-07 4.35825407e-07 3.74902450e-07 4.34886253e-07 4.33511233e-07 4.21884610e-07 4.32956980e-07 4.21556333e-07 3.74955697e-07 4.35790123e-07 3.74528173e-07 4.34918233e-07 4.33490330e-07 4.21674300e-07 4.32744147e-07 4.21493237e-07 3.74975963e-07 4.35774893e-07 3.74534233e-07 4.34915003e-07 4.33477997e-07 4.21632337e-07 4.32737523e-07 4.21512600e-07
-1.89500000e+01 3.77742323e-07 4.39803093e-07 3.77861813e-07 4.38808897e-07 4.37438423e-07 4.25586510e-07 4.36852883e-07 4.25275787e-07 3.77767480e-07 4.39767683e-07 3.77900757e-07 4.38814110e-07 4.37436760e-07 4.25625360e-07 4.36872417e-07 4.25293623e-07 3.77954670e-07 4.39731013e-07 3.77524380e-07 4.38846130e-07 4.37416097e-07 4.25412313e-07 4.36658810e-07 4.25229873e-07 3.77975113e-07 4.39716923e-07 3.77529860e-07 4.38843247e-07 4.37404383e-07 4.25370977e-07 4.36652207e-07 4.25248440e-07
-1.89000000e+01 3.80780350e-07 4.43803827e-07 3.80900337e-07 4.42795643e-07 4.41422837e-07 4.29382817e-07 4.40829150e-07 4.29068257e-07 3.80806150e-07 4.43769130e-07 3.80939497e-07 4.42800783e-07 4.41421167e-07 4.29421073e-07 4.40846593e-07 4.29085877e-07 3.80994110e-07 4.43731063e-07 3.80560967e-07 4.42832897e-07 4.41400897e-07 4.29205293e-07 4.40632157e-07 4.29021473e-07 3.81014740e-07 4.43718063e-07 3.80565873e-07 4.42830337e-07 4.41389790e-07 4.29164520e-07 4.40625607e-07 4.29039230e-07
-1.88500000e+01 3.83859590e-07 4.47865020e-07 3.83980007e-07 4.46842467e-07 4.45467430e-07 4.33235317e-07 4.44865413e-07 4.32916813e-07 3.83886070e-07 4.47830907e-07 3.84019480e-07 4.46847523e-07 4.45465863e-07 4.33273000e-07 4.44880747e-07 4.32934197e-07 3.84074767e-07 4.47791390e-07 3.83638823e-07 4.46879723e-07 4.45445807e-07 4.33054293e-07 4.44665513e-07 4.32869103e-07 3.84095567e-07 4.47779657e-07 3.83643063e-07 4.46877493e-07 4.45435453e-07 4.33014267e-07 4.44658977e-07 4.32886083e-07
-1.88000000e+01 3.86980813e-07 4.51987783e-07 3.87101743e-07 4.50950617e-07 4.49573477e-07 4.37145053e-07 4.48962990e-07 4.36822567e-07 3.87007893e-07 4.51954350e-07 3.87141417e-07 4.50955660e-07 4.49571993e-07 4.37182143e-07 4.48976203e-07 4.36839737e-07 3.87197460e-07 4.51913430e-07 3.86758577e-07 4.50987867e-07 4.49552287e-07 4.36960637e-07 4.48760110e-07 4.36773943e-07 3.87218410e-07 4.51902877e-07 3.86762233e-07 4.50986053e-07 4.49542577e-07 4.36921293e-07 4.48753557e-07 4.36790133e-07
-1.87500000e+01 3.90144877e-07 4.56173467e-07 3.90266303e-07 4.55121390e-07 4.53742387e-07 4.41113357e-07 4.53123217e-07 4.40786740e-07 3.90172667e-07 4.56140773e-07 3.90306233e-07 4.55126427e-07 4.53740970e-07 4.41149807e-07 4.53134177e-07 4.40803690e-07 3.90362967e-07 4.56098427e-07 3.89921223e-07 4.55158723e-07 4.53721537e-07 4.40925393e-07 4.52917240e-07 4.40737150e-07 3.90384093e-07 4.56089057e-07 3.89924240e-07 4.55157250e-07 4.53712470e-07 4.40886723e-07 4.52910733e-07 4.40752573e-07
-1.87000000e+01 3.93352547e-07 4.60423470e-07 3.93474437e-07 4.59356200e-07 4.57975300e-07 4.45141307e-07 4.57347323e-07 4.44810643e-07 3.93381070e-07 4.60391513e-07 3.93514640e-07 4.59361140e-07 4.57974047e-07 4.45177170e-07 4.57356010e-07 4.44827293e-07 3.93572133e-07 4.60347603e-07 3.93127447e-07 4.59393430e-07 4.57954923e-07 4.44949737e-07 4.57138207e-07 4.44760043e-07 3.93593497e-07 4.60339573e-07 3.93129840e-07 4.59392383e-07 4.57946590e-07 4.44911783e-07 4.57131787e-07 4.44774513e-07
