filename,energy,fermi
atomGS/scf.out,-386.39294581,-4.5261
atomXCH/scf.out,-434.89594603000006,-3.5074999999999994
bulkXCH/scf.out,-28250.850872702,7.03246
bulkGS/scf.out,-28202.4624373,7.019499999999999
