-2.00000000e+01 2.41738187e-08 2.30586873e-08 2.48548257e-08 2.46375797e-08 2.33750590e-08 2.42287787e-08 4.51549707e-08 4.02110877e-08 4.17586227e-08 2.60197343e-08 2.60565907e-08 4.65100117e-08
-1.99500000e+01 2.43096850e-08 2.31907403e-08 2.49989640e-08 2.47802637e-08 2.35076323e-08 2.43697320e-08 4.54719850e-08 4.04811133e-08 4.20455287e-08 2.61713257e-08 2.62102643e-08 4.68431160e-08
-1.99000000e+01 2.44467837e-08 2.33240240e-08 2.51444627e-08 2.49242880e-08 2.36414247e-08 2.45120177e-08 4.57925777e-08 4.07540510e-08 4.23355967e-08 2.63243613e-08 2.63654167e-08 4.71800470e-08
-1.98500000e+01 2.45851370e-08 2.34585473e-08 2.52913410e-08 2.50696720e-08 2.37764540e-08 2.46556480e-08 4.61168017e-08 4.10299393e-08 4.26288673e-08 2.64788547e-08 2.65220710e-08 4.75208690e-08
-1.98000000e+01 2.47247530e-08 2.35943320e-08 2.54396173e-08 2.52164337e-08 2.39127330e-08 2.48006433e-08 4.64447020e-08 4.13088327e-08 4.29253993e-08 2.66348300e-08 2.66802417e-08 4.78656447e-08
-1.97500000e+01 2.48656543e-08 2.37313873e-08 2.55893073e-08 2.53645897e-08 2.40502757e-08 2.49470223e-08 4.67763543e-08 4.15907703e-08 4.32252393e-08 2.67923040e-08 2.68399543e-08 4.82144410e-08
-1.97000000e+01 2.50078553e-08 2.38697377e-08 2.57404330e-08 2.55141623e-08 2.41891030e-08 2.50947990e-08 4.71117967e-08 4.18758073e-08 4.35284393e-08 2.69512907e-08 2.70012293e-08 4.85673203e-08
-1.96500000e+01 2.51513717e-08 2.40093973e-08 2.58930143e-08 2.56651690e-08 2.43292300e-08 2.52439993e-08 4.74511143e-08 4.21639763e-08 4.38350500e-08 2.71118233e-08 2.71640873e-08 4.89243470e-08
-1.96000000e+01 2.52962240e-08 2.41503837e-08 2.60470710e-08 2.58176273e-08 2.44706760e-08 2.53946360e-08 4.77943510e-08 4.24553370e-08 4.41451223e-08 2.72739143e-08 2.73285527e-08 4.92855937e-08
-1.95500000e+01 2.54424227e-08 2.42927157e-08 2.62026220e-08 2.59715613e-08 2.46134543e-08 2.55467323e-08 4.81415777e-08 4.27499370e-08 4.44587153e-08 2.74375907e-08 2.74946413e-08 4.96511210e-08
-1.95000000e+01 2.55899940e-08 2.44364053e-08 2.63596863e-08 2.61269860e-08 2.47575880e-08 2.57003047e-08 4.84928500e-08 4.30478193e-08 4.47758870e-08 2.76028663e-08 2.76623820e-08 5.00210070e-08
-1.94500000e+01 2.57389507e-08 2.45814783e-08 2.65182883e-08 2.62839247e-08 2.49030893e-08 2.58553787e-08 4.88482440e-08 4.33490443e-08 4.50966857e-08 2.77697730e-08 2.78317950e-08 5.03953207e-08
