-2.00000000e+01 3.21585530e-08 2.87358373e-08 3.23218217e-08 3.29915207e-08 3.49723213e-08 2.85392493e-08 3.62630343e-08 3.34842910e-08 4.19492083e-08 2.67248430e-08 2.55640803e-08 3.95087907e-08 3.50798733e-08 3.41362747e-08 3.04484300e-08 3.13490630e-08 3.65398240e-08 2.84760010e-08 3.15358343e-08 3.25570570e-08 3.83302937e-08 2.95673980e-08 2.40798300e-08 3.93610553e-08 3.36826980e-08 3.38710340e-08 3.31029813e-08 3.29512570e-08 3.32775587e-08 2.92805547e-08 3.13736543e-08 2.99533953e-08 3.71644050e-08 2.91340540e-08 2.43700650e-08 4.17788603e-08 3.11069520e-08 3.25741643e-08 3.53322793e-08 3.46648353e-08 3.01109957e-08 3.08561690e-08 3.24983387e-08 2.84262577e-08 4.03919150e-08 3.14040933e-08 2.46642473e-08 4.38850297e-08 2.90900597e-08 3.05491937e-08 3.48503360e-08 3.49544920e-08 2.85406053e-08 3.29396093e-08 3.32462787e-08 2.83170557e-08 3.97737877e-08 3.34886340e-08 2.44582137e-08 4.42171980e-08 2.80785747e-08 2.99428520e-08 3.10996447e-08 3.39976400e-08 2.83038453e-08 3.47888430e-08 3.31986500e-08 2.96572963e-08 3.68647497e-08 3.49050317e-08 2.53117830e-08 4.28637963e-08 2.76626823e-08 3.00898697e-08 2.84833430e-08 3.04975577e-08 2.91067787e-08 3.47620720e-08 3.32928087e-08 3.21795100e-08 3.76002923e-08 3.32976473e-08 2.66835790e-08 4.11569290e-08 2.67333750e-08 2.98752617e-08 2.63175460e-08 2.63042853e-08 3.09331330e-08 3.27136490e-08 3.45633530e-08 3.29886607e-08 3.07805070e-08 2.86156877e-08 2.85691673e-08 3.76602203e-08 2.95936273e-08 3.12794263e-08 2.90085823e-08 2.38950183e-08 3.28180127e-08 2.88715320e-08 3.92164697e-08 3.43233753e-08 3.18430630e-08 2.61900040e-08 3.07729800e-08 3.78912013e-08 3.23456327e-08 3.25264733e-08 3.19004570e-08 2.55144650e-08 3.15434927e-08 2.49577810e-08 3.99454057e-08 3.25466593e-08 3.33528587e-08 2.52763640e-08 3.20652350e-08 3.84310213e-08
-1.99500000e+01 3.23468913e-08 2.89067557e-08 3.25157330e-08 3.31901860e-08 3.51867917e-08 2.87105760e-08 3.64910997e-08 3.36890097e-08 4.22162400e-08 2.68797633e-08 2.57148050e-08 3.97665683e-08 3.52875837e-08 3.43341667e-08 3.06297580e-08 3.15352663e-08 3.67660887e-08 2.86467697e-08 3.17315260e-08 3.27540783e-08 3.85738063e-08 2.97448773e-08 2.42167913e-08 3.96064147e-08 3.38807027e-08 3.40678583e-08 3.33023053e-08 3.31463270e-08 3.34810287e-08 2.94555217e-08 3.15673447e-08 3.01340120e-08 3.73994390e-08 2.93084967e-08 2.45087180e-08 4.20409117e-08 3.12904363e-08 3.27631517e-08 3.55474897e-08 3.48701550e-08 3.02923070e-08 3.10410010e-08 3.26993923e-08 2.85963660e-08 4.06524663e-08 3.15948790e-08 2.48047143e-08 4.41641570e-08 2.92614720e-08 3.07275143e-08 3.50641080e-08 3.51615553e-08 2.87110670e-08 3.31390887e-08 3.34532373e-08 2.84862460e-08 4.00298050e-08 3.36943673e-08 2.45975180e-08 4.45012737e-08 2.82428520e-08 3.01190563e-08 3.12881740e-08 3.41992517e-08 2.84723687e-08 3.50008683e-08 3.34060077e-08 2.98357450e-08 3.70983997e-08 3.51215993e-08 2.54579553e-08 4.31406560e-08 2.78237943e-08 3.02664027e-08 2.86536353e-08 3.06738343e-08 2.92798810e-08 3.49735843e-08 3.35005460e-08 3.23758483e-08 3.78379133e-08 3.35019307e-08 2.68394053e-08 4.14231513e-08 2.68887407e-08 3.00509133e-08 2.64738320e-08 2.64538977e-08 3.11206713e-08 3.29140700e-08 3.47822693e-08 3.31939070e-08 3.09688350e-08 2.87874247e-08 2.87393227e-08 3.79008293e-08 2.97663467e-08 3.14632427e-08 2.91821417e-08 2.40305423e-08 3.30182117e-08 2.90456713e-08 3.94682573e-08 3.45383310e-08 3.20375987e-08 2.63445370e-08 3.09576897e-08 3.81317920e-08 3.25352353e-08 3.27185060e-08 3.20916083e-08 2.56627803e-08 3.17342847e-08 2.51034703e-08 4.02005540e-08 3.27482723e-08 3.35579280e-08 2.54252787e-08 3.22600710e-08 3.86804357e-08
-1.99000000e+01 3.25370120e-08 2.90793147e-08 3.27115197e-08 3.33907810e-08 3.54033733e-08 2.88835620e-08 3.67214527e-08 3.38957437e-08 4.24859830e-08 2.70361410e-08 2.58669747e-08 4.00270320e-08 3.54972827e-08 3.45339113e-08 3.08128340e-08 3.17232557e-08 3.69946053e-08 2.88191943e-08 3.19291670e-08 3.29530247e-08 3.88197997e-08 2.99240797e-08 2.43550217e-08 3.98542173e-08 3.40805903e-08 3.42665227e-08 3.35035647e-08 3.33432580e-08 3.36864990e-08 2.96321773e-08 3.17629577e-08 3.03163883e-08 3.76368597e-08 2.94846307e-08 2.46486553e-08 4.23055860e-08 3.14756673e-08 3.29539087e-08 3.57648087e-08 3.50774310e-08 3.04753760e-08 3.12276223e-08 3.29024513e-08 2.87681193e-08 4.09157130e-08 3.17875367e-08 2.49464833e-08 4.44461037e-08 2.94345177e-08 3.09075183e-08 3.52799867e-08 3.53705987e-08 2.88831687e-08 3.33405167e-08 3.36622697e-08 2.86570747e-08 4.02884583e-08 3.39021423e-08 2.47381097e-08 4.47882627e-08 2.84086897e-08 3.02969333e-08 3.14785453e-08 3.44027940e-08 2.86425093e-08 3.52149740e-08 3.36154503e-08 3.00159293e-08 3.73344283e-08 3.53403340e-08 2.56055020e-08 4.34203763e-08 2.79864273e-08 3.04446070e-08 2.88255677e-08 3.08517533e-08 2.94546427e-08 3.51871607e-08 3.37103727e-08 3.25741183e-08 3.80779413e-08 3.37082423e-08 2.69967127e-08 4.16921303e-08 2.70455627e-08 3.02282357e-08 2.66316167e-08 2.66048860e-08 3.13100423e-08 3.31164677e-08 3.50034170e-08 3.34012020e-08 3.11590097e-08 2.89608320e-08 2.89111143e-08 3.81439113e-08 2.99406943e-08 3.16488047e-08 2.93573773e-08 2.41673127e-08 3.32203717e-08 2.92214997e-08 3.97226303e-08 3.47554443e-08 3.22340423e-08 2.65005483e-08 3.11441900e-08 3.83748310e-08 3.27266317e-08 3.29123697e-08 3.22846037e-08 2.58124953e-08 3.19269310e-08 2.52505350e-08 4.04583057e-08 3.29518853e-08 3.37650173e-08 2.55756177e-08 3.24568153e-08 3.89324403e-08
-1.98500000e+01 3.27289393e-08 2.92535393e-08 3.29092097e-08 3.35933313e-08 3.56220883e-08 2.90582310e-08 3.69541357e-08 3.41045227e-08 4.27584900e-08 2.71939997e-08 2.60206050e-08 4.02902113e-08 3.57089987e-08 3.47355263e-08 3.09976743e-08 3.19130520e-08 3.72253950e-08 2.89932877e-08 3.21287823e-08 3.31539237e-08 3.90683123e-08 3.01050297e-08 2.44945377e-08 4.01044963e-08 3.42823800e-08 3.44670543e-08 3.37067870e-08 3.35420767e-08 3.38940010e-08 2.98105477e-08 3.19605197e-08 3.05005447e-08 3.78767007e-08 2.96624743e-08 2.47898950e-08 4.25729093e-08 3.16626677e-08 3.31464543e-08 3.59842577e-08 3.52866993e-08 3.06602320e-08 3.14160507e-08 3.31075337e-08 2.89415413e-08 4.11816893e-08 3.19820960e-08 2.50895700e-08 4.47309230e-08 2.96092153e-08 3.10892263e-08 3.54979933e-08 3.55816423e-08 2.90569357e-08 3.35439150e-08 3.38734053e-08 2.88295557e-08 4.05497980e-08 3.41119867e-08 2.48800097e-08 4.50781947e-08 2.85761043e-08 3.04765107e-08 3.16707780e-08 3.46082903e-08 2.88142937e-08 3.54311827e-08 3.38270103e-08 3.01978670e-08 3.75728673e-08 3.55612680e-08 2.57544390e-08 4.37029960e-08 2.81505993e-08 3.06245053e-08 2.89991660e-08 3.10313450e-08 2.96310890e-08 3.54028403e-08 3.39223117e-08 3.27743397e-08 3.83204120e-08 3.39165987e-08 2.71555140e-08 4.19639037e-08 2.72038597e-08 3.04072443e-08 2.67909187e-08 2.67572723e-08 3.15012647e-08 3.33208627e-08 3.52268157e-08 3.36105767e-08 3.13510633e-08 2.91359253e-08 2.90845747e-08 3.83894903e-08 3.01166843e-08 3.18361260e-08 2.95343100e-08 2.43053503e-08 3.34245227e-08 2.93990410e-08 3.99796237e-08 3.49747437e-08 3.24324177e-08 2.66580563e-08 3.13325060e-08 3.86203617e-08 3.29198373e-08 3.31080830e-08 3.24794753e-08 2.59636320e-08 3.21214647e-08 2.53989990e-08 4.07187047e-08 3.31575370e-08 3.39741597e-08 2.57274027e-08 3.26555037e-08 3.91870683e-08
-1.98000000e+01 3.29226983e-08 2.94294527e-08 3.31088247e-08 3.37978690e-08 3.58429733e-08 2.92346007e-08 3.71891667e-08 3.43153753e-08 4.30337847e-08 2.73533603e-08 2.61757160e-08 4.05561560e-08 3.59227573e-08 3.49390387e-08 3.11843090e-08 3.21046813e-08 3.74585027e-08 2.91690853e-08 3.23304030e-08 3.33568040e-08 3.93193727e-08 3.02877503e-08 2.46353550e-08 4.03572790e-08 3.44861063e-08 3.46694780e-08 3.39119920e-08 3.37428090e-08 3.41035537e-08 2.99906507e-08 3.21600583e-08 3.06865117e-08 3.81189940e-08 2.98420587e-08 2.49324550e-08 4.28429330e-08 3.18514613e-08 3.33408170e-08 3.62058773e-08 3.54979823e-08 3.08468900e-08 3.16063193e-08 3.33146803e-08 2.91166467e-08 4.14504387e-08 3.21785837e-08 2.52339943e-08 4.50186430e-08 2.97855927e-08 3.12726577e-08 3.57181670e-08 3.57947223e-08 2.92323887e-08 3.37493120e-08 3.40866730e-08 2.90037137e-08 4.08138520e-08 3.43239287e-08 2.50232333e-08 4.53711223e-08 2.87451150e-08 3.06578050e-08 3.18649020e-08 3.48157647e-08 2.89877373e-08 3.56495323e-08 3.40407120e-08 3.03815820e-08 3.78137487e-08 3.57844247e-08 2.59047797e-08 4.39885607e-08 2.83163303e-08 3.08061193e-08 2.91744510e-08 3.12126240e-08 2.98092350e-08 3.56206423e-08 3.41363920e-08 3.29765387e-08 3.85653547e-08 3.41270370e-08 2.73158383e-08 4.22385210e-08 2.73636540e-08 3.05879650e-08 2.69517607e-08 2.69110720e-08 3.16943690e-08 3.35272847e-08 3.54525040e-08 3.38220517e-08 3.15450183e-08 2.93127353e-08 2.92597150e-08 3.86376110e-08 3.02943453e-08 3.20252393e-08 2.97129673e-08 2.44446660e-08 3.36306933e-08 2.95783207e-08 4.02392763e-08 3.51962613e-08 3.26327493e-08 2.68170837e-08 3.15226633e-08 3.88684120e-08 3.31148837e-08 3.33056743e-08 3.26762440e-08 2.61162043e-08 3.23179017e-08 2.55488753e-08 4.09817813e-08 3.33652503e-08 3.41853730e-08 2.58806493e-08 3.28561533e-08 3.94443673e-08
-1.97500000e+01 3.31183117e-08 2.96070730e-08 3.33103973e-08 3.40044177e-08 3.60660573e-08 2.94127017e-08 3.74265977e-08 3.45283313e-08 4.33119250e-08 2.75142370e-08 2.63323253e-08 4.08249027e-08 3.61385853e-08 3.51444763e-08 3.13727563e-08 3.22981680e-08 3.76939513e-08 2.93465993e-08 3.25340550e-08 3.35616837e-08 3.95730220e-08 3.04722653e-08 2.47774957e-08 4.06126093e-08 3.46917857e-08 3.48738157e-08 3.41192183e-08 3.39454813e-08 3.43151957e-08 3.01725137e-08 3.23616047e-08 3.08743057e-08 3.83637780e-08 3.00233990e-08 2.50763500e-08 4.31156793e-08 3.20420747e-08 3.35370230e-08 3.64296837e-08 3.57113047e-08 3.10353850e-08 3.17984457e-08 3.35239077e-08 2.92934673e-08 4.17220003e-08 3.23770197e-08 2.53797713e-08 4.53093160e-08 2.99636640e-08 3.14578387e-08 3.59405277e-08 3.60098567e-08 2.94095487e-08 3.39567343e-08 3.43021070e-08 2.91795683e-08 4.10806617e-08 3.45379957e-08 2.51678000e-08 4.56670797e-08 2.89157467e-08 3.08408403e-08 3.20609420e-08 3.50252503e-08 2.91628703e-08 3.58700433e-08 3.42565900e-08 3.05671053e-08 3.80571157e-08 3.60098413e-08 2.60565510e-08 4.42771010e-08 2.84836440e-08 3.09894733e-08 2.93514450e-08 3.13956193e-08 2.99891097e-08 3.58406050e-08 3.43526493e-08 3.31807503e-08 3.88128120e-08 3.43395843e-08 2.74776947e-08 4.25160123e-08 2.75249643e-08 3.07704193e-08 2.71141623e-08 2.70663060e-08 3.18893753e-08 3.37357617e-08 3.56805120e-08 3.40356640e-08 3.17409013e-08 2.94912760e-08 2.94365703e-08 3.88883030e-08 3.04736917e-08 3.22161637e-08 2.98933680e-08 2.45852820e-08 3.38389040e-08 2.97593610e-08 4.05016280e-08 3.54200263e-08 3.28350690e-08 2.69776517e-08 3.17146840e-08 3.91190257e-08 3.33117907e-08 3.35051680e-08 3.28749377e-08 2.62702397e-08 3.25162750e-08 2.57001883e-08 4.12475773e-08 3.35750513e-08 3.43986973e-08 2.60353833e-08 3.30588003e-08 3.97043693e-08
-1.97000000e+01 3.33158047e-08 2.97864293e-08 3.35139490e-08 3.42130023e-08 3.62913613e-08 2.95925490e-08 3.76664507e-08 3.47434220e-08 4.35929357e-08 2.76766547e-08 2.64904607e-08 4.10964833e-08 3.63565127e-08 3.53518547e-08 3.15630493e-08 3.24935390e-08 3.79317787e-08 2.95258620e-08 3.27397727e-08 3.37686040e-08 3.98292963e-08 3.06585983e-08 2.49209747e-08 4.08705143e-08 3.48994530e-08 3.50800980e-08 3.43284813e-08 3.41501210e-08 3.45289517e-08 3.03561623e-08 3.25651807e-08 3.10639613e-08 3.86110817e-08 3.02065300e-08 2.52216037e-08 4.33912000e-08 3.22345307e-08 3.37350890e-08 3.66557230e-08 3.59266983e-08 3.12257360e-08 3.19924557e-08 3.37352573e-08 2.94720227e-08 4.19964107e-08 3.25774413e-08 2.55269220e-08 4.56029763e-08 3.01434600e-08 3.16447900e-08 3.61651163e-08 3.62270840e-08 2.95884433e-08 3.41662117e-08 3.45197347e-08 2.93571480e-08 4.13502693e-08 3.47542190e-08 2.53137253e-08 4.59661193e-08 2.90880193e-08 3.10256437e-08 3.22589190e-08 3.52367673e-08 2.93397070e-08 3.60927570e-08 3.44746720e-08 3.07544570e-08 3.83029957e-08 3.62375460e-08 2.62097633e-08 4.45686750e-08 2.86525583e-08 3.11745923e-08 2.95301733e-08 3.15803490e-08 3.01707327e-08 3.60627527e-08 3.45711043e-08 3.33869910e-08 3.90628093e-08 3.45542657e-08 2.76411157e-08 4.27964293e-08 2.76878080e-08 3.09546310e-08 2.72781460e-08 2.72229883e-08 3.20863133e-08 3.39463237e-08 3.59108703e-08 3.42514383e-08 3.19387413e-08 2.96715803e-08 2.96151533e-08 3.91416033e-08 3.06547543e-08 3.24089227e-08 3.00755407e-08 2.47272137e-08 3.40491940e-08 2.99421873e-08 4.07667163e-08 3.56460707e-08 3.30394003e-08 2.71397800e-08 3.19085987e-08 3.93722323e-08 3.35105867e-08 3.37065860e-08 3.30755817e-08 2.64257510e-08 3.27166067e-08 2.58529537e-08 4.15161363e-08 3.37869727e-08 3.46141530e-08 2.61916207e-08 3.32634657e-08 3.99671207e-08
-1.96500000e+01 3.35152013e-08 2.99675390e-08 3.37195083e-08 3.44236533e-08 3.65189287e-08 2.97741753e-08 3.79087620e-08 3.49606697e-08 4.38768700e-08 2.78406313e-08 2.66501397e-08 4.13709523e-08 3.65765650e-08 3.55612133e-08 3.17552083e-08 3.26908203e-08 3.81720147e-08 2.97068903e-08 3.29475757e-08 3.39775830e-08 4.00882333e-08 3.08467813e-08 2.50658077e-08 4.11310397e-08 3.51091300e-08 3.52883440e-08 3.45398193e-08 3.43567507e-08 3.47448480e-08 3.05416137e-08 3.27708210e-08 3.12554970e-08 3.88609477e-08 3.03914663e-08 2.53682273e-08 4.36695273e-08 3.24288527e-08 3.39350480e-08 3.68840143e-08 3.61441883e-08 3.14179680e-08 3.21883797e-08 3.39487500e-08 2.96523350e-08 4.22737173e-08 3.27798673e-08 2.56754600e-08 4.58996690e-08 3.03249973e-08 3.18335410e-08 3.63919547e-08 3.64464220e-08 2.97690937e-08 3.43777737e-08 3.47395843e-08 2.95364767e-08 4.16227167e-08 3.49726300e-08 2.54610270e-08 4.62682793e-08 2.92619577e-08 3.12122370e-08 3.24588673e-08 3.54503483e-08 2.95182773e-08 3.63176930e-08 3.46949947e-08 3.09436633e-08 3.85514270e-08 3.64675800e-08 2.63644453e-08 4.48633183e-08 2.88230963e-08 3.13614983e-08 2.97106560e-08 3.17668350e-08 3.03541343e-08 3.62871137e-08 3.47917993e-08 3.35953000e-08 3.93153953e-08 3.47711170e-08 2.78061150e-08 4.30798040e-08 2.78522100e-08 3.11406230e-08 2.74437323e-08 2.73811430e-08 3.22852110e-08 3.41589977e-08 3.61436183e-08 3.44694113e-08 3.21385583e-08 2.98536677e-08 2.97954963e-08 3.93975577e-08 3.08375470e-08 3.26035447e-08 3.02595057e-08 2.48704747e-08 3.42615820e-08 3.01268227e-08 4.10345783e-08 3.58744293e-08 3.32457753e-08 2.73034880e-08 3.21044320e-08 3.96280700e-08 3.37112940e-08 3.39099613e-08 3.32782030e-08 2.65827600e-08 3.29189267e-08 2.60071923e-08 4.17874873e-08 3.40010437e-08 3.48317710e-08 2.63493850e-08 3.34701757e-08 4.02326533e-08
-1.96000000e+01 3.37165330e-08 3.01504353e-08 3.39271050e-08 3.46364003e-08 3.67487817e-08 2.99575967e-08 3.81535673e-08 3.51801130e-08 4.41637603e-08 2.80061900e-08 2.68113790e-08 4.16483390e-08 3.67987730e-08 3.57725650e-08 3.19492527e-08 3.28900317e-08 3.84146943e-08 2.98897130e-08 3.31575020e-08 3.41886533e-08 4.03498720e-08 3.10368327e-08 2.52120123e-08 4.13942137e-08 3.53208443e-08 3.54985840e-08 3.47532540e-08 3.45654017e-08 3.49629187e-08 3.07289020e-08 3.29785500e-08 3.14489437e-08 3.91134070e-08 3.05782420e-08 2.55162447e-08 4.39506967e-08 3.26250667e-08 3.41369133e-08 3.71145953e-08 3.63638087e-08 3.16121097e-08 3.23862380e-08 3.41644200e-08 2.98344320e-08 4.25539563e-08 3.29843310e-08 2.58254087e-08 4.61994380e-08 3.05083077e-08 3.20241077e-08 3.66210800e-08 3.66679053e-08 2.99515270e-08 3.45914423e-08 3.49616910e-08 2.97175720e-08 4.18980460e-08 3.51932590e-08 2.56097273e-08 4.65736063e-08 2.94375797e-08 3.14006450e-08 3.26608090e-08 3.56660167e-08 2.96986013e-08 3.65448900e-08 3.49175850e-08 3.11347453e-08 3.88024453e-08 3.66999667e-08 2.65206107e-08 4.51610770e-08 2.89952787e-08 3.15502157e-08 2.98929237e-08 3.19551073e-08 3.05393337e-08 3.65137240e-08 3.50147570e-08 3.38056970e-08 3.95705993e-08 3.49901627e-08 2.79727167e-08 4.33661890e-08 2.80181860e-08 3.13284193e-08 2.76109427e-08 2.75407883e-08 3.24860910e-08 3.43738143e-08 3.63787847e-08 3.46896083e-08 3.23403897e-08 3.00375643e-08 2.99776183e-08 3.96561927e-08 3.10221030e-08 3.28000493e-08 3.04452857e-08 2.50150880e-08 3.44761077e-08 3.03132957e-08 4.13052580e-08 3.61051283e-08 3.34542167e-08 2.74688007e-08 3.23022110e-08 3.98865807e-08 3.39139377e-08 3.41153130e-08 3.34828297e-08 2.67412890e-08 3.31232617e-08 2.61629240e-08 4.20616807e-08 3.42172960e-08 3.50515853e-08 2.65086943e-08 3.36789670e-08 4.05010153e-08
-1.95500000e+01 3.39198197e-08 3.03351343e-08 3.41367617e-08 3.48512727e-08 3.69809600e-08 3.01428453e-08 3.84008947e-08 3.54017747e-08 4.44536527e-08 2.81733527e-08 2.69742063e-08 4.19286993e-08 3.70231683e-08 3.59859490e-08 3.21452200e-08 3.30912060e-08 3.86598570e-08 3.00743563e-08 3.33695753e-08 3.44018433e-08 4.06142500e-08 3.12287790e-08 2.53596103e-08 4.16600783e-08 3.55346277e-08 3.57108423e-08 3.49688197e-08 3.47760990e-08 3.51831910e-08 3.09180423e-08 3.31883983e-08 3.16443267e-08 3.93685057e-08 3.07668753e-08 2.56656687e-08 4.42347587e-08 3.28232003e-08 3.43407260e-08 3.73474953e-08 3.65855783e-08 3.18081853e-08 3.25860637e-08 3.43822990e-08 3.00183333e-08 4.28371763e-08 3.31908573e-08 2.59767833e-08 4.65023210e-08 3.06934103e-08 3.22165223e-08 3.68525250e-08 3.68915627e-08 3.01357617e-08 3.48072560e-08 3.51860873e-08 2.99004640e-08 4.21762883e-08 3.54161347e-08 2.57598373e-08 4.68821467e-08 2.96149120e-08 3.15908907e-08 3.28647753e-08 3.58838070e-08 2.98807070e-08 3.67743743e-08 3.51424740e-08 3.13277363e-08 3.90560893e-08 3.69347417e-08 2.66782787e-08 4.54619957e-08 2.91691307e-08 3.17407680e-08 3.00769933e-08 3.21451813e-08 3.07263537e-08 3.67426100e-08 3.52400183e-08 3.40182193e-08 3.98284590e-08 3.52114427e-08 2.81409440e-08 4.36556280e-08 2.81857617e-08 3.15180487e-08 2.77797997e-08 2.77019413e-08 3.26889880e-08 3.45908063e-08 3.66164100e-08 3.49120647e-08 3.25442540e-08 3.02232947e-08 3.01615443e-08 3.99175607e-08 3.12084393e-08 3.29984703e-08 3.06329137e-08 2.51610673e-08 3.46927873e-08 3.05016273e-08 4.15787937e-08 3.63382103e-08 3.36647593e-08 2.76357377e-08 3.25019583e-08 4.01477987e-08 3.41185467e-08 3.43226760e-08 3.36894857e-08 2.69013540e-08 3.33296400e-08 2.63201677e-08 4.23387470e-08 3.44357570e-08 3.52736253e-08 2.66695730e-08 3.38898633e-08 4.07722427e-08
