-1.80000000e+01 2.98262100e-08 2.83193523e-08 2.87635700e-08 2.97741540e-08 2.78283123e-08 2.87559770e-08 2.83321070e-08 3.01216860e-08 2.88371583e-08 2.78951977e-08 2.70834340e-08 2.61167987e-08 2.90226493e-08 3.08208853e-08 2.91310923e-08 2.97926660e-08 3.04704663e-08 3.05821377e-08
-1.79500000e+01 3.00079640e-08 2.84887180e-08 2.89377057e-08 2.99533370e-08 2.79966377e-08 2.89302323e-08 2.85037190e-08 3.03046530e-08 2.90118770e-08 2.80634857e-08 2.72472550e-08 2.62720943e-08 2.91989597e-08 3.10105690e-08 2.93090547e-08 2.99732267e-08 3.06567600e-08 3.07678433e-08
-1.79000000e+01 3.01915213e-08 2.86597397e-08 2.91135657e-08 3.01342820e-08 2.81666213e-08 2.91062137e-08 2.86770263e-08 3.04894263e-08 2.91883243e-08 2.82334347e-08 2.74126983e-08 2.64288990e-08 2.93770203e-08 3.12021590e-08 2.94887867e-08 3.01555777e-08 3.08449127e-08 3.09553790e-08
-1.78500000e+01 3.03769157e-08 2.88324410e-08 2.92911723e-08 3.03170077e-08 2.83382947e-08 2.92839387e-08 2.88520517e-08 3.06760370e-08 2.93665233e-08 2.84050650e-08 2.75797897e-08 2.65872347e-08 2.95568513e-08 3.13956777e-08 2.96703200e-08 3.03397377e-08 3.10349447e-08 3.11447760e-08
-1.78000000e+01 3.05641660e-08 2.90068463e-08 2.94705487e-08 3.05015420e-08 2.85116743e-08 2.94634410e-08 2.90288177e-08 3.08645090e-08 2.95464993e-08 2.85784000e-08 2.77485490e-08 2.67471230e-08 2.97384823e-08 3.15911620e-08 2.98536773e-08 3.05257377e-08 3.12268903e-08 3.13360583e-08
-1.77500000e+01 3.07533030e-08 2.91829800e-08 2.96517250e-08 3.06879090e-08 2.86867903e-08 2.96447390e-08 2.92073530e-08 3.10548683e-08 2.97282773e-08 2.87534647e-08 2.79190023e-08 2.69085863e-08 2.99219353e-08 3.17886330e-08 3.00388850e-08 3.07136037e-08 3.14207723e-08 3.15292510e-08
-1.77000000e+01 3.09443497e-08 2.93608640e-08 2.98347217e-08 3.08761327e-08 2.88636673e-08 2.98278587e-08 2.93876800e-08 3.12471440e-08 2.99118873e-08 2.89302833e-08 2.80911713e-08 2.70716447e-08 3.01072367e-08 3.19881183e-08 3.02259710e-08 3.09033560e-08 3.16166217e-08 3.17243873e-08
-1.76500000e+01 3.11373363e-08 2.95405237e-08 3.00195680e-08 3.10662450e-08 2.90423233e-08 3.00128300e-08 2.95698213e-08 3.14413590e-08 3.00973483e-08 2.91088820e-08 2.82650810e-08 2.72363227e-08 3.02944157e-08 3.21896503e-08 3.04149587e-08 3.10950287e-08 3.18144623e-08 3.19214860e-08
-1.76000000e+01 3.13322910e-08 2.97219867e-08 3.02062873e-08 3.12582643e-08 2.92227913e-08 3.01996743e-08 2.97538080e-08 3.16375470e-08 3.02846920e-08 2.92892840e-08 2.84407600e-08 2.74026437e-08 3.04834963e-08 3.23932587e-08 3.06058810e-08 3.12886430e-08 3.20143280e-08 3.21205837e-08
-1.75500000e+01 3.15292397e-08 2.99052763e-08 3.03949093e-08 3.14522273e-08 2.94050910e-08 3.03884233e-08 2.99396653e-08 3.18357300e-08 3.04739420e-08 2.94715173e-08 2.86182313e-08 2.75706270e-08 3.06745083e-08 3.25989750e-08 3.07987610e-08 3.14842327e-08 3.22162453e-08 3.23217007e-08
-1.75000000e+01 3.17282170e-08 3.00904190e-08 3.05854627e-08 3.16481550e-08 2.95892577e-08 3.05791013e-08 3.01274183e-08 3.20359427e-08 3.06651277e-08 2.96556053e-08 2.87975210e-08 2.77403000e-08 3.08674750e-08 3.28068267e-08 3.09936313e-08 3.16818227e-08 3.24202420e-08 3.25248737e-08
-1.74500000e+01 3.19292437e-08 3.02774420e-08 3.07779717e-08 3.18460783e-08 2.97753107e-08 3.07717403e-08 3.03170960e-08 3.22382100e-08 3.08582790e-08 2.98415783e-08 2.89786523e-08 2.79116850e-08 3.10624317e-08 3.30168487e-08 3.11905160e-08 3.18814447e-08 3.26263543e-08 3.27301280e-08
-1.74000000e+01 3.21323573e-08 3.04663750e-08 3.09724707e-08 3.20460263e-08 2.99632813e-08 3.09663630e-08 3.05087257e-08 3.24425640e-08 3.10534213e-08 3.00294653e-08 2.91616580e-08 2.80848080e-08 3.12594037e-08 3.32290713e-08 3.13894503e-08 3.20831280e-08 3.28346080e-08 3.29374957e-08
-1.73500000e+01 3.23375867e-08 3.06572407e-08 3.11689793e-08 3.22480267e-08 3.01531977e-08 3.11630040e-08 3.07023367e-08 3.26490347e-08 3.12505880e-08 3.02192883e-08 2.93465620e-08 2.82596917e-08 3.14584190e-08 3.34435263e-08 3.15904610e-08 3.22868977e-08 3.30450377e-08 3.31470070e-08
-1.73000000e+01 3.25449610e-08 3.08500713e-08 3.13675373e-08 3.24521133e-08 3.03450823e-08 3.13616903e-08 3.08979563e-08 3.28576527e-08 3.14498023e-08 3.04110790e-08 2.95333957e-08 2.84363657e-08 3.16595110e-08 3.36602503e-08 3.17935800e-08 3.24927940e-08 3.32576713e-08 3.33586917e-08
-1.72500000e+01 3.27545143e-08 3.10448947e-08 3.15681697e-08 3.26583090e-08 3.05389757e-08 3.15624507e-08 3.10956173e-08 3.30684543e-08 3.16511010e-08 3.06048653e-08 2.97221853e-08 2.86148560e-08 3.18627090e-08 3.38792733e-08 3.19988420e-08 3.27008387e-08 3.34725490e-08 3.35725877e-08
-1.72000000e+01 3.29662767e-08 3.12417387e-08 3.17709097e-08 3.28666550e-08 3.07348960e-08 3.17653213e-08 3.12953463e-08 3.32814633e-08 3.18545113e-08 3.08006807e-08 2.99129583e-08 2.87951837e-08 3.20680457e-08 3.41006320e-08 3.22062690e-08 3.29110713e-08 3.36896993e-08 3.37887207e-08
