Energy,t0,t0 err,m,m err
5.251450809900358081e+02,7.083496386306518122e-01,1.631239529331526134e-02,7.785798085804278745e-05,3.837948456701848854e-05
5.253320618060502056e+02,6.847663550528756415e-01,1.660442219242325157e-02,1.267052228333928111e-04,3.660967589313099537e-05
5.255191408007444807e+02,6.824216508157388006e-01,1.553232886923415490e-02,1.362961171517479626e-04,3.629277607455427492e-05
5.257063180514655869e+02,7.060006346956283485e-01,1.487732612445370750e-02,8.262996441243088065e-05,3.819568621424472500e-05
5.258935936356416505e+02,7.441973991158915558e-01,1.726429907120645424e-02,-2.274740084928688339e-05,4.272716253139855646e-05
5.260809676307819700e+02,7.755770754537180123e-01,1.945131071941353512e-02,-1.123426608281007392e-04,4.721761473982798342e-05
5.262684401144776984e+02,7.841407964154828436e-01,1.992878533536188157e-02,-1.580511793538958386e-04,4.968064988193700055e-05
5.264560111644013887e+02,7.801838116065661355e-01,2.025378808311873238e-02,-1.819326071344394492e-04,5.100613155184432080e-05
5.266436808583073343e+02,7.710842012359676589e-01,2.090398106117000512e-02,-1.940053038369183767e-04,5.168540503848357165e-05
5.268314492740313426e+02,7.543282824014275745e-01,1.952025626470967057e-02,-1.775989843158095542e-04,5.076377481859932408e-05
5.270193164894916436e+02,7.513444486410451040e-01,1.857284785159996066e-02,-1.606595348323367649e-04,4.982419959153359739e-05
5.272072825826882081e+02,7.638878944767986123e-01,1.996292403056573392e-02,-1.506679311526898921e-04,4.927599595479381390e-05
5.273953476317029754e+02,7.871224729884607196e-01,2.105366638102552923e-02,-1.446256783034147978e-04,4.894671844502549232e-05
5.275835117147006486e+02,8.041835129414823813e-01,1.923232050785091130e-02,-1.306610359930187476e-04,4.819238064938291311e-05
5.277717749099275579e+02,8.119064494511706309e-01,1.849621989795765739e-02,-9.665324021166220455e-05,4.639678248647788962e-05
5.279601372957130252e+02,7.978545429922021537e-01,1.687838655369636176e-02,-2.440799748784193023e-05,4.280568127189319572e-05
5.281485989504686813e+02,7.865314993735090798e-01,1.764024817881606338e-02,3.051530691710412267e-05,4.031905508139097764e-05
5.283371599526890350e+02,7.912200463352057067e-01,1.547277208523316697e-02,4.278011984130726124e-05,3.979715621114919848e-05
5.285258203809512452e+02,7.982212277191116367e-01,1.597271000683075579e-02,4.410718694726812098e-05,3.974147186386676442e-05
5.287145803139151212e+02,7.979657456448171482e-01,1.549529484063004274e-02,4.806297496820285958e-05,3.957641251260065213e-05
5.289034398303239186e+02,7.964909065006123834e-01,1.645054198361434183e-02,5.276122550317484757e-05,3.938219641547043942e-05
5.290923990090037705e+02,7.967512717963557423e-01,1.561424899121418609e-02,5.834412479965396449e-05,3.915402333347818028e-05
5.292814579288640289e+02,7.952508736878852735e-01,1.622304660048766792e-02,5.546547918811822015e-05,3.927131650399833402e-05
5.294706166688972644e+02,7.934822777762923218e-01,1.726956774876898734e-02,5.077218060641137850e-05,3.946417613543146271e-05
5.296598753081798350e+02,8.027014874805633582e-01,1.622436886639106943e-02,4.688659184771197769e-05,3.962535259852816857e-05
5.298492339258712036e+02,8.127645045788646216e-01,1.650672133698807484e-02,2.939925338519098696e-05,4.036718642940244161e-05
5.300386926012147342e+02,8.134660395052737414e-01,1.778405993197771512e-02,3.066959667265676566e-05,4.031240942029205816e-05
5.302282514135376914e+02,7.921066981576531107e-01,1.930907816960188150e-02,8.822908709921985693e-05,3.798292652990675571e-05
5.304179104422508999e+02,8.065895806075573660e-01,1.702422406262510055e-02,7.145038778450778108e-05,3.862979404330783671e-05
5.306076697668493125e+02,7.990782504681115395e-01,1.623446525504584903e-02,8.302542174842027082e-05,3.818055613889184598e-05
5.307975294669118966e+02,7.801277141638190971e-01,1.607266485736341677e-02,1.148976954660967884e-04,3.701409078422954831e-05
5.309874896221023164e+02,7.659670990689817494e-01,1.912196463086927173e-02,1.849847870961016094e-04,3.485463625351606847e-05
5.311775503121676820e+02,7.237793947814321616e-01,1.547379874178035630e-02,2.220103874851668882e-04,3.396719649373918247e-05
5.313677116169403689e+02,7.405360754333205620e-01,1.505972977227461318e-02,1.871032370078441645e-04,3.479886871773329565e-05
5.315579736163367670e+02,7.643031275240947942e-01,1.643576264652955865e-02,1.194243382009178736e-04,3.685721751401359900e-05
5.317483363903581903e+02,7.772605365776700248e-01,1.918816077768786474e-02,6.412219081671942031e-05,3.892091205545932111e-05
5.319388000190906496e+02,7.874313979812849196e-01,2.039154476489203963e-02,4.115363613254331270e-05,3.986561584061911313e-05
5.321293645827049659e+02,7.971647689015182170e-01,1.815318026412486921e-02,2.729555372905646173e-05,4.045819708890332806e-05
5.323200301614571117e+02,7.961466494593014698e-01,1.840472149973471083e-02,1.601308226167857924e-05,4.095257405216665901e-05
5.325107968356879837e+02,7.932719254077659210e-01,1.926161434015842902e-02,7.236182280294105669e-07,4.163889079692937434e-05
5.327016646858237436e+02,8.091576449471200583e-01,2.331153691777207437e-02,-2.918586013359995732e-05,4.303268073478745209e-05
5.328926337923760457e+02,7.923738499983509209e-01,2.302007451603640606e-02,-4.489129818015063605e-05,4.378993556826066345e-05
5.330837042359418092e+02,7.899386939625916426e-01,2.131865446910232581e-02,-4.017543364659492482e-05,4.356080125642705544e-05
5.332748760972036735e+02,7.442199511343208229e-01,1.964219314484749734e-02,1.645637806814310977e-05,4.093295285541300127e-05
5.334661494569297702e+02,6.834818091958927422e-01,1.804682965942796050e-02,1.229492653164238243e-04,3.673663221425898043e-05
5.336575243959740646e+02,7.459221293802856811e-01,2.059582438021318254e-02,3.520286251034629445e-06,4.151198232002211455e-05
5.338490009952765831e+02,7.988274024373799298e-01,2.309899540049580036e-02,-1.413417274450780119e-04,4.876848008213711456e-05
